game_clock,description,location_x,location_y,event_type,opp_player_id,player_id,sec_player_id,team_id,home_score,away_score,points,period
10:00,Start Period,0,-80,12,,0,,0,0,0,0,1
09:56,Jump Ball Williams vs Stevens (Mabrey gains possession),0,-80,10,1628922,204322,1629497,1611661329,0,0,0,1
09:49,[CHI] Williams Turnover : Bad Pass (1 TO) Steal:Canada (1 ST),60,235,5,1628886,204322,,1611661329,0,0,0,1
09:46,[LAS 2-0] Canada Running Layup Shot: Made (2 PTS),5,4,1,,1628886,,1611661320,2,0,2,1
09:30,[CHI] Mabrey 3pt Shot: Missed,-224,31,2,,1629497,,1611661329,2,0,0,1
09:26,[LAS] Stevens Rebound (Off:0 Def:1),-224,31,4,,1628922,,1611661320,2,0,0,1
09:08,[LAS 4-0] N Ogwumike Turnaround Jump Shot: Made (2 PTS) Assist: Canada (1 AST),155,26,1,,203014,1628886,1611661320,4,0,2,1
08:45,[CHI 2-4] Bertsch Cutting Layup Shot: Made (2 PTS) Assist: Mabrey (1 AST),-20,27,1,,1629571,1629497,1611661329,4,2,2,1
08:28,[LAS] N Ogwumike 3pt Shot: Missed,226,8,2,,203014,,1611661320,4,2,0,1
08:25,[LAS] Thomas Rebound (Off:1 Def:0),226,8,4,,202662,,1611661320,4,2,0,1
08:19,[LAS] Stevens Driving Floating Jump Shot: Missed,33,83,2,,1628922,,1611661320,4,2,0,1
08:18,[CHI] Team Rebound,33,83,4,,0,,1611661329,4,2,0,1
08:18,Stoppage: Out-of-Bounds,0,-80,20,,0,,0,4,2,0,1
08:04,[CHI 4-4] Mabrey Driving Layup Shot: Made (2 PTS) Assist: Williams (1 AST),-20,24,1,,1629497,204322,1611661329,4,4,2,1
07:50,[LAS 7-4] Canada 3pt Shot: Made (5 PTS) Assist: Thomas (1 AST),223,56,1,,1628886,202662,1611661320,7,4,3,1
07:34,[CHI 6-7] Williams Pullup Jump shot: Made (2 PTS),0,158,1,,1627675,,1611661329,7,6,2,1
07:19,[LAS] Thomas 3pt Shot: Missed,233,16,2,,202662,,1611661320,7,6,0,1
07:15,[CHI] Williams Rebound (Off:0 Def:1),233,16,4,,1627675,,1611661329,7,6,0,1
07:04,[CHI] Williams Turnover : Lost Ball (2 TO) Steal:N Ogwumike (1 ST),35,85,5,203014,204322,,1611661329,7,6,0,1
07:00,[LAS] Samuelson 3pt Shot: Missed,-164,192,2,,1628317,,1611661320,7,6,0,1
06:55,[CHI] Williams Rebound (Off:0 Def:2),-164,192,4,,1627675,,1611661329,7,6,0,1
06:51,[CHI] Copper Running Pull-Up Jump Shot: Missed,110,153,2,,1627674,,1611661329,7,6,0,1
06:47,[LAS] Samuelson Rebound (Off:0 Def:1),110,153,4,,1628317,,1611661320,7,6,0,1
06:45,Stoppage: Out-of-Bounds,0,-80,20,,0,,0,7,6,0,1
06:36,[LAS 9-6] N Ogwumike Jump Shot: Made (4 PTS) Assist: Thomas (2 AST),121,161,1,,203014,202662,1611661320,9,6,2,1
06:21,Stoppage: Out-of-Bounds,0,-80,20,,0,,0,9,6,0,1
06:14,[CHI] Mabrey Turnover : Bad Pass (1 TO) Steal:Canada (2 ST),-72,169,5,1628886,1629497,,1611661329,9,6,0,1
06:00,[LAS] Stevens Turnaround Hook Shot: Missed,26,40,2,,1628922,,1611661320,9,6,0,1
05:58,[CHI] Williams Rebound (Off:0 Def:3),26,40,4,,1627675,,1611661329,9,6,0,1
05:48,[CHI 9-9] Mabrey 3pt Shot: Made (5 PTS) Assist: Williams (1 AST),-156,227,1,,1629497,1627675,1611661329,9,9,3,1
05:34,[LAS 12-9] Samuelson 3pt Shot: Made (3 PTS) Assist: Thomas (3 AST),-230,17,1,,1628317,202662,1611661320,12,9,3,1
05:10,[CHI] Bertsch Jump Shot: Missed,90,1,2,,1629571,,1611661329,12,9,0,1
05:08,[LAS] Stevens Rebound (Off:0 Def:2),90,1,4,,1628922,,1611661320,12,9,0,1
