game_clock,description,location_x,location_y,event_type,opp_player_id,player_id,sec_player_id,team_id,home_score,away_score,points,period
10:00,Start Period,0,-80,12,,0,,0,0,0,0,1
09:55,Jump Ball Bonner vs Juhász (Allen gains possession),0,-80,10,1641657,201886,204296,1611661323,0,0,0,1
09:45,[CON] Hayes Driving Layup Shot: Missed Block: McBride (1 BLK),-45,10,2,203825,203026,,1611661323,0,0,0,1
09:40,[CON] Hayes Rebound (Off:1 Def:0),-45,10,4,,203026,,1611661323,0,0,0,1
09:40,[CON 2-0] Hayes Putback Layup Shot: Made (2 PTS),-26,12,1,,203026,,1611661323,0,2,2,1
09:32,[MIN 2-2] Juhász Cutting Layup Shot: Made (2 PTS) Assist: McBride (1 AST),26,22,1,,1641657,203825,1611661324,2,2,2,1
09:12,[CON] Bonner Driving Layup Shot: Missed Block: Juhász (1 BLK),-12,22,2,1641657,201886,,1611661323,2,2,0,1
09:09,[MIN] Collier Rebound (Off:0 Def:1),-12,22,4,,1629483,,1611661324,2,2,0,1
09:04,[MIN] Carleton 3pt Shot: Missed,228,26,2,,1629524,,1611661324,2,2,0,1
09:01,[CON] Thomas Rebound (Off:0 Def:1),228,26,4,,203826,,1611661323,2,2,0,1
08:57,[CON 4-2] Thomas Running Layup Shot: Made (2 PTS),-29,-1,1,,203826,,1611661323,2,4,2,1
08:57,[MIN] Mitchell Foul: Shooting (1 PF) (1 FTA),-20,5,6,203826,1627676,200431,1611661324,2,4,0,1
08:57,[CON] Thomas Free Throw 1 of 1 Missed,0,-80,3,,203826,,1611661323,2,4,0,1
08:55,[MIN] Juhász Rebound (Off:0 Def:1),0,-80,4,,1641657,,1611661324,2,4,0,1
08:45,[CON] Bonner Foul: Personal (1 PF),68,14,6,1641657,201886,200431,1611661323,2,4,0,1
08:38,[MIN] Mitchell Turnaround Fadeaway shot: Missed,-13,106,2,,1627676,,1611661324,2,4,0,1
08:34,[CON] Thomas Rebound (Off:0 Def:2),-13,106,4,,203826,,1611661323,2,4,0,1
08:29,[CON 7-2] Hayes 3pt Shot: Made (5 PTS) Assist: Thomas (1 AST),-151,189,1,,203026,203826,1611661323,2,7,3,1
08:04,[MIN] Collier Turnover : Lost Ball (1 TO) Steal:Thomas (1 ST),53,72,5,203826,1629483,,1611661324,2,7,0,1
07:58,[CON] Hayes 3pt Shot: Missed,-143,196,2,,203026,,1611661323,2,7,0,1
07:54,[CON] Bonner Rebound (Off:1 Def:0),-143,196,4,,201886,,1611661323,2,7,0,1
07:49,[CON] Thomas Jump Shot: Missed,89,146,2,,203826,,1611661323,2,7,0,1
07:45,[MIN] Carleton Rebound (Off:0 Def:1),89,146,4,,1629524,,1611661324,2,7,0,1
07:37,[CON] Bonner Foul: Personal (2 PF),-7,74,6,1641657,201886,1629176,1611661323,2,7,0,1
07:26,[MIN 4-7] Collier Driving Floating Jump Shot: Made (2 PTS),45,85,1,,1629483,,1611661324,4,7,2,1
07:17,[MIN] McBride Foul: Personal (1 PF),-66,26,6,203026,203825,1629176,1611661324,4,7,0,1
07:12,[CON] Bonner 3pt Shot: Missed,113,226,2,,201886,,1611661323,4,7,0,1
07:08,[CON] Allen Rebound (Off:1 Def:0),113,226,4,,204296,,1611661323,4,7,0,1
07:05,[CON 10-4] Allen 3pt Shot: Made (3 PTS),189,148,1,,204296,,1611661323,4,10,3,1
06:51,[CON] Allen Foul: Shooting (1 PF) (2 FTA),21,26,6,1627676,204296,203800,1611661323,4,10,0,1
06:51,[MIN] Mitchell Free Throw 1 of 2 Missed,0,-80,3,,1627676,,1611661324,4,10,0,1
06:51,[MIN] Team Rebound,0,-80,4,,0,,1611661324,4,10,0,1
06:51,[MIN] Mitchell Free Throw 2 of 2 Missed,0,-80,3,,1627676,,1611661324,4,10,0,1
06:49,[CON] Thomas Rebound (Off:0 Def:3),0,-80,4,,203826,,1611661323,4,10,0,1
06:44,[MIN] Carleton Foul: Shooting (1 PF) (2 FTA),41,32,6,201886,1629524,203800,1611661324,4,10,0,1
06:44,[CON 11-4] Bonner Free Throw 1 of 2 (1 PTS),0,-80,3,,201886,,1611661323,4,11,1,1
06:44,[MIN] Carleton Substitution replaced by Allen,0,-80,8,,1629524,1628263,1611661324,4,11,0,1
06:44,[CON 12-4] Bonner Free Throw 2 of 2 (2 PTS),0,-80,3,,201886,,1611661323,4,12,1,1
06:26,[MIN 6-12] Mitchell Driving Finger Roll Layup Shot: Made (2 PTS) Assist: Allen (1 AST),16,20,1,,1627676,1628263,1611661324,6,12,2,1
06:10,[CON 15-6] Hayes 3pt Shot: Made (8 PTS),-138,205,1,,203026,,1611661323,6,15,3,1
06:02,[MIN] Team Timeout : Regular,0,-80,9,,1611661324,,1611661324,6,15,0,1
06:02,[CON] Bonner Substitution replaced by Nelson-Ododa,0,-80,8,,201886,1631135,1611661323,6,15,0,1
05:48,[MIN] Juhász Driving Layup Shot: Missed Block: Nelson-Ododa (1 BLK),20,21,2,1631135,1641657,,1611661324,6,15,0,1
05:45,[MIN] Allen Rebound (Off:1 Def:0),20,21,4,,1628263,,1611661324,6,15,0,1
05:43,[MIN] Collier 3pt Shot: Missed,190,149,2,,1629483,,1611661324,6,15,0,1
05:39,[CON] Allen Rebound (Off:1 Def:1),190,149,4,,204296,,1611661323,6,15,0,1
05:36,[MIN] Allen Foul: Personal (1 PF),-92,233,6,204296,1628263,203800,1611661324,6,15,0,1
05:30,[CON 17-6] Hayes Driving Layup Shot: Made (10 PTS),-27,24,1,,203026,,1611661323,6,17,2,1
05:30,[MIN] Juhász Foul: Shooting (1 PF) (1 FTA),-27,24,6,203026,1641657,200431,1611661324,6,17,0,1
05:30,[CON 18-6] Hayes Free Throw 1 of 1 (11 PTS),0,-80,3,,203026,,1611661323,6,18,1,1
05:07,[MIN] Mitchell 3pt Shot: Missed,128,205,2,,1627676,,1611661324,6,18,0,1
05:04,[CON] Allen Rebound (Off:1 Def:2),128,205,4,,204296,,1611661323,6,18,0,1
04:53,[MIN] Juhász Foul: Shooting (2 PF) (2 FTA),-12,33,6,1629567,1641657,203800,1611661324,6,18,0,1
04:53,[CON] Hiedeman Free Throw 1 of 2 Missed,0,-80,3,,1629567,,1611661323,6,18,0,1
04:53,[CON] Team Rebound,0,-80,4,,0,,1611661323,6,18,0,1
04:53,[MIN] Juhász Substitution replaced by Banham,0,-80,8,,1641657,1627671,1611661324,6,18,0,1
04:53,[MIN] McBride Substitution replaced by Milic,0,-80,8,,203825,1631263,1611661324,6,18,0,1
04:53,[CON 19-6] Hiedeman Free Throw 2 of 2 (1 PTS),0,-80,3,,1629567,,1611661323,6,19,1,1
04:42,[MIN] Banham Pullup Jump shot: Missed,-96,139,2,,1627671,,1611661324,6,19,0,1
04:38,[CON] Nelson-Ododa Rebound (Off:0 Def:1),-96,139,4,,1631135,,1611661323,6,19,0,1
04:29,[CON] Hiedeman Turnover : Step Out of Bounds Turnover (1 TO),178,6,5,,1629567,,1611661323,6,19,0,1
04:12,[MIN] Milic Driving Layup Shot: Missed,-28,11,2,,1631263,,1611661324,6,19,0,1
04:10,[CON] Thomas Rebound (Off:0 Def:4),-28,11,4,,203826,,1611661323,6,19,0,1
04:06,[CON] Thomas Driving Layup Shot: Missed,24,10,2,,203826,,1611661323,6,19,0,1
