game_clock,description,location_x,location_y,event_type,opp_player_id,player_id,sec_player_id,team_id,home_score,away_score,points,period
10:00,Start Period,0,-80,12,,0,,0,0,0,0,1
09:58,Jump Ball Bonner vs Parker (Hiedeman gains possession),0,-80,10,204323,201886,1629567,1611661323,0,0,0,1
09:48,[CON] Hayes Pullup Jump shot: Missed,-98,155,2,,203026,,1611661323,0,0,0,1
09:44,[ATL] Coffey Rebound (Off:0 Def:1),-98,155,4,,1628269,,1611661330,0,0,0,1
09:27,[ATL] Parker Turnover : Lost Ball (1 TO) Steal:Thomas (1 ST),-58,80,5,203826,204323,,1611661330,0,0,0,1
09:17,[CON 3-0] Hiedeman 3pt Shot: Made (3 PTS) Assist: Thomas (1 AST),224,62,1,,1629567,203826,1611661323,0,3,3,1
09:03,[ATL] Parker Hook Shot: Missed,33,38,2,,204323,,1611661330,0,3,0,1
08:59,[CON] Thomas Rebound (Off:0 Def:1),33,38,4,,203826,,1611661323,0,3,0,1
08:48,[CON] Hiedeman 3pt Shot: Missed,214,88,2,,1629567,,1611661323,0,3,0,1
08:47,[CON] Team Rebound,214,88,4,,0,,1611661323,0,3,0,1
08:47,[ATL] Robinson Foul: Loose Ball (1 PF),-6,0,6,203026,202658,1628702,1611661330,0,3,0,1
08:41,[CON 5-0] Hayes Driving Layup Shot: Made (2 PTS) Assist: Thomas (2 AST),-39,51,1,,203026,203826,1611661323,0,5,2,1
08:24,[ATL] Howard Step Back Jump shot: Missed,-91,185,2,,1631009,,1611661330,0,5,0,1
08:19,[CON] Bonner Rebound (Off:0 Def:1),-91,185,4,,201886,,1611661323,0,5,0,1
08:15,[ATL] Parker Foul: Shooting (1 PF) (2 FTA),22,21,6,201886,204323,203800,1611661330,0,5,0,1
08:15,[CON 6-0] Bonner Free Throw 1 of 2 (1 PTS),0,-80,3,,201886,,1611661323,0,6,1,1
08:15,[CON 7-0] Bonner Free Throw 2 of 2 (2 PTS),0,-80,3,,201886,,1611661323,0,7,1,1
08:03,[ATL] Robinson Driving Layup Shot: Missed,20,17,2,,202658,,1611661330,0,7,0,1
08:00,[CON] Thomas Rebound (Off:0 Def:2),20,17,4,,203826,,1611661323,0,7,0,1
07:55,[CON 9-0] Allen Running Pull-Up Jump Shot: Made (2 PTS) Assist: Thomas (3 AST),-196,-1,1,,204296,203826,1611661323,0,9,2,1
07:55,[ATL] Team Timeout : Regular,0,-80,9,,1611661330,,1611661330,0,9,0,1
07:38,[CON] Hayes Foul: Shooting (1 PF) (2 FTA),-6,11,6,204323,203026,203800,1611661323,0,9,0,1
07:38,[ATL 1-9] Parker Free Throw 1 of 2 (1 PTS),0,-80,3,,204323,,1611661330,1,9,1,1
07:38,[ATL 2-9] Parker Free Throw 2 of 2 (2 PTS),0,-80,3,,204323,,1611661330,2,9,1,1
07:23,[CON 11-2] Allen Cutting Layup Shot: Made (4 PTS) Assist: Thomas (4 AST),-3,16,1,,204296,203826,1611661323,2,11,2,1
07:19,[ATL] Robinson Turnover : Bad Pass (1 TO) Steal:Hayes (1 ST),-228,76,5,203026,202658,,1611661330,2,11,0,1
07:16,[CON] Hayes Turnover : Bad Pass (1 TO) Steal:Gray (1 ST),232,800,5,1628277,203026,,1611661323,2,11,0,1
07:07,[ATL] Parker Jump Shot: Missed,-22,25,2,,204323,,1611661330,2,11,0,1
07:06,[CON] Team Rebound,-22,25,4,,0,,1611661323,2,11,0,1
07:06,Stoppage: Out-of-Bounds,0,-80,20,,0,,0,2,11,0,1
06:57,[ATL] Gray Foul: Personal (1 PF),95,13,6,203026,1628277,1629174,1611661330,2,11,0,1
06:52,[ATL] Howard Foul: Shooting (1 PF) (2 FTA),52,183,6,201886,1631009,1629174,1611661330,2,11,0,1
06:52,[CON] Bonner Free Throw 1 of 2 Missed,0,-80,3,,201886,,1611661323,2,11,0,1
06:52,[CON] Team Rebound,0,-80,4,,0,,1611661323,2,11,0,1
06:52,[CON 12-2] Bonner Free Throw 2 of 2 (3 PTS),0,-80,3,,201886,,1611661323,2,12,1,1
06:39,[ATL] Gray Pullup Jump shot: Missed,-110,176,2,,1628277,,1611661330,2,12,0,1
06:35,[CON] Bonner Rebound (Off:0 Def:2),-110,176,4,,201886,,1611661323,2,12,0,1
06:28,[CON 14-2] Thomas Driving Layup Shot: Made (2 PTS),29,17,1,,203826,,1611661323,2,14,2,1
06:06,[ATL] Howard Turnaround Jump Shot: Missed,-40,128,2,,1631009,,1611661330,2,14,0,1
06:04,[ATL] Parker Rebound (Off:1 Def:0),-40,128,4,,204323,,1611661330,2,14,0,1
06:04,[CON] Thomas Foul: Shooting (1 PF) (2 FTA),6,13,6,204323,203826,1629174,1611661323,2,14,0,1
06:04,[ATL 3-14] Parker Free Throw 1 of 2 (3 PTS),0,-80,3,,204323,,1611661330,3,14,1,1
06:04,[ATL] Robinson Substitution replaced by McDonald,0,-80,8,,202658,1630462,1611661330,3,14,0,1
06:04,[ATL 4-14] Parker Free Throw 2 of 2 (4 PTS),0,-80,3,,204323,,1611661330,4,14,1,1
05:56,[CON] Thomas Foul: Offensive Charge (2 PF),10,59,6,1628269,203826,1629174,1611661323,4,14,0,1
05:56,[CON] Thomas Turnover : Offensive Foul Turnover (1 TO),10,59,5,,203826,1629174,1611661323,4,14,0,1
05:36,[ATL] Coffey 3pt Shot: Missed,28,240,2,,1628269,,1611661330,4,14,0,1
05:32,[CON] Thomas Rebound (Off:0 Def:3),28,240,4,,203826,,1611661323,4,14,0,1
