game_clock,description,location_x,location_y,event_type,opp_player_id,player_id,sec_player_id,team_id,home_score,away_score,points,period
10:00,Start Period,0,-80,12,,0,,0,0,0,0,1
09:57,Jump Ball Shepard vs Sabally,0,-80,10,1630149,1629491,,1611661324,0,0,0,1
09:57,Stoppage: Out-of-Bounds,0,-80,20,,0,,0,0,0,0,1
09:48,[MIN] Mitchell Foul: Offensive (1 PF),83,104,6,1630101,1627676,100698,1611661324,0,0,0,1
09:48,[MIN] Mitchell Turnover : Offensive Foul Turnover (1 TO),83,104,5,,1627676,,1611661324,0,0,0,1
09:31,[DAL] Burton Driving Layup Shot: Missed,-19,19,2,,1631007,,1611661321,0,0,0,1
09:30,[MIN] Team Rebound,-19,19,4,,0,,1611661324,0,0,0,1
09:30,Stoppage: Out-of-Bounds,0,-80,20,,0,,0,0,0,0,1
09:14,[MIN 2-0] Shepard Driving Layup Shot: Made (2 PTS) Assist: Miller (1 AST),18,51,1,,1629491,1641649,1611661324,0,2,2,1
09:14,[DAL] Howard Foul: Shooting (1 PF) (1 FTA),18,51,6,1629491,203827,100698,1611661321,0,2,0,1
09:14,[MIN 3-0] Shepard Free Throw 1 of 1 (3 PTS),0,-80,3,,1629491,,1611661324,0,3,1,1
08:57,[DAL] Sabally Cutting Layup Shot: Missed,-32,11,2,,1630149,,1611661321,0,3,0,1
08:56,[MIN] Miller Rebound (Off:0 Def:1),-32,11,4,,1641649,,1611661324,0,3,0,1
08:52,Jump Ball Miller vs Sabally (Mitchell gains possession),0,-80,10,1630149,1641649,1627676,1611661324,0,3,0,1
08:44,[MIN 6-0] Miller 3pt Shot: Made (3 PTS) Assist: Shepard (1 AST),112,217,1,,1641649,1629491,1611661324,0,6,3,1
08:29,[DAL] Dangerfield Pullup Jump shot: Missed,149,62,2,,1630101,,1611661321,0,6,0,1
08:27,[DAL] Sabally Rebound (Off:1 Def:0),149,62,4,,1630149,,1611661321,0,6,0,1
08:27,[MIN] Miller Foul: Shooting (1 PF) (2 FTA),24,26,6,1630149,1641649,201538,1611661324,0,6,0,1
08:27,[DAL 1-6] Sabally Free Throw 1 of 2 (1 PTS),0,-80,3,,1630149,,1611661321,1,6,1,1
