game_clock,description,location_x,location_y,event_type,opp_player_id,player_id,sec_player_id,team_id,home_score,away_score,points,period
10:00,Start Period,0,-80,12,,0,,0,0,0,0,1
09:55,Jump Ball Parker vs Williams (Howard gains possession),0,-80,10,204322,204323,1631009,1611661330,0,0,0,1
09:45,[ATL 2-0] Howard Driving Layup Shot: Made (2 PTS),13,13,1,,1631009,,1611661330,0,2,2,1
09:28,[CHI] Copper Pullup Jump shot: Missed,-57,181,2,,1627674,,1611661329,0,2,0,1
09:24,[CHI] Mabrey Rebound (Off:1 Def:0),-57,181,4,,1629497,,1611661329,0,2,0,1
09:19,[ATL] Howard Foul: Shooting (1 PF) (2 FTA),-51,48,6,1629501,1631009,202679,1611661330,0,2,0,1
09:19,[CHI 1-2] Smith Free Throw 1 of 2 (1 PTS),0,-80,3,,1629501,,1611661329,1,2,1,1
09:19,[CHI] Smith Free Throw 2 of 2 Missed,0,-80,3,,1629501,,1611661329,1,2,0,1
09:16,[ATL] Coffey Rebound (Off:0 Def:1),0,-80,4,,1628269,,1611661330,1,2,0,1
09:00,[ATL 4-1] Parker Jump Shot: Made (2 PTS) Assist: Gray (1 AST),55,163,1,,204323,1628277,1611661330,1,4,2,1
08:41,[CHI 3-4] Williams Driving Layup Shot: Made (2 PTS) Assist: Mabrey (1 AST),15,13,1,,204322,1629497,1611661329,3,4,2,1
08:32,[ATL] Parker Cutting Layup Shot: Missed,4,10,2,,204323,,1611661330,3,4,0,1
08:29,[ATL] Parker Rebound (Off:1 Def:0),4,10,4,,204323,,1611661330,3,4,0,1
08:29,[ATL 6-3] Parker Putback Layup Shot: Made (4 PTS),0,-5,1,,204323,,1611661330,3,6,2,1
08:19,[CHI] Copper Driving Floating Jump Shot: Missed,-2,89,2,,1627674,,1611661329,3,6,0,1
08:16,[ATL] Coffey Rebound (Off:0 Def:2),-2,89,4,,1628269,,1611661330,3,6,0,1
08:12,[ATL 8-3] Robinson Running Pull-Up Jump Shot: Made (2 PTS),74,180,1,,202658,,1611661330,3,8,2,1
07:52,[CHI 6-8] Mabrey 3pt Shot: Made (3 PTS),-223,-7,1,,1629497,,1611661329,6,8,3,1
07:38,[ATL] Gray Jump Shot: Missed,-28,121,2,,1628277,,1611661330,6,8,0,1
07:35,[CHI] Copper Rebound (Off:0 Def:1),-28,121,4,,1627674,,1611661329,6,8,0,1
07:29,[CHI 9-8] Smith 3pt Shot: Made (4 PTS) Assist: Williams (1 AST),151,196,1,,1629501,1627675,1611661329,9,8,3,1
07:21,[CHI] Smith Foul: Shooting (1 PF) (2 FTA),47,7,6,1628277,1629501,203891,1611661329,9,8,0,1
07:21,[ATL 9-9] Gray Free Throw 1 of 2 (1 PTS),0,-80,3,,1628277,,1611661330,9,9,1,1
07:21,[ATL 10-9] Gray Free Throw 2 of 2 (2 PTS),0,-80,3,,1628277,,1611661330,9,10,1,1
07:07,[CHI] Williams Driving Layup Shot: Missed Block: Parker (1 BLK),4,27,2,204323,204322,,1611661329,9,10,0,1
07:07,[CHI] Williams Rebound (Off:1 Def:0),4,27,4,,204322,,1611661329,9,10,0,1
07:07,[ATL] Parker Foul: Shooting (1 PF) (2 FTA),0,15,6,204322,204323,203891,1611661330,9,10,0,1
07:07,[CHI] Williams Free Throw 1 of 2 Missed,0,-80,3,,204322,,1611661329,9,10,0,1
07:07,[CHI] Team Rebound,0,-80,4,,0,,1611661329,9,10,0,1
07:07,[CHI 10-10] Williams Free Throw 2 of 2 (3 PTS),0,-80,3,,204322,,1611661329,10,10,1,1
06:54,[ATL] Coffey 3pt Shot: Missed,-137,226,2,,1628269,,1611661330,10,10,0,1
06:50,[CHI] Smith Rebound (Off:0 Def:1),-137,226,4,,1629501,,1611661329,10,10,0,1
06:45,[CHI] Copper Turnover : Lost Ball (1 TO) Steal:Coffey (1 ST),55,103,5,1628269,1627674,,1611661329,10,10,0,1
06:38,[ATL 12-10] Coffey Driving Layup Shot: Made (2 PTS),-16,17,1,,1628269,,1611661330,10,12,2,1
06:20,[CHI] Williams Hook Shot: Missed,37,0,2,,204322,,1611661329,10,12,0,1
06:18,[ATL] Robinson Rebound (Off:0 Def:1),37,0,4,,202658,,1611661330,10,12,0,1
06:16,[ATL] Gray Turnover : Traveling (1 TO),-177,83,5,,1628277,202679,1611661330,10,12,0,1
06:06,[CHI] Williams Pullup Jump shot: Missed,-46,194,2,,1627675,,1611661329,10,12,0,1
06:03,[ATL] Coffey Rebound (Off:0 Def:3),-46,194,4,,1628269,,1611661330,10,12,0,1
05:51,[CHI] Smith Foul: Shooting (2 PF) (2 FTA),1,24,6,204323,1629501,203891,1611661329,10,12,0,1
05:51,[ATL 13-10] Parker Free Throw 1 of 2 (5 PTS),0,-80,3,,204323,,1611661330,10,13,1,1
05:51,[CHI] Smith Substitution replaced by Bertsch,0,-80,8,,1629501,1629571,1611661329,10,13,0,1
05:51,[ATL 14-10] Parker Free Throw 2 of 2 (6 PTS),0,-80,3,,204323,,1611661330,10,14,1,1
05:35,[CHI] Copper Pullup Jump shot: Missed,-67,183,2,,1627674,,1611661329,10,14,0,1
05:33,[ATL] Robinson Rebound (Off:0 Def:2),-67,183,4,,202658,,1611661330,10,14,0,1
05:20,[ATL] Howard 3pt Shot: Missed,15,241,2,,1631009,,1611661330,10,14,0,1
05:18,[ATL] Gray Rebound (Off:1 Def:0),15,241,4,,1628277,,1611661330,10,14,0,1
05:14,[ATL] Parker Jump Shot: Missed,-68,163,2,,204323,,1611661330,10,14,0,1
05:09,[CHI] Williams Rebound (Off:0 Def:1),-68,163,4,,1627675,,1611661329,10,14,0,1
05:03,[CHI 12-14] Bertsch Cutting Layup Shot: Made (2 PTS) Assist: Williams (2 AST),17,4,1,,1629571,1627675,1611661329,12,14,2,1
04:44,[ATL 16-12] Howard Driving Layup Shot: Made (4 PTS),6,16,1,,1631009,,1611661330,12,16,2,1
04:29,[CHI] Mabrey Jump Shot: Missed,105,103,2,,1629497,,1611661329,12,16,0,1
04:27,[ATL] Parker Rebound (Off:1 Def:1),105,103,4,,204323,,1611661330,12,16,0,1
04:19,[ATL] Coffey Turnover : Lost Ball (1 TO) Steal:Williams (1 ST),47,88,5,1627675,1628269,,1611661330,12,16,0,1
04:02,[CHI] Williams Cutting Finger Roll Layup Shot: Missed,7,32,2,,204322,,1611661329,12,16,0,1
04:02,[CHI] Team Rebound,7,32,4,,0,,1611661329,12,16,0,1
04:02,Stoppage: Out-of-Bounds,0,-80,20,,0,,0,12,16,0,1
04:02,Timeout Officials,0,-80,9,,0,,0,12,16,0,1
04:02,[CHI] Williams Substitution replaced by Evans,0,-80,8,,1627675,1630389,1611661329,12,16,0,1
