"Name","TeamAbbreviation","GamesPlayed","Minutes","PlusMinus","OnOffRtg","OnDefRtg","FirstChancePoints","ThreePtOffReboundedPct","AtRimOffReboundedPct","ShortMidRangeOffReboundedPct","LongMidRangeOffReboundedPct","Blocks","Blocked2s","Blocked3s","BlockedAtRim","BlockedShortMidRange","BlockedLongMidRange","BlockedCorner3","BlockedArc3","RecoveredBlocks","BlocksRecoveredPct","Steals","LostBallSteals","BadPassSteals","DefensiveGoaltends"
"Kayla McBride","MIN",38,1208,-139,100.7145859604876,106.46787064258716,485,0.2838709677419355,0.21428571428571427,0.3870967741935484,0.2653061224489796,6,6,0,2,4,0,0,0,3,0.5,47,14,33,0
"Courtney Williams","CHI",40,1204,-86,103.0176026823135,106.84586308273835,370,0.22807017543859648,0.2,0.34545454545454546,0.19607843137254902,12,12,0,8,4,0,0,0,1,0.08333333333333333,38,13,25,0
"DeWanna Bonner","CON",40,1204,189,108.41880341880342,100.21340162185233,649,0.25170068027210885,0.37037037037037035,0.26785714285714285,0.3877551020408163,25,23,2,15,8,0,0,2,17,0.68,42,19,23,0
"Betnijah Laney","NYL",40,1201,300,112.80870657178735,101.18293198141106,455,0.29213483146067415,0.275,0.3783783783783784,0.10344827586206896,4,3,1,3,0,0,0,1,3,0.75,34,11,23,0
"Natasha Cloud","WAS",37,1194,-5,101.55527532576713,102.28136882129277,455,0.1958762886597938,0.3142857142857143,0.22727272727272727,0.20588235294117646,10,7,3,4,3,0,0,3,3,0.3,39,15,24,0
"Elizabeth Williams","CHI",40,1188,-1,103.39702760084926,103.70370370370371,333,0,0.3380281690140845,0.25333333333333335,0.3333333333333333,60,58,2,40,17,1,0,2,36,0.6,50,12,38,0
"Kahleah Copper","CHI",38,1184,-63,102.79779567613396,105.78231292517007,614,0.35714285714285715,0.3253012048192771,0.40816326530612246,0.25,10,9,1,8,1,0,0,1,6,0.6,35,9,26,0
"Courtney Vandersloot","NYL",39,1179,322,114.24914675767917,100.29799914857387,375,0.27058823529411763,0.3111111111111111,0.52,0.1111111111111111,23,21,2,8,13,0,0,2,11,0.4782608695652174,51,18,33,0
"Marina Mabrey","CHI",39,1169,-21,104.93986254295532,105.97849462365592,545,0.2222222222222222,0.4375,0.18032786885245902,0.3392857142857143,18,17,1,7,9,1,0,1,9,0.5,29,11,18,0
"Sabrina Ionescu","NYL",36,1134,323,115.89698046181172,101.50909897913893,542,0.2857142857142857,0.4411764705882353,0.41304347826086957,0.14814814814814814,10,8,2,6,1,1,0,2,3,0.3,37,18,19,0
"Nneka Ogwumike","LAS",36,1119,36,101.57657657657658,99.55136832660386,597,0.20512820512820512,0.45454545454545453,0.24166666666666667,0.13636363636363635,26,23,3,9,14,0,0,3,16,0.6153846153846154,61,16,45,0
"Tiffany Hayes","CON",40,1082,108,106.37791527843883,101.38226882745472,429,0.1875,0.3404255319148936,0.35294117647058826,0.42105263157894735,3,3,0,2,1,0,0,0,2,0.6666666666666666,34,10,24,0
"Erica Wheeler","IND",40,1071,-143,103.7827352085354,110.50338818973863,357,0.29508196721311475,0.3076923076923077,0.30158730158730157,0.2702702702702703,3,3,0,1,2,0,0,0,1,0.3333333333333333,44,19,25,0
"Natisha Hiedeman","CON",40,1066,107,106.34239389604197,101.67624521072797,297,0.2736842105263158,0.2,0.3409090909090909,0.30434782608695654,4,3,1,2,0,1,0,1,1,0.25,35,12,23,0
"Cheyenne Parker","ATL",40,1066,-36,100.27855153203343,102.90534208059981,467,0.23684210526315788,0.4142857142857143,0.20833333333333334,0.09302325581395349,59,59,0,29,28,2,0,0,34,0.576271186440678,43,19,24,0
"Brianna Turner","PHO",40,1052,-293,97.06175298804781,111.26550868486353,120,0,0.25,0.2,0.25,44,43,1,23,20,0,0,1,22,0.5,39,9,30,0
"Sug Sutton","PHO",40,1051,-276,97.45222929936305,110.86637298091043,310,0.3018867924528302,0.20833333333333334,0.26506024096385544,0.2857142857142857,3,3,0,2,0,1,0,0,1,0.3333333333333333,27,7,20,0
"Alanna Smith","CHI",38,1007,12,104.01002506265665,103.56425702811244,278,0.2676056338028169,0.2903225806451613,0.30434782608695654,0,50,50,0,28,21,1,0,0,25,0.5,49,9,40,0
"Jonquel Jones","NYL",40,1006,328,117.27456940222899,100.35353535353535,360,0.1724137931034483,0.3,0.2222222222222222,0.16666666666666666,51,50,1,19,29,2,0,1,30,0.5882352941176471,23,4,19,0
"Shatori Walker-Kimbrough","WAS",40,998,-122,100.20130850528435,106.44836272040301,221,0.2,0.25,0.32,0.22580645161290322,14,13,1,4,5,4,1,0,8,0.5714285714285714,29,5,24,0
"Dearica Hamby","LAS",40,990,-49,99.23076923076923,101.37966274910578,307,0.15625,0.33783783783783783,0.2711864406779661,0.25,12,12,0,7,4,1,0,0,5,0.4166666666666667,34,10,24,0
"Sami Whitcomb","SEA",40,978,-48,98.82051282051282,100.8682328907048,347,0.2,0.42857142857142855,0.4,0.5,14,13,1,4,8,1,0,1,8,0.5714285714285714,36,11,25,0
"Crystal Dangerfield","DAL",35,973,94,110.88646967340591,105.35806285419886,268,0.3333333333333333,0.5454545454545454,0.35,0.3488372093023256,7,7,0,4,3,0,0,0,6,0.8571428571428571,33,7,26,0
"Moriah Jefferson","PHO",39,972,-236,98.38882921589688,111.3624124932687,373,0.25806451612903225,0.4482758620689655,0.24193548387096775,0.25,7,7,0,2,5,0,0,0,4,0.5714285714285714,43,14,29,0
"Michaela Onyenwere","PHO",40,953,-200,97.51619870410367,108.43243243243244,308,0.136986301369863,0.17142857142857143,0.15254237288135594,0.05263157894736842,19,19,0,10,7,2,0,0,6,0.3157894736842105,30,9,21,0
"Dorka Juhász","MIN",38,919,-118,101.78074568725654,107.74764803541782,176,0.20588235294117646,0.3448275862068966,0.3684210526315789,0.19047619047619047,23,19,4,12,7,0,0,4,14,0.6086956521739131,36,10,26,0
"Tianna Hawkins","WAS",40,918,-81,101.38274336283187,105.74585635359115,277,0.19298245614035087,0.28205128205128205,0.21428571428571427,0.3333333333333333,14,14,0,2,10,2,0,0,7,0.5,32,13,19,0
"Azurá Stevens","LAS",35,910,-103,95.65217391304347,101.67691447736165,331,0.1095890410958904,0.4166666666666667,0.2727272727272727,0.12903225806451613,32,29,3,11,18,0,1,2,13,0.40625,41,15,26,0
"Sophie Cunningham","PHO",31,898,-192,99.7673065735893,110.67904817179338,314,0.3063063063063063,0.3333333333333333,0.30434782608695654,0.6666666666666666,11,11,0,3,7,1,0,0,6,0.5454545454545454,20,6,14,0
"Karlie Samuelson","LAS",34,888,38,101.13765642775883,100.28818443804033,241,0.23076923076923078,0,0.14285714285714285,0.09090909090909091,3,3,0,3,0,0,0,0,3,1,22,8,14,0
"NaLyssa Smith","IND",31,885,-36,106.69772859638904,109.17592051431912,380,0.3125,0.42857142857142855,0.2597402597402597,0.13793103448275862,10,9,1,5,4,0,0,1,6,0.6,10,6,4,0
"Alysha Clark","LVA",39,876,217,110.58823529411764,98.6524424480629,229,0.22784810126582278,0.14285714285714285,0.3333333333333333,0.25,6,6,0,1,4,1,0,0,3,0.5,24,4,20,0
"Rebecca Allen","CON",40,858,65,103.61803084223014,100.3579952267303,224,0.18666666666666668,0.2857142857142857,0.5333333333333333,0.2222222222222222,50,41,9,16,22,3,5,4,35,0.7,37,6,31,0
"Brittney Griner","PHO",31,856,-121,101.44665461121157,109.13490623109497,487,0.14285714285714285,0.20833333333333334,0.20754716981132076,0.125,50,49,1,23,24,2,0,1,32,0.64,16,4,12,0
"Dana Evans","CHI",39,837,-34,100.84745762711864,103.40632603406326,316,0.34408602150537637,0.22727272727272727,0.16326530612244897,0.25,4,4,0,1,3,0,0,0,1,0.25,27,14,13,0
"Diamond Miller","MIN",32,834,-53,102.0048602673147,104.6525679758308,341,0.2153846153846154,0.3898305084745763,0.3541666666666667,0.13793103448275862,11,11,0,5,5,1,0,0,5,0.45454545454545453,30,12,18,0
"Jordan Horston","SEA",36,816,-68,98.52760736196319,102.57352941176471,211,0.23333333333333334,0.32558139534883723,0.2608695652173913,0.14285714285714285,21,18,3,8,9,1,1,2,14,0.6666666666666666,43,13,30,0
"Kiah Stokes","LVA",40,792,229,114.28571428571428,98.71050934880722,76,0.2727272727272727,0.46153846153846156,0.36363636363636365,0,39,30,9,7,19,4,4,5,27,0.6923076923076923,26,8,18,0
"Teaira McCowan","DAL",30,783,170,110.78493937460115,100.25608194622279,246,0,0.5303030303030303,0.4186046511627907,0.2857142857142857,35,33,2,16,16,1,0,2,17,0.4857142857142857,16,3,13,0
"Kia Nurse","SEA",40,779,-168,100.38784744667097,111.3915857605178,186,0.3225806451612903,0.3333333333333333,0.19047619047619047,0.1724137931034483,2,1,1,1,0,0,1,0,0,0,24,8,16,0
"Tiffany Mitchell","MIN",33,763,-131,98.85521885521885,107.89473684210526,210,0.16129032258064516,0.20512820512820512,0.16216216216216217,0.2777777777777778,3,3,0,1,2,0,0,0,2,0.6666666666666666,16,6,10,0
"Kristy Wallace","IND",37,728,-14,104.89853044086775,105.50906555090656,212,0.3958333333333333,0.45454545454545453,0.32,0.32558139534883723,9,9,0,2,7,0,0,0,4,0.4444444444444444,23,9,14,0
"Diana Taurasi","PHO",26,709,-66,102.13827512473271,107.99711815561959,389,0.2727272727272727,0.4,0.25,0.15151515151515152,12,12,0,6,6,0,0,0,6,0.5,13,6,7,0
"Lindsay Allen","MIN",29,698,-37,103.06122448979592,105.68099053168244,170,0.4,0.29411764705882354,0.45161290322580644,0.25,3,3,0,2,1,0,0,0,1,0.3333333333333333,17,4,13,0
"Mercedes Russell","SEA",37,696,-146,97.14285714285714,108.65800865800867,138,0,0.14285714285714285,0.16666666666666666,0.2777777777777778,17,16,1,9,7,0,0,1,4,0.23529411764705882,16,4,12,0
"Kayla Thornton","NYL",40,693,114,107.3529411764706,98.17651349380014,141,0.2830188679245283,0.3076923076923077,0.5,0.75,10,8,2,4,4,0,0,2,6,0.6,28,15,13,0
"Danielle Robinson","ATL",32,690,54,103.60750360750362,100.72886297376093,178,0.25,0.4,0.2222222222222222,0,3,3,0,1,1,1,0,0,3,1,23,14,9,0
"Layshia Clarendon","LAS",24,687,23,103.19227913882702,101.635687732342,240,0.08695652173913043,0.3181818181818182,0.2777777777777778,0,0,0,0,0,0,0,0,0,0,0,27,6,21,0
"Nia Coffey","ATL",31,680,21,102.01583873290136,101.60116448326055,187,0.2553191489361702,0.4444444444444444,0.18518518518518517,0.26666666666666666,37,32,5,17,14,1,3,2,17,0.4594594594594595,17,7,10,0
"Ariel Atkins","WAS",27,679,69,102.9126213592233,99.01664145234493,282,0.2625,0.25,0.20512820512820512,0.23529411764705882,9,9,0,4,5,0,0,0,6,0.6666666666666666,32,12,20,0
"Victoria Vivians","IND",38,674,-106,102.57575757575758,109.69196093163035,177,0.19047619047619047,0.38461538461538464,0.17647058823529413,0.18181818181818182,6,6,0,3,3,0,0,0,1,0.16666666666666666,27,4,23,0
"Tyasha Harris","CON",40,668,24,101.71606864274571,99.07120743034056,204,0.1794871794871795,0.42857142857142855,0.11764705882352941,0.28888888888888886,3,3,0,2,1,0,0,0,2,0.6666666666666666,29,11,18,0
"Marine Johannès","NYL",35,664,39,104.0121120363361,101.28983308042488,233,0.25274725274725274,0.4,0.3333333333333333,0.1111111111111111,2,2,0,0,2,0,0,0,2,1,23,2,21,0
"Monique Billings","ATL",39,653,-38,100.53394355453852,101.8018018018018,144,1,0.29411764705882354,0.18181818181818182,0.5,12,12,0,4,8,0,0,0,5,0.4166666666666667,16,3,13,0
"Elena Delle Donne","WAS",23,633,121,106.16382806163828,96.90048939641109,334,0.23529411764705882,0.42857142857142855,0.22535211267605634,0.17647058823529413,20,19,1,6,13,0,0,1,16,0.8,19,5,14,0
"Lexie Hull","IND",30,619,-117,100.83056478405317,111.38075313807532,126,0.3111111111111111,0.25,0.35294117647058826,0.2,9,9,0,3,6,0,0,0,5,0.5555555555555556,30,7,23,0
"Myisha Hines-Allen","WAS",35,616,-49,100.32786885245902,104.34426229508198,168,0.1956521739130435,0.30303030303030304,0.18604651162790697,0.1875,6,6,0,2,4,0,0,0,2,0.3333333333333333,23,7,16,0
"Olivia Nelson-Ododa","CON",39,585,-4,99.91212653778558,99.39024390243902,123,0,0.4,0.2916666666666667,0,33,30,3,13,14,3,0,3,17,0.5151515151515151,20,4,16,0
"Haley Jones","ATL",40,584,-12,102.75,102.63808738664467,141,0.1111111111111111,0.34615384615384615,0.24,0.125,12,12,0,4,8,0,0,0,5,0.4166666666666667,16,3,13,0
"Bridget Carleton","MIN",38,573,-53,102.29885057471265,106.42040457343889,107,0.15517241379310345,0.14285714285714285,0.42857142857142855,0,3,2,1,2,0,0,0,1,3,1,13,0,13,0
"Aari McDonald","ATL",24,565,-54,98.85057471264368,102.8972783143108,178,0.1875,0.25,0.06666666666666667,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,15,5,10,0
"Jessica Shepard","MIN",21,565,-97,98.82459312839059,107.98548094373866,137,0,0.5882352941176471,0.2631578947368421,0.19047619047619047,2,2,0,0,2,0,0,0,2,1,12,4,8,0
"Veronica Burton","DAL",40,555,-10,106.92102928127773,107.3321554770318,87,0.22580645161290322,0.4444444444444444,0.6153846153846154,0.5,10,10,0,1,9,0,0,0,8,0.8,29,12,17,0
"DiJonai Carrington","CON",32,550,101,105.32598714416896,96.05142332415059,230,0.2702702702702703,0.13636363636363635,0.38461538461538464,0.3333333333333333,3,3,0,0,3,0,0,0,1,0.3333333333333333,20,6,14,0
"Zia Cooke","LAS",39,549,-120,92.34275296262534,101.8884892086331,179,0.17391304347826086,0.3793103448275862,0.2641509433962264,0.125,12,11,1,3,7,1,0,1,9,0.75,13,9,4,0
"Naz Hillmon","ATL",40,541,-47,101.73199635369188,104.21146953405018,124,0,0.41379310344827586,0.4444444444444444,0.25,3,3,0,0,3,0,0,0,2,0.6666666666666666,8,1,7,0
"Li Meng","WAS",34,539,-8,100.18433179723503,101.10803324099723,180,0.16216216216216217,0.16666666666666666,0.5,0.09090909090909091,1,1,0,0,1,0,0,0,1,1,10,4,6,0
"Grace Berger","IND",36,524,-32,102.747791952895,104.2512077294686,131,0.5,0.18181818181818182,0.25,0.3,6,6,0,3,3,0,0,0,1,0.16666666666666666,17,7,10,0
"Kalani Brown","DAL",32,524,-75,105.04281636536632,111.01694915254238,188,1,0.46875,0.21428571428571427,0.4,22,22,0,5,15,2,0,0,11,0.5,7,3,4,0
"Megan Gustafson","PHO",34,514,-77,101.89620758483035,110.35175879396985,197,0.14285714285714285,0.4444444444444444,0.2857142857142857,0.4,14,14,0,7,6,1,0,0,7,0.5,13,4,9,0
"Robyn Parks","CHI",37,505,-26,99.8992950654582,102.72452068617558,125,0.27450980392156865,0.5555555555555556,0.2222222222222222,0.23076923076923078,5,3,2,3,0,0,1,1,3,0.6,12,3,9,0
"Nikolina Milic","MIN",39,494,-97,100.5091649694501,109.4949494949495,194,0.35714285714285715,0.2564102564102564,0.23255813953488372,0.3333333333333333,5,5,0,3,2,0,0,0,4,0.8,4,0,4,0
"Queen Egbo","WAS",37,475,-66,98.21052631578948,105.26870389884088,132,0,0.34375,0.27586206896551724,0.08333333333333333,24,24,0,7,16,1,0,0,9,0.375,15,6,9,0
"Dulcy Fankam Mendjiadeu","SEA",33,468,-12,101.20218579234972,102.06746463547334,92,0,0.4375,0.25,1,11,11,0,9,2,0,0,0,7,0.6363636363636364,13,4,9,0
"Ivana Dojkić","SEA",23,461,-145,95.25862068965517,110.76426264800862,136,0.36666666666666664,0.1111111111111111,0.125,0,4,3,1,2,1,0,1,0,3,0.75,18,4,14,0
"Shakira Austin","WAS",19,445,66,99.88452655889145,92.5840092699884,154,0,0.24,0.19047619047619047,0.2,17,17,0,6,11,0,0,0,9,0.5294117647058824,16,6,10,0
"Rachel Banham","MIN",32,435,-31,102.99194476409667,106.31458094144661,164,0.1864406779661017,0.4,0.2,0.2,3,3,0,3,0,0,0,0,1,0.3333333333333333,11,1,10,0
"Candace Parker","LVA",18,425,221,117.30103806228374,91.70506912442397,140,0.24242424242424243,0.1,0.47368421052631576,0,16,16,0,8,8,0,0,0,12,0.75,27,6,21,0
"Kierstan Bell","LVA",36,424,-20,101.5240328253224,103.38389731621936,120,0.15254237288135594,0.1875,0.2,0,5,4,1,3,1,0,0,1,5,1,15,2,13,0
"Brionna Jones","CON",13,412,66,106.57568238213399,97.78051787916154,146,0.5,0.23333333333333334,0.38095238095238093,0,7,7,0,3,3,1,0,0,2,0.2857142857142857,24,6,18,0
"Jasmine Thomas","LAS",32,410,-51,94.81012658227847,101.65184243964421,72,0.15217391304347827,0.5,0.5,0.21428571428571427,6,5,1,2,3,0,0,1,6,1,9,4,5,0
"Awak Kuier","DAL",37,399,-26,100.85995085995086,103.41880341880342,68,0.35,0.3333333333333333,0.2857142857142857,0.5,24,22,2,10,10,2,0,2,18,0.75,7,4,3,0
"Morgan Bertsch","CHI",28,398,-93,96.82337992376112,107.95454545454545,120,0.2,0.625,0.13333333333333333,0.09090909090909091,7,7,0,4,3,0,0,0,1,0.14285714285714285,10,1,9,0
"Asia (AD) Durr","ATL",36,392,-69,93.29268292682927,102.70935960591135,166,0.3333333333333333,0.125,0.3055555555555556,0.4375,3,2,1,2,0,0,0,1,2,0.6666666666666666,10,3,7,0
"Joyner Holmes","SEA",34,366,-138,91.55313351498637,109.90502035278155,96,0.27586206896551724,0.45454545454545453,0.09090909090909091,0.14285714285714285,10,10,0,3,6,1,0,0,6,0.6,9,1,8,0
"Lexie Brown","LAS",12,364,3,104.72878998609178,104.02219140083218,139,0.16216216216216217,0,0.14285714285714285,0.16666666666666666,3,3,0,2,1,0,0,0,0,0,11,0,11,0
"Kadi Sissoko","PHO",40,336,-41,96.84210526315789,104.42073170731707,43,0.3333333333333333,0.3333333333333333,0.25,0.2857142857142857,5,5,0,1,3,1,0,0,4,0.8,3,2,1,0
"Odyssey Sims","DAL",28,335,-1,104.51895043731778,106.05612998522896,53,0.16666666666666666,0.8235294117647058,0.42857142857142855,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,12,5,7,0
"Rae Burrell","LAS",29,322,-55,96.4451313755796,103.50609756097562,97,0.16,0.2,0.4,0.3333333333333333,3,3,0,1,2,0,0,0,1,0.3333333333333333,13,2,11,0
"Maddy Siegrist","DAL",39,319,26,108.79629629629629,103.50609756097562,91,0.6,0.2857142857142857,0.2916666666666667,0.2857142857142857,7,7,0,3,4,0,0,0,1,0.14285714285714285,8,2,6,0
"Emma Cannon","IND",30,314,-35,95.2153110047847,100.31746031746032,150,0.35,0.11764705882352941,0.1111111111111111,0.08,2,2,0,2,0,0,0,0,1,0.5,4,0,4,0
"Jade Melbourne","SEA",29,307,-18,98.71382636655949,102.43111831442464,72,0.21428571428571427,0.2,0.07142857142857142,0.5,1,1,0,1,0,0,0,0,1,1,12,4,8,0
"Maya Caldwell","IND",30,304,-74,95.02572898799313,105.19262981574539,51,0.32,0.5,0.6666666666666666,0,3,3,0,2,1,0,0,0,0,0,9,3,6,0
"Shey Peddy","PHO",18,285,-18,96.9090909090909,100,83,0.038461538461538464,0.08333333333333333,0.2857142857142857,0.5,1,1,0,1,0,0,0,0,1,1,15,7,8,0
"Gabby Williams","SEA",10,285,-41,96.30281690140846,102.61780104712041,67,0.23529411764705882,0.5454545454545454,0.21052631578947367,0.16666666666666666,4,2,2,1,1,0,1,1,2,0.5,15,6,9,0
"Cayla George","LVA",32,273,-42,98.38709677419355,106.29496402877699,73,0.25,0.375,0.3,0.14285714285714285,5,5,0,0,4,1,0,0,3,0.6,10,5,5,0
"Stefanie Dolson","NYL",23,273,27,103.26678765880219,99.63235294117646,76,0.2857142857142857,0,0.18181818181818182,0.2,6,5,1,2,3,0,1,0,2,0.3333333333333333,1,0,1,0
"Nyara Sabally","NYL",33,260,4,101.54738878143134,98.48771266540642,68,0.2857142857142857,0.5454545454545454,0.5833333333333334,0.5,7,7,0,4,2,1,0,0,5,0.7142857142857143,4,2,2,0
"Amanda Zahui B","IND",34,253,-56,88.7378640776699,101.18343195266272,50,0.16666666666666666,0.5714285714285714,0,0,18,18,0,9,5,4,0,0,11,0.6111111111111112,6,2,4,0
"Chiney Ogwumike","LAS",10,212,-44,97.87735849056604,104.31818181818181,62,0.25,0.35714285714285715,0.2,0,3,3,0,2,1,0,0,0,1,0.3333333333333333,13,4,9,0
"Destanni Henderson","PHO",15,200,1,103.92156862745098,103.42298288508557,54,0.05555555555555555,0.3333333333333333,0.3333333333333333,0.4,1,1,0,0,1,0,0,0,1,1,7,2,5,0
"Aerial Powers","MIN",20,195,-41,101.8324607329843,111.11111111111111,98,0.16666666666666666,0.5714285714285714,0.42857142857142855,0.21052631578947367,2,2,0,2,0,0,0,0,2,1,3,0,3,0
"Yvonne Turner","SEA",21,193,-59,90.83769633507853,106.8421052631579,45,0,0.42857142857142855,0.14285714285714285,0.2,2,1,1,1,0,0,0,1,2,1,8,4,4,0
"Jocelyn Willoughby","NYL",29,192,-44,88.3289124668435,97.16494845360825,35,0.1111111111111111,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0
"Sika Koné","CHI",20,186,-21,98.1081081081081,106.37119113573408,57,0.5,0.5555555555555556,0.5,0,1,1,0,1,0,0,0,0,1,1,3,1,2,0
"Ruthy Hebard","CHI",19,175,17,111.07871720116617,105.81395348837209,56,0,0.23076923076923078,0.5,0.3333333333333333,7,7,0,1,6,0,0,0,6,0.8571428571428571,5,1,4,0
"Iliana Rupert","ATL",20,158,-16,97.23076923076923,101.21951219512195,32,0.1875,0,0,0.25,7,6,1,3,3,0,0,1,3,0.42857142857142855,7,0,7,0
"Laeticia Amihere","ATL",20,147,-56,98.70550161812298,114.24050632911391,51,0,0.13333333333333333,0.2857142857142857,0,9,9,0,5,4,0,0,0,4,0.4444444444444444,5,2,3,0
"Sydney Colson","LVA",28,135,-61,88.84892086330936,108.83392226148409,33,0.2222222222222222,0,0.6666666666666666,0,1,1,0,0,1,0,0,0,1,1,9,4,5,0
"Leigha Brown","CON",25,130,-87,80.3921568627451,113.61867704280156,19,0.375,1,0.3333333333333333,0,2,2,0,0,2,0,0,0,1,0.5,5,3,2,0
"Evina Westbrook","LAS",18,128,21,105.57768924302789,96.82539682539682,13,0.15384615384615385,0.4,0.5,0,3,3,0,1,1,1,0,0,0,0,3,1,2,0
"Ashley Joens","PHO",19,128,-56,93.02325581395348,116.99604743083005,36,0.3076923076923077,1,0.25,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0
"Cyesha Goree","WAS",10,116,-50,86.75213675213676,109.05172413793105,35,0.2,1,0,0,1,1,0,1,0,0,0,0,0,0,3,1,2,0
"Kristi Toliver","WAS",11,99,-27,89.39393939393939,104.61538461538461,36,0.25,0,0,0.4,0,0,0,0,0,0,0,0,0,0,3,2,1,0
"Emily Engstler","MIN",12,93,-33,100.55555555555556,115.05376344086021,17,0.4,0.25,0,0,1,0,1,0,0,0,1,0,0,0,5,1,4,0
"Kristine Anigwe","CON",13,89,-28,86.44067796610169,104.02298850574712,21,0,0,0.2,0,5,4,1,2,2,0,0,1,3,0.6,3,1,2,0
"Jasmine Dickey","DAL",14,87,11,106.28272251308901,102.1276595744681,24,1,0,0.16666666666666666,0.3333333333333333,1,1,0,1,0,0,0,0,0,0,4,3,1,0
"Liz Dixon","PHO",14,78,-55,75.33333333333333,109.80392156862744,20,0,0,0,0,3,3,0,1,2,0,0,0,1,0.3333333333333333,0,0,0,0
