"Name","TeamAbbreviation","GamesPlayed","Minutes","PlusMinus","OnOffRtg","OnDefRtg","FirstChancePoints","ThreePtOffReboundedPct","AtRimOffReboundedPct","ShortMidRangeOffReboundedPct","LongMidRangeOffReboundedPct","Blocks","Blocked2s","Blocked3s","BlockedAtRim","BlockedShortMidRange","BlockedLongMidRange","BlockedCorner3","BlockedArc3","RecoveredBlocks","BlocksRecoveredPct","Steals","LostBallSteals","BadPassSteals","DefensiveGoaltends"
"Essence Carson","NYL",32,724,1,96.31768953068593,95.07845934379458,314,0.35294117647058826,0.4864864864864865,0.4807692307692308,0.4186046511627907,20,18,2,9,7,2,1,1,8,0.4,38,15,23,0
"Jessica Davenport","IND",34,717,96,103.53200883002208,97.69001490312965,314,0.6666666666666666,0.3333333333333333,0.3389830508474576,0.29411764705882354,45,44,1,22,20,2,0,1,30,0.6666666666666666,27,6,21,0
"Temeka Johnson","PHO",30,717,34,109.49057920446616,106.81976339596382,174,0.2777777777777778,0.3333333333333333,0.4,0.24,5,5,0,3,2,0,0,0,1,0.2,24,9,15,0
"Tangela Smith","IND",33,711,57,105.51005212211467,101.94902548725638,201,0.2903225806451613,0.29411764705882354,0.26666666666666666,0.4782608695652174,16,16,0,9,6,1,0,0,6,0.375,22,6,16,0
"Erin Phillips","IND",31,689,125,103.4856700232378,94.31464174454828,244,0.3333333333333333,0.2857142857142857,0.21739130434782608,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,30,6,24,0
"Alison Bales","ATL",34,687,48,99.78134110787171,96.14264919941776,136,0.36363636363636365,0.6111111111111112,0.42105263157894735,0.3333333333333333,53,53,0,33,17,3,0,0,31,0.5849056603773585,15,6,9,0
"Ivory Latta","TUL",24,684,-199,92.14939024390245,107.64525993883792,259,0.24074074074074073,0.4,0.34,0.36363636363636365,2,2,0,0,2,0,0,0,1,0.5,29,9,20,0
"Cathrine Kraayeveld","CHI",33,681,54,102.0532319391635,98.3206106870229,170,0.2602739726027397,0,0.14285714285714285,0.375,8,8,0,6,2,0,0,0,4,0.5,21,7,14,0
"Noelle Quinn","LAS",33,681,-45,102.26917057902973,106.03921568627452,148,0.34375,0.2222222222222222,0.12,0.3333333333333333,2,2,0,0,2,0,0,0,1,0.5,21,7,14,0
"Iziane Castro Marques","ATL",34,672,-61,97.71723122238586,102.66272189349112,239,0.43548387096774194,0.4166666666666667,0.4098360655737705,0.4444444444444444,4,4,0,3,1,0,0,0,3,0.75,13,6,7,0
"Amber Holt","TUL",26,666,-200,90.59485530546624,107.27566693613582,155,0.2641509433962264,0.4,0.2857142857142857,0.3076923076923077,3,3,0,0,3,0,0,0,2,0.6666666666666666,18,5,13,0
"Liz Cambage","TUL",33,659,-192,90.34536891679748,104.67653936087295,311,0.4,0.4090909090909091,0.2,0.42857142857142855,29,29,0,13,16,0,0,0,18,0.6206896551724138,28,11,17,0
"Jasmine Thomas","WAS",34,655,-142,93.4906427990236,105.21597392013041,202,0.41304347826086957,0.3076923076923077,0.3611111111111111,0.32432432432432434,9,9,0,6,3,0,0,0,6,0.6666666666666666,25,11,14,0
"Jennifer Lacy","TUL",34,653,-237,89.5582329317269,108.33333333333333,184,0.23529411764705882,0.23809523809523808,0.32142857142857145,0.47619047619047616,17,17,0,8,8,1,0,0,11,0.6470588235294118,20,5,15,0
"Le'coe Willingham","SEA",34,649,-16,98.01553062985332,99.05417024935511,173,0.27586206896551724,0.42424242424242425,0.35714285714285715,0.3333333333333333,7,7,0,1,6,0,0,0,4,0.5714285714285714,18,2,16,0
"Tammy Sutton-Brown","IND",34,645,57,104.35875943000839,99.4142259414226,154,0.3333333333333333,0.3684210526315789,0.2,0.2222222222222222,41,39,2,15,19,5,0,2,20,0.4878048780487805,36,5,31,0
"Ruth Riley","SAN",34,644,0,97.96251018744907,97.8827361563518,154,0.5,0,0.25,0.2631578947368421,30,30,0,15,14,1,0,0,19,0.6333333333333333,12,1,11,0
"Andrea Riley","TUL",33,626,-232,89.03993203058624,107.83487784330245,190,0.21951219512195122,0.5555555555555556,0.3333333333333333,0.3333333333333333,3,3,0,1,2,0,0,0,1,0.3333333333333333,32,7,25,0
"Marie Ferdinand-Harris","PHO",34,593,-40,102.9654036243822,106.08552631578947,211,0.17647058823529413,0.4583333333333333,0.2,0.32954545454545453,7,7,0,3,3,1,0,0,3,0.42857142857142855,19,6,13,0
"Ashley Robinson","SEA",34,583,6,99.43019943019944,97.19887955182072,111,0,0.45,0.275,1,33,33,0,12,20,1,0,0,13,0.3939393939393939,22,3,19,0
"Candice Wiggins","MIN",34,582,85,101.34408602150538,94.66063348416289,159,0.29577464788732394,0.3333333333333333,0.35714285714285715,0.3,7,5,2,2,2,1,1,1,6,0.8571428571428571,18,7,11,0
"Sancho Lyttle","ATL",22,577,79,104.48772226926333,97.79847586790855,174,0.75,0.45,0.3235294117647059,0.26,12,12,0,8,4,0,0,0,7,0.5833333333333334,52,9,43,0
"Erin Thorn","CHI",34,571,-10,99.25788497217069,99.72299168975069,169,0.28888888888888886,0.25,0.21428571428571427,0.25,3,2,1,0,1,1,0,1,2,0.6666666666666666,11,2,9,0
"Candace Parker","LAS",17,555,-8,103.80859375,103.87972841901066,287,0.2727272727272727,0.3888888888888889,0.15555555555555556,0.22727272727272727,27,26,1,17,7,2,0,1,13,0.48148148148148145,21,9,12,0
"Jeanette Pohlen-Mavunga","IND",34,539,-10,95.9921798631476,98.31516352824579,128,0.22580645161290322,0.16666666666666666,0.1111111111111111,0.25,4,4,0,2,2,0,0,0,2,0.5,13,3,10,0
"Coco Miller","ATL",31,538,-79,98.15837937384899,104.94958753437213,194,0.38461538461538464,0.08333333333333333,0.5333333333333333,0.4074074074074074,1,1,0,1,0,0,0,0,0,0,18,6,12,0
"Quanitra Hollingsworth","NYL",31,524,47,99.09365558912387,94.45564516129032,104,0,0.5769230769230769,0.14285714285714285,0.5,10,10,0,5,4,1,0,0,3,0.3,16,1,15,1
"Kara Braxton","NYL",31,522,35,109.10834132310643,104.94766888677451,190,0.3333333333333333,0.3125,0.4444444444444444,0.2857142857142857,20,20,0,9,10,1,0,0,11,0.55,20,6,14,0
"Scholanda Dorrell","SAN",32,518,-19,95.6,96.43916913946587,141,0.2647058823529412,0.19047619047619047,0.3,0.125,7,6,1,5,0,1,0,1,4,0.5714285714285714,23,6,17,0
"Danielle McCray","CON",34,513,29,101.10330992978936,98.98887765419616,187,0.25,0.3333333333333333,0.35294117647058826,0.25,4,4,0,2,1,1,0,0,3,0.75,16,3,13,0
"Jenna O'Hea","LAS",31,507,-56,99.17012448132779,105.63674321503132,130,0.4117647058823529,0.6,0.4,0.3333333333333333,5,5,0,1,4,0,0,0,3,0.6,12,5,7,0
"Tully Bevilaqua","SAN",34,494,-15,96.63774403470715,95.26813880126183,96,0.13333333333333333,0.3333333333333333,0.5,0.1,2,2,0,1,1,0,0,0,2,1,24,6,18,0
"DeMya Walker","WAS",30,489,-123,92.62114537444934,106.40176600441501,114,0.6666666666666666,0.2631578947368421,0.5714285714285714,0.3125,7,7,0,2,4,1,0,0,6,0.8571428571428571,10,5,5,0
"Jantel Lavender","LAS",33,487,-54,99.89270386266094,106.02798708288483,194,0,0.4,0.25,0.2,12,12,0,8,4,0,0,0,8,0.6666666666666666,6,0,6,0
"Danielle Adams","SAN",23,480,92,104.92146596858638,95.58823529411765,219,0.203125,0.4090909090909091,0.20689655172413793,0.14285714285714285,15,15,0,7,6,2,0,0,6,0.4,12,4,8,0
"Nakia Sanford","PHO",33,476,43,103.92561983471074,99.79274611398964,95,0,0.5416666666666666,0.2608695652173913,0,7,7,0,3,3,1,0,0,4,0.5714285714285714,7,2,5,0
"Shavonte Zellous","IND",33,463,37,101.04408352668214,95.97238204833143,151,0.18181818181818182,0.38095238095238093,0.2857142857142857,0.4166666666666667,15,15,0,7,6,2,0,0,7,0.4666666666666667,12,6,6,0
"Jayne Appel Marinelli","SAN",31,452,40,98.47238542890717,92.46813441483198,72,0,0.2608695652173913,0.2777777777777778,0,20,20,0,10,10,0,0,0,14,0.7,17,7,10,0
"Kelsey Griffin","CON",34,440,-6,94.0628637951106,93.34862385321101,95,0.5,0.23529411764705882,0.3,0.25,10,8,2,6,0,2,0,2,6,0.6,25,10,15,0
"Shannon Bobbitt","IND",31,439,-30,98.17961165048544,101.82038834951456,111,0.2916666666666667,0.2,0.6363636363636364,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,30,15,15,0
"Ketia Swanier","PHO",29,429,49,107.57918552036199,102.38365493757094,77,0.32142857142857145,0.2,0.1,0.3333333333333333,1,0,1,0,0,0,0,1,1,1,23,8,15,0
"Natasha Lacy","LAS",29,394,-12,94.84126984126985,96.684350132626,131,0.25,0.25806451612903225,0.26666666666666666,0.15789473684210525,9,9,0,4,5,0,0,0,6,0.6666666666666666,28,13,15,0
"Monica Wright","MIN",29,393,62,100.66225165562913,92.45033112582782,140,0.47368421052631576,0.5333333333333333,0.2857142857142857,0.2962962962962963,5,3,2,1,1,1,1,1,3,0.6,23,6,17,0
"Kerri Gardin","WAS",28,391,-157,87.55244755244755,105.66801619433198,36,0.42857142857142855,0.35714285714285715,0.5,0.7,13,12,1,6,6,0,0,1,5,0.38461538461538464,24,10,14,0
"Shyra Ely-Gash","IND",33,355,-32,91.34328358208955,95.4074074074074,88,0.3888888888888889,0.3333333333333333,0.23809523809523808,0.25,6,5,1,2,3,0,0,1,5,0.8333333333333334,6,1,5,0
"Dominique Canty","CHI",22,331,-35,93.21486268174475,97.76357827476039,86,0,0.52,0.47368421052631576,0.2916666666666667,2,2,0,2,0,0,0,0,1,0.5,10,4,6,0
"Lauren Jackson","SEA",13,322,50,100,93.33333333333333,142,0.12903225806451613,0.6,0.4,0.4,11,11,0,4,7,0,0,0,7,0.6363636363636364,13,4,9,0
"Jessica Adair","MIN",31,321,64,103.72771474878444,94.89291598023064,90,0,0.375,0.2692307692307692,0.6666666666666666,18,17,1,10,5,2,0,1,9,0.5,8,4,4,0
"Karima Christmas-Kelly","TUL",31,309,-42,96.14035087719299,102.43055555555556,85,0.16129032258064516,0.5,0.47368421052631576,0,4,4,0,1,2,1,0,0,4,1,14,3,11,0
"Alexis Gray-Lawson","PHO",27,308,0,106.25,106.93548387096774,93,0.2692307692307692,0.5,0.42857142857142855,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,6,2,4,0
"Briann January","IND",10,286,46,109.31098696461825,100.55762081784387,84,0.4666666666666667,0.25,0.2857142857142857,0.5454545454545454,0,0,0,0,0,0,0,0,0,0,15,7,8,0
"Amber Harris","MIN",27,279,8,98.17518248175182,96.0144927536232,67,0,0.18181818181818182,0.27586206896551724,0.1,11,10,1,5,5,0,0,1,4,0.36363636363636365,3,1,2,0
"Roneeka Hodges","SAN",28,273,-9,97.3076923076923,99.22928709055876,100,0.2765957446808511,0,0,0.5,2,2,0,1,1,0,0,0,0,0,5,2,3,0
"Alex Montgomery","NYL",30,271,1,89.9009900990099,90.6,64,0.4,0.6666666666666666,0.7058823529411765,0.36363636363636365,7,6,1,4,1,1,0,1,1,0.14285714285714285,10,3,7,0
"Courtney Paris","ATL",28,268,-20,100.18552875695734,104.08921933085502,50,0,0.6428571428571429,0.25,0,11,11,0,6,5,0,0,0,7,0.6363636363636364,8,3,5,0
"Porsha Phillips","SAN",31,258,-74,95.30332681017612,109.35672514619883,38,0,0.4444444444444444,0.35,0,12,12,0,8,4,0,0,0,5,0.4166666666666667,5,0,5,0
"Sandora Irvin","ATL",30,248,-9,98.32985386221294,99.17355371900827,28,0.25,0.6428571428571429,0.5,0.23076923076923078,15,15,0,12,2,1,0,0,9,0.6,6,3,3,0
"Lindsay Wisdom-Hylton","CHI",29,234,-21,88.28633405639913,93.24618736383442,35,0,1,0.15384615384615385,0.6153846153846154,14,12,2,8,4,0,0,2,9,0.6428571428571429,11,3,8,0
"Allison Hightower","CON",25,231,27,93.64035087719299,88.49557522123895,43,0.3076923076923077,0,0.1,0,1,1,0,1,0,0,0,0,0,0,11,2,9,0
"LaToya Sanders","LAS",20,222,-13,97.88235294117646,102.14285714285714,63,0,0.5555555555555556,0.4,0.4,13,11,2,5,5,1,0,2,7,0.5384615384615384,5,2,3,0
"Victoria Dunlap","WAS",26,219,-74,90.48843187660668,107.30478589420655,41,1,0.35714285714285715,0.2727272727272727,0,5,4,1,1,3,0,0,1,1,0.2,18,4,14,0
"Carolyn Swords","CHI",29,218,-37,93.54066985645933,102.6378896882494,51,0,0.46153846153846156,0.25,0,7,7,0,5,2,0,0,0,2,0.2857142857142857,5,1,4,0
"Shalee Lehning","ATL",18,218,-22,95.662100456621,99.54853273137698,33,0.3333333333333333,0.375,0,0,2,2,0,1,0,1,0,0,1,0.5,8,2,6,0
"Charde Houston","MIN",27,210,-20,91.72576832151299,97.84172661870504,69,0.3125,0.08333333333333333,0.3333333333333333,0,2,2,0,1,1,0,0,0,2,1,9,5,4,0
"Alexis Hornbuckle","MIN",29,207,-29,92.43902439024392,100.49261083743843,28,0.5,0,0.5,0.3333333333333333,3,3,0,2,1,0,0,0,1,0.3333333333333333,10,5,5,0
"Shay Murphy","CHI",10,205,13,91.91919191919192,89.08629441624366,76,0.2857142857142857,0.3333333333333333,0.5,0,4,3,1,1,1,1,0,1,4,1,13,2,11,0
"Jessica Moore","CON",29,199,-3,88.26530612244898,90.18087855297158,39,0,0.25,0.375,0.18181818181818182,2,2,0,1,1,0,0,0,1,0.5,5,3,2,0
"Sidney Spencer","PHO",24,178,-1,107.27272727272728,108.23170731707317,43,0.25,0,0.5,0.23076923076923078,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chastity Reed","TUL",11,145,-74,83.15789473684211,106.1433447098976,34,0,0,0.42857142857142855,0.2857142857142857,1,1,0,0,1,0,0,0,0,0,3,0,3,0
"Belinda Snell","SEA",21,134,-34,85.48387096774194,98.79518072289156,39,0.23076923076923078,0,0,0,2,2,0,2,0,0,0,0,1,0.5,3,3,0,0
"Ewelina Kobryn","SEA",18,123,-12,94.11764705882354,94.4206008583691,26,0.4,0,0,0.2,6,6,0,1,5,0,0,0,2,0.3333333333333333,5,1,4,0
"Krystal Thomas","PHO",15,120,-20,101.69491525423729,109.70464135021096,13,0,0.5,0,0,7,6,1,3,3,0,0,1,5,0.7142857142857143,2,1,1,0
"Doneeka Lewis","TUL",5,101,-48,85.85858585858585,111.22448979591837,27,0.21428571428571427,0,0.3333333333333333,0.42857142857142855,1,1,0,1,0,0,0,0,0,0,4,0,4,0
"Abi Olajuwon","TUL",16,99,-19,88.04347826086956,100,14,0,0.2857142857142857,0.36363636363636365,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0
"Marion Jones","TUL",14,91,-40,83.15789473684211,107.6086956521739,4,0.3333333333333333,0.2857142857142857,0.3333333333333333,0,2,2,0,0,0,2,0,0,0,0,7,1,6,0
"Sydney Colson","NYL",16,86,-21,86.82634730538922,95.95375722543352,20,0,0,0,0,2,2,0,2,0,0,0,0,2,1,4,3,1,0
"Monique Currie","WAS",4,77,-15,93.95973154362416,106.16438356164385,36,0.42857142857142855,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0
"Jessica Breland","CON",13,75,-20,93.28859060402685,106,18,0,0,0.375,0.5,7,7,0,4,3,0,0,0,1,0.14285714285714285,2,1,1,0
"Olayinka Sanni","PHO",14,73,-56,78.84615384615384,119.33333333333333,16,0,1,0,0,1,1,0,1,0,0,0,0,0,0,3,0,3,0
"Ta'Shia Phillips","NYL",15,72,-22,104.72440944881889,113.97058823529412,13,0,0.2,0.5,0,3,3,0,1,2,0,0,0,1,0.3333333333333333,0,0,0,0
"Betty Lennox","TUL",9,55,-41,72.54901960784314,108.49056603773585,17,0.6153846153846154,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
"Angie Bjorklund","CHI",7,44,0,92.39130434782608,91.39784946236558,8,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"Miranda Ayim","TUL",3,42,-6,87.64044943820224,95.45454545454545,8,0,0,0,0,1,1,0,0,1,0,0,0,1,1,2,0,2,0
"Kelly Mazzante","ATL",6,34,17,105.4054054054054,82.43243243243244,3,0.36363636363636365,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Felicia Chester-Wootton","NYL",4,27,4,93.75,89.13043478260869,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"Jacinta Monroe","TUL",4,21,2,91.30434782608695,93.02325581395348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
