"Name","TeamAbbreviation","GamesPlayed","Minutes","PlusMinus","OnOffRtg","OnDefRtg","FirstChancePoints","ThreePtOffReboundedPct","AtRimOffReboundedPct","ShortMidRangeOffReboundedPct","LongMidRangeOffReboundedPct","Blocks","Blocked2s","Blocked3s","BlockedAtRim","BlockedShortMidRange","BlockedLongMidRange","BlockedCorner3","BlockedArc3","RecoveredBlocks","BlocksRecoveredPct","Steals","LostBallSteals","BadPassSteals","DefensiveGoaltends"
"Lindsey Harding","WAS",34,1194,31,98.32185886402755,97.66031195840556,386,0.3888888888888889,0.47619047619047616,0.39622641509433965,0.3541666666666667,13,10,3,6,4,0,2,1,6,0.46153846153846156,43,21,22,0
"Candice Dupree","CHI",34,1186,-122,99.64381121994657,104.93552690084482,447,0.3333333333333333,0.3950617283950617,0.26881720430107525,0.3508771929824561,41,37,4,25,7,5,2,2,26,0.6341463414634146,35,5,30,0
"Tina Thompson","LAS",34,1182,-20,97.76765375854214,98.09782608695653,369,0.3218390804597701,0.4722222222222222,0.4090909090909091,0.3958333333333333,24,22,2,17,5,0,0,2,13,0.5416666666666666,26,5,21,0
"Sophia Young-Malcolm","SAN",33,1113,-84,100.1926782273603,103.59023456199138,513,0.23684210526315788,0.38961038961038963,0.25842696629213485,0.09090909090909091,16,16,0,8,7,1,0,0,9,0.5625,44,20,24,0
"Deanna Nolan","DET",33,1113,-17,99.2498827941866,100.32910202162671,514,0.3783783783783784,0.6086956521739131,0.45454545454545453,0.3851851851851852,10,9,1,5,1,3,1,0,6,0.6,44,8,36,0
"Sue Bird","SEA",31,1101,153,102.44145490782262,94.8181365221724,359,0.2777777777777778,0.3333333333333333,0.375,0.23076923076923078,3,3,0,0,2,1,0,0,2,0.6666666666666666,47,22,25,0
"Swin Cash","SEA",32,1094,74,100.45,96.75,338,0.14285714285714285,0.328125,0.27848101265822783,0.3137254901960784,16,15,1,4,10,1,0,1,11,0.6875,28,11,17,0
"Tamika Catchings","IND",34,1084,171,99.85611510791367,91.74267882861258,431,0.24050632911392406,0.35714285714285715,0.275,0.27941176470588236,18,17,1,10,5,2,1,0,15,0.8333333333333334,99,27,72,0
"Cappie Pondexter","PHO",34,1075,134,111.9696292987941,106.17449664429529,582,0.25,0.5166666666666667,0.3728813559322034,0.25316455696202533,12,12,0,5,6,1,0,0,7,0.5833333333333334,31,10,21,0
"Tanisha Wright","SEA",33,1072,64,100.25354969574038,97.35368956743004,377,0.35294117647058826,0.5384615384615384,0.3076923076923077,0.29310344827586204,10,10,0,6,3,1,0,0,5,0.5,50,24,26,0
"Becky Hammon","SAN",31,1049,5,103.98365679264556,104.20728578758339,524,0.3333333333333333,0.46511627906976744,0.3076923076923077,0.3333333333333333,12,11,1,8,3,0,0,1,4,0.3333333333333333,49,32,17,0
"Camille Little","SEA",34,1044,71,100.3659174072138,96.9077568134172,267,0.35294117647058826,0.45098039215686275,0.4230769230769231,0.26666666666666666,13,13,0,8,5,0,0,0,5,0.38461538461538464,39,13,26,0
"DeLisha Milton-Jones","LAS",33,1043,33,97.60448521916412,96.36456733230926,272,0.33962264150943394,0.4666666666666667,0.24489795918367346,0.3269230769230769,8,8,0,6,2,0,0,0,4,0.5,41,10,31,0
"Nicole Powell","SAC",34,1035,-62,100.00000000000001,103.84615384615384,461,0.3488372093023256,0.3548387096774194,0.5,0.3333333333333333,8,8,0,3,3,2,0,0,4,0.5,49,9,40,0
"Taj McWilliams-Franklin","DET",34,1032,38,101.06275303643724,99.24012158054713,263,0.25,0.4411764705882353,0.1282051282051282,0.29310344827586204,16,16,0,10,6,0,0,0,8,0.5,33,6,27,0
"Candice Wiggins","MIN",34,1017,-6,103.4362549800797,104.51580531861515,375,0.2235294117647059,0.5081967213114754,0.35185185185185186,0.15,7,5,2,3,1,1,1,1,3,0.42857142857142855,41,17,24,0
"Shameka Christon","NYL",32,1014,0,97.3753280839895,97.01882845188284,448,0.3333333333333333,0.42105263157894735,0.22857142857142856,0.1836734693877551,27,18,9,10,5,3,1,8,16,0.5925925925925926,28,9,19,0
