"Name","TeamAbbreviation","GamesPlayed","Minutes","PlusMinus","OnOffRtg","OnDefRtg","FirstChancePoints","ThreePtOffReboundedPct","AtRimOffReboundedPct","ShortMidRangeOffReboundedPct","LongMidRangeOffReboundedPct","Blocks","Blocked2s","Blocked3s","BlockedAtRim","BlockedShortMidRange","BlockedLongMidRange","BlockedCorner3","BlockedArc3","RecoveredBlocks","BlocksRecoveredPct","Steals","LostBallSteals","BadPassSteals","DefensiveGoaltends"
"Erika de Souza","ATL",34,1016,51,96.78536102868448,94.35643564356435,332,0,0.25862068965517243,0.25,0.19047619047619047,61,61,0,37,18,6,0,0,34,0.5573770491803278,45,13,32,0
"Lindsey Harding","LAS",33,1011,181,106.07429718875501,96.79358717434869,340,0.15384615384615385,0.5588235294117647,0.23076923076923078,0.24,13,13,0,11,2,0,0,0,7,0.5384615384615384,34,12,22,0
"Lindsay Whalen","MIN",34,1005,290,110.42752867570385,95.60669456066945,459,0.5,0.3870967741935484,0.30612244897959184,0.3048780487804878,2,2,0,2,0,0,0,0,1,0.5,26,11,15,0
"Sylvia Fowles","CHI",32,1001,264,108.88071466106148,95.35864978902953,384,0,0.3764705882352941,0.2127659574468085,0.25,78,78,0,51,27,0,0,0,44,0.5641025641025641,29,4,25,0
"Courtney Vandersloot","CHI",33,985,248,105.44109878499737,92.58474576271188,259,0.3055555555555556,0.2857142857142857,0.36363636363636365,0.24242424242424243,28,28,0,14,11,3,0,0,16,0.5714285714285714,46,16,30,0
"Tina Thompson","SEA",34,976,9,99.71894322653176,99.83031674208145,390,0.36,0.13636363636363635,0.22058823529411764,0.2,22,18,4,10,7,1,1,3,12,0.5454545454545454,18,7,11,0
"Crystal Langhorne","WAS",34,973,-56,96.6973470492691,99.78331527627302,311,0.2,0.34545454545454546,0.38235294117647056,0.3225806451612903,10,10,0,4,6,0,0,0,8,0.8,31,14,17,0
"Rebekkah Brunson","MIN",33,965,289,111.68831168831169,96.2581344902386,274,0,0.40625,0.30952380952380953,0.28378378378378377,29,27,2,17,9,1,0,2,17,0.5862068965517241,42,8,34,0
"Swin Cash","CHI",34,961,210,103.5230352303523,92.99781181619255,268,0.2826086956521739,0.38636363636363635,0.46153846153846156,0.23404255319148937,20,20,0,11,8,1,0,0,6,0.3,31,11,20,0
"Tina Charles","CON",29,951,-212,90.04920721705851,101.80722891566265,394,0.5,0.3333333333333333,0.25477707006369427,0.17525773195876287,28,28,0,20,4,4,0,0,14,0.5,27,8,19,0
"Briann January","IND",32,946,27,97.4927113702624,96.19883040935672,275,0.3,0.3090909090909091,0.375,0.3064516129032258,6,6,0,4,1,1,0,0,1,0.16666666666666666,34,8,26,0
"Tamika Catchings","IND",30,942,117,100.9307737056428,94.67524868344061,457,0.16666666666666666,0.30158730158730157,0.2857142857142857,0.22772277227722773,31,30,1,14,16,0,0,1,16,0.5161290322580645,85,29,56,0
"Elena Delle Donne","CHI",30,941,282,108.43975569128261,93.2998324958124,468,0.37037037037037035,0.3939393939393939,0.4230769230769231,0.4307692307692308,54,54,0,29,22,3,0,0,34,0.6296296296296297,20,5,15,0
"Jasmine Thomas","ATL",34,935,11,95.65453557848996,94.79956663055255,252,0.39285714285714285,0.358974358974359,0.32558139534883723,0.3013698630136986,9,9,0,6,1,2,0,0,6,0.6666666666666666,29,12,17,0
"Epiphanny Prince","CHI",31,930,293,109.98307952622673,94.41595441595442,418,0.23170731707317074,0.43243243243243246,0.2972972972972973,0.3108108108108108,12,12,0,5,6,1,0,0,5,0.4166666666666667,51,12,39,0
"Seimone Augustus","MIN",31,922,265,113.11010215664018,98.63013698630137,439,0.45652173913043476,0.5416666666666666,0.2978723404255319,0.4177215189873418,18,16,2,5,8,3,0,2,11,0.6111111111111112,18,7,11,0
"Karima Christmas-Kelly","IND",34,913,36,98.04996953077392,95.91463414634147,230,0.4117647058823529,0.42105263157894735,0.4375,0.4444444444444444,11,11,0,5,4,2,0,0,4,0.36363636363636365,63,22,41,0
"Shavonte Zellous","IND",29,908,83,98.25721153846153,94.28918590522478,382,0.3188405797101449,0.4782608695652174,0.3448275862068966,0.25925925925925924,21,21,0,16,3,2,0,0,10,0.47619047619047616,27,10,17,0
"Katie Smith","NYL",34,904,-125,90.98837209302326,98.37019790454016,185,0.31666666666666665,0.2,0.25,0.3333333333333333,6,6,0,2,3,1,0,0,3,0.5,24,12,12,0
"Shenise Johnson","SAN",33,901,-177,94.89007724301842,104.41436138905239,323,0.2542372881355932,0.4642857142857143,0.23076923076923078,0.19047619047619047,6,6,0,3,3,0,0,0,5,0.8333333333333334,42,19,23,0
"Danielle Adams","SAN",34,899,-54,98.66356769320163,103.36283185840708,391,0.26744186046511625,0.37777777777777777,0.4482758620689655,0.20512820512820512,25,24,1,12,11,1,0,1,15,0.6,29,11,18,0
"Candace Parker","LAS",31,889,196,107.49427917620137,96.28146453089245,496,0.2608695652173913,0.3387096774193548,0.23809523809523808,0.3220338983050847,57,56,1,36,14,6,0,1,37,0.6491228070175439,40,7,33,0
"Kalana Greene","CON",34,888,-155,92.96781883194278,102.14413341274569,135,0.17647058823529413,0.5294117647058824,0.25,0.2857142857142857,13,13,0,6,5,2,0,0,7,0.5384615384615384,38,8,30,0
"Plenette Pierson","NYL",32,883,-211,90.6547619047619,103.09155766944114,317,0.25,0.36363636363636365,0.2988505747126437,0.24489795918367346,20,20,0,10,9,1,0,0,7,0.35,16,3,13,0
"Monique Currie","WAS",34,881,-7,98.57482185273159,99.82035928143713,322,0.325,0.375,0.19444444444444445,0.2222222222222222,8,7,1,5,1,1,0,1,4,0.5,39,18,21,0
"Nneka Ogwumike","LAS",34,878,232,107.46096009253904,93.87990762124711,383,0.3333333333333333,0.4117647058823529,0.2833333333333333,0.3125,33,31,2,15,13,3,0,2,17,0.5151515151515151,50,13,37,0
"Temeka Johnson","SEA",32,877,-94,98.20322180916976,105.13462742642454,307,0.2647058823529412,0.32,0.2830188679245283,0.125,3,3,0,1,2,0,0,0,1,0.3333333333333333,28,13,15,0
"Candice Wiggins","TUL",32,876,-46,100.36607687614399,103.23565323565325,285,0.36082474226804123,0.25,0.4074074074074074,0.375,7,7,0,6,1,0,0,0,5,0.7142857142857143,39,6,33,0
"Glory Johnson","TUL",29,875,-94,98.7797437461867,104.19708029197079,335,0.5,0.41379310344827586,0.35714285714285715,0.2727272727272727,12,12,0,3,7,2,0,0,6,0.5,30,10,20,0
"Noelle Quinn","SEA",34,870,-45,95.69074778200253,97.86028949024544,158,0.42105263157894735,0.375,0.3055555555555556,0.15384615384615385,8,8,0,3,4,1,0,0,5,0.625,28,7,21,0
"Kelsey Griffin","CON",34,864,-118,91.29901960784314,98.65030674846625,233,0.14814814814814814,0.3225806451612903,0.3076923076923077,0.24,23,23,0,14,6,3,0,0,13,0.5652173913043478,42,16,26,0
"Skylar Diggins-Smith","TUL",32,845,-105,97.6499690785405,104.66128029832194,246,0.2641509433962264,0.4090909090909091,0.3170731707317073,0.2647058823529412,8,8,0,5,3,0,0,0,3,0.375,41,14,27,0
"Armintie Herrington","ATL",28,838,62,96.60811629315566,92.29379891631548,178,0,0.48717948717948717,0.4444444444444444,0.3548387096774194,3,3,0,2,1,0,0,0,1,0.3333333333333333,65,13,52,0
"Danielle Robinson","SAN",25,812,-65,96.48562300319489,101.35135135135135,242,0,0.21739130434782608,0.38461538461538464,0.22077922077922077,4,3,1,2,1,0,0,1,2,0.5,34,16,18,0
"Shekinna Stricklen","SEA",34,797,-26,99.04175222450377,101.93771626297578,298,0.3163265306122449,0.4375,0.1891891891891892,0.20689655172413793,13,13,0,5,8,0,0,0,9,0.6923076923076923,25,12,13,0
"Alex Montgomery","NYL",34,782,-87,91.68918918918918,96.84775318578136,169,0.3333333333333333,0.41379310344827586,0.36,0.3333333333333333,8,8,0,5,3,0,0,0,4,0.5,22,10,12,0
"Matee Ajavon","WAS",34,773,-44,97.16024340770791,100.74829931972789,265,0.30952380952380953,0.20588235294117646,0.375,0.2978723404255319,3,3,0,3,0,0,0,0,2,0.6666666666666666,32,19,13,0
"Jayne Appel Marinelli","SAN",29,768,-109,95.45454545454545,103.07692307692307,127,0,0.3783783783783784,0.25,0.25,37,37,0,20,17,0,0,0,18,0.4864864864864865,26,8,18,0
"Briana Butler","PHO",34,763,8,103.05242203052421,103.34448160535118,131,0.2222222222222222,0.4,0.4,0.3333333333333333,15,14,1,9,5,0,0,1,10,0.6666666666666666,23,3,20,0
"Le'coe Willingham","ATL",34,755,-110,91.8353576248313,98.39464882943145,115,0.4375,0.45454545454545453,0.5,0.4444444444444444,11,11,0,7,3,1,0,0,7,0.6363636363636364,27,12,15,0
"Alex Bentley","ATL",34,753,10,96.15643964935941,95.28936742934052,261,0.3584905660377358,0.38461538461538464,0.30303030303030304,0.3584905660377358,3,2,1,1,1,0,0,1,3,1,34,14,20,0
"Monica Wright","MIN",33,743,107,101.66204986149584,94.51388888888889,271,0.2962962962962963,0.45454545454545453,0.3333333333333333,0.25,6,6,0,6,0,0,0,0,1,0.16666666666666666,34,10,24,0
"Shameka Christon","SAN",33,740,-101,95.05376344086022,102.44077530509692,213,0.2647058823529412,0.4,0.25,0.24528301886792453,11,11,0,5,4,2,0,0,5,0.45454545454545453,16,4,12,0
"Kara Braxton","NYL",34,740,-87,93.46733668341709,98.93162393162393,226,0,0.4782608695652174,0.27586206896551724,0.16666666666666666,14,12,2,9,3,0,0,2,10,0.7142857142857143,22,3,19,0
"Nicole Powell","TUL",32,715,25,101.24087591240877,100.07347538574578,168,0.3484848484848485,0.25,0.2777777777777778,0.2777777777777778,6,5,1,1,4,0,0,1,4,0.6666666666666666,24,4,20,0
"Alana Beard","LAS",32,703,176,108.50290697674419,96.34235552304317,181,0.14285714285714285,0.1875,0.45,0.19642857142857142,10,9,1,5,4,0,0,1,8,0.8,40,18,22,0
"Janel McCarville","MIN",32,700,326,114.27503736920777,90.65561416729466,169,0.125,0.375,0.3076923076923077,0.391304347826087,21,21,0,15,6,0,0,0,14,0.6666666666666666,32,11,21,0
"Brittney Griner","PHO",27,699,30,103.14327485380117,101.02414045354791,302,0,0.2857142857142857,0.21621621621621623,0.375,81,79,2,43,34,2,0,2,53,0.654320987654321,13,3,10,0
"Kia Vaughn","WAS",34,681,-6,94.35975609756098,94.60076045627376,188,0,0.36,0.26229508196721313,0.3695652173913043,37,37,0,14,22,1,0,0,20,0.5405405405405406,24,3,21,0
"Angel Goodrich","TUL",31,680,65,101.88087774294671,97.16758457907159,132,0.375,0.45,0.36363636363636365,0.3,2,2,0,1,0,1,0,0,0,0,38,11,27,0
"Allison Hightower","CON",21,672,-33,93.49019607843137,96.22937941869598,248,0.225,0.5,0.3333333333333333,0.5,7,7,0,4,3,0,0,0,3,0.42857142857142855,24,11,13,0
"Kelsey Bone","NYL",34,663,-176,86.40316205533597,100.31620553359683,168,0,0.32142857142857145,0.28,0.375,12,11,1,4,5,2,0,1,6,0.5,12,4,8,0
"Leilani Mitchell","NYL",34,633,-62,90.71487263763352,96.20462046204621,153,0.3617021276595745,0.2857142857142857,0.4,0.5,4,4,0,1,3,0,0,0,3,0.75,26,13,13,0
"Devereaux Peters","MIN",34,631,75,101.65562913907284,95.36807278742762,108,0,0.41379310344827586,0.20833333333333334,0.32432432432432434,34,27,7,9,11,7,4,3,22,0.6470588235294118,24,7,17,0
"Renee Montgomery","CON",23,625,-174,88.51913477537438,103.6850921273032,228,0.2222222222222222,0.3333333333333333,0.35294117647058826,0.18181818181818182,1,1,0,1,0,0,0,0,1,1,18,3,15,0
"DeLisha Milton-Jones","NYL",26,622,-166,91.42136248948695,104.59098497495826,173,0.35294117647058826,0.36363636363636365,0.4,0.1951219512195122,10,10,0,8,1,1,0,0,5,0.5,19,3,16,0
"Riquna Williams","TUL",27,612,-80,100.93936806148591,107.40425531914893,391,0.19444444444444445,0.4473684210526316,0.2391304347826087,0.17307692307692307,7,6,1,5,0,1,0,1,2,0.2857142857142857,27,7,20,0
"Tamera Young","CHI",33,596,-74,95.98930481283422,100.43630017452006,163,1,0.375,0.3448275862068966,0.36363636363636365,5,5,0,2,0,3,0,0,2,0.4,17,5,12,0
"Marissa Coleman","LAS",34,595,53,102.4604569420035,96.28027681660899,127,0.2413793103448276,0.375,0.375,0.18181818181818182,5,4,1,1,3,0,0,1,1,0.2,24,10,14,0
"Mistie Bass","CON",33,593,-66,97.01754385964912,101.1216566005177,177,0,0.5277777777777778,0.2222222222222222,0.5384615384615384,29,29,0,20,7,2,0,0,13,0.4482758620689655,22,6,16,0
"Tayler Hill","WAS",34,593,22,96.95652173913044,93.98108340498709,197,0.3484848484848485,0.4444444444444444,0.36,0.4666666666666667,3,3,0,1,0,2,0,0,1,0.3333333333333333,23,6,17,0
"Charde Houston","PHO",34,586,-72,96.22641509433961,101.35823429541597,175,0.2682926829268293,0.14285714285714285,0.3548387096774194,0.29411764705882354,12,12,0,7,5,0,0,0,4,0.3333333333333333,17,6,11,0
"Layshia Clarendon","IND",30,582,-74,92.1606118546845,99.8076923076923,115,0.26666666666666666,0.16666666666666666,0.3783783783783784,0.2,1,1,0,0,1,0,0,0,1,1,16,2,14,0
"Michelle Snow","WAS",34,571,-14,99.2633517495396,100.5524861878453,150,0,0.3333333333333333,0.34285714285714286,0.22580645161290322,25,24,1,14,9,1,0,1,13,0.52,16,6,10,0
"Jantel Lavender","LAS",34,571,35,98.07339449541284,94.68864468864469,212,0,0.2903225806451613,0.23076923076923078,0.2647058823529412,22,22,0,15,6,1,0,0,15,0.6818181818181818,19,5,14,0
"Roneeka Hodges","TUL",33,567,-87,93.81348107109879,102.5092936802974,160,0.19444444444444445,0.4,0.4,0.4444444444444444,2,2,0,0,2,0,0,0,1,0.5,17,9,8,0
"Tan White","CON",22,549,-52,90.74598677998111,95.74669187145558,188,0.3103448275862069,0.5416666666666666,0.47368421052631576,0.24390243902439024,6,5,1,2,2,1,0,1,2,0.3333333333333333,34,15,19,0
"Tiffany Hayes","ATL",23,513,118,101.68818272095332,89.61424332344214,236,0.3142857142857143,0.39473684210526316,0.4230769230769231,0.3076923076923077,3,3,0,0,2,1,0,0,2,0.6666666666666666,27,10,17,0
"Alysha Clark","SEA",33,505,-2,93.68070953436808,92.87280701754386,110,0.36363636363636365,0.23076923076923078,0.3076923076923077,0.8571428571428571,5,5,0,1,3,1,0,0,2,0.4,14,7,7,0
"Tierra Ruffin-Pratt","WAS",34,502,28,96.40657084188912,91.92734611503532,134,0.3333333333333333,0.5,0.2727272727272727,0.2647058823529412,8,7,1,4,2,1,0,1,5,0.625,22,15,7,0
"Liz Cambage","TUL",20,499,43,99.15878023133544,95.44008483563097,239,0,0.4318181818181818,0.29411764705882354,0.25,48,48,0,29,18,1,0,0,24,0.5,10,2,8,0
"Emma Meesseman","WAS",34,498,67,99.38080495356037,91.80327868852459,120,0,0.25,0.18518518518518517,0.38461538461538464,24,24,0,14,10,0,0,0,13,0.5416666666666666,19,8,11,0
"Krystal Thomas","PHO",34,477,-66,94.19831223628691,100.10438413361169,63,0,0.25,0.2857142857142857,0,17,17,0,8,9,0,0,0,11,0.6470588235294118,8,1,7,0
"Kamiko Williams","NYL",34,453,-142,87.80773739742088,102.41379310344828,84,0.46153846153846156,0.3333333333333333,0.4583333333333333,0.25,8,8,0,3,3,2,0,0,4,0.5,24,6,18,0
"Jennifer Lacy","TUL",32,450,1,106.65110851808635,106.90866510538643,109,0.46153846153846156,0.4375,0.2727272727272727,0.14285714285714285,6,6,0,2,4,0,0,0,2,0.3333333333333333,7,2,5,0
"Iziane Castro Marques","CON",28,441,-63,91.40534262485482,99.76525821596245,141,0.3793103448275862,0.2413793103448276,0.24,0.45,4,4,0,2,2,0,0,0,3,0.75,13,3,10,0
"Jessica Breland","IND",30,439,-58,90.4040404040404,97.60403530895334,118,0,0.4375,0.44,0.43333333333333335,31,31,0,18,11,2,0,0,17,0.5483870967741935,17,6,11,0
"Aneika Morello","ATL",34,434,1,94.82961222091657,94.26900584795321,98,0,0.4,0.12903225806451613,0.2857142857142857,17,17,0,10,6,1,0,0,8,0.47058823529411764,9,3,6,0
"Davellyn Whyte","SAN",29,433,-122,90.28642590286427,105.34825870646767,116,0.36585365853658536,0.42105263157894735,0.18181818181818182,0.4,7,7,0,7,0,0,0,0,5,0.7142857142857143,20,5,15,0
"Kayla Pedersen","CON",34,432,-20,95.51515151515152,97.70253929866989,81,0,0.42857142857142855,0.35,0.16666666666666666,14,14,0,9,5,0,0,0,5,0.35714285714285715,21,8,13,0
"Ebony Hoffman","LAS",33,412,1,96.90322580645162,95.17766497461929,87,0.4166666666666667,0.2857142857142857,0.2727272727272727,0.1935483870967742,11,11,0,6,5,0,0,0,5,0.45454545454545453,16,7,9,0
"Jenna O'Hea","LAS",29,398,68,100,90.58823529411764,64,0.4,0.75,0.1111111111111111,0.6666666666666666,6,6,0,2,4,0,0,0,4,0.6666666666666666,10,3,7,0
"Tiffany Jackson","TUL",19,393,-88,92.56756756756756,103.20427236315086,60,0,0.36,0.21052631578947367,0.4,4,4,0,2,2,0,0,0,1,0.25,25,8,17,0
"Erin Phillips","IND",18,383,-30,94.26934097421203,100,97,0.4,0.3333333333333333,0.2,0.3333333333333333,1,1,0,1,0,0,0,0,0,0,15,4,11,0
"Shay Murphy","CHI",34,378,-43,93.60222531293462,99.860529986053,86,0.28888888888888886,0.4117647058823529,0.625,0.4117647058823529,0,0,0,0,0,0,0,0,0,0,21,6,15,0
"Alexis Hornbuckle","PHO",30,373,-78,92.13793103448276,100.67476383265857,81,0.36363636363636365,0.15384615384615385,0.3076923076923077,0.2222222222222222,3,2,1,0,1,1,0,1,2,0.6666666666666666,11,5,6,0
"Kayla Alexander","SAN",33,371,-84,88.66279069767442,100.43415340086831,53,0,0.3333333333333333,0.2608695652173913,0,14,14,0,7,7,0,0,0,8,0.5714285714285714,4,2,2,0
"Toni Young","NYL",31,344,-97,87.25341426403642,101.35746606334841,98,0,0.2857142857142857,0.26666666666666666,0.24,10,8,2,5,3,0,0,2,7,0.7,9,3,6,0
"Kelly Faris","CON",24,338,-60,91.54078549848943,99.2548435171386,44,0.29411764705882354,0,0.25,0.2857142857142857,5,5,0,3,0,2,0,0,4,0.8,7,3,4,0
"Tianna Hawkins","SEA",33,321,-19,96.964586846543,102.06185567010309,96,0.42857142857142855,0.25,0.16666666666666666,0.4166666666666667,4,4,0,2,1,1,0,0,3,0.75,9,3,6,0
"Allie Quigley","CHI",34,318,-27,95.07389162561577,100.49751243781094,120,0.2857142857142857,0.26666666666666666,0.4,0.375,4,4,0,3,0,1,0,0,3,0.75,12,2,10,0
"Cathrine Kraayeveld","SAN",22,285,-21,94.35028248587571,97.93621013133207,40,0.42857142857142855,0,0.14285714285714285,1,4,4,0,0,4,0,0,0,2,0.5,9,4,5,0
"Nadirah McKenith","WAS",31,282,45,97.06959706959707,87.54512635379061,79,0.6363636363636364,0.5333333333333333,0.4444444444444444,0.5555555555555556,2,2,0,1,1,0,0,0,1,0.5,19,12,7,0
"Courtney Paris","TUL",23,276,-3,98.26254826254826,101.38613861386139,47,0,0.3,0.2,1,16,16,0,7,9,0,0,0,6,0.375,7,2,5,0
"A'dia Mathies","LAS",30,276,48,97.70554493307839,87.03007518796991,66,0.2727272727272727,0.2857142857142857,0.4444444444444444,0.2857142857142857,2,2,0,1,1,0,0,0,0,0,9,3,6,0
"Kara Lawson","CON",9,271,-48,96.71179883945841,104.38095238095238,104,0.375,1,0.5,0.2631578947368421,1,0,1,0,0,0,1,0,1,1,5,1,4,0
"Lynetta Kizer","PHO",27,266,20,99.61013645224172,94.06130268199234,47,0,0.6153846153846154,0.42857142857142855,0.17647058823529413,5,5,0,3,2,0,0,0,3,0.6,11,2,9,0
"Amber Harris","MIN",30,263,-68,94.08284023668638,107.07269155206288,59,0.3333333333333333,0.3,0.2,0.29411764705882354,6,5,1,1,2,2,0,1,2,0.3333333333333333,4,1,3,0
"Sydney Carter","CON",15,259,-27,95.42743538767395,100.19762845849803,53,0.15384615384615385,0.6,0.6666666666666666,0.07142857142857142,4,3,1,3,0,0,1,0,4,1,7,3,4,0
"Courtney Clements","ATL",26,244,-88,88.69936034115138,106.55391120507399,53,0.41379310344827586,0.09090909090909091,0.2222222222222222,0.20689655172413793,2,2,0,1,1,0,0,0,1,0.5,4,3,1,0
"Michelle Campbell","CHI",31,238,-75,92.73127753303964,107.35930735930735,36,0,0.5384615384615384,0.4,0.23529411764705882,6,6,0,3,3,0,0,0,4,0.6666666666666666,5,2,3,0
"Avery Warley-Talbert","CHI",22,215,-41,83.6272040302267,93.01745635910225,29,0,0.2857142857142857,0.5714285714285714,0,7,7,0,4,3,0,0,0,4,0.5714285714285714,8,5,3,0
"Sugar Rodgers","MIN",28,212,-16,91.74757281553399,94.93975903614457,45,0.21052631578947367,0.2857142857142857,0,0.5,9,9,0,7,1,1,0,0,4,0.4444444444444444,15,4,11,0
"Ashley Robinson","SEA",21,200,-62,89.24418604651163,104.53257790368272,32,0,0.6666666666666666,0.3333333333333333,0,8,8,0,3,5,0,0,0,5,0.625,1,0,1,0
"Jeanette Pohlen-Mavunga","IND",13,191,-21,96.42857142857143,104.54545454545455,36,0.3333333333333333,0.3333333333333333,1,0.6,1,1,0,0,1,0,0,0,1,1,6,1,5,0
"Jasmine James","PHO",16,190,-7,92.95774647887325,93.35180055401662,36,0,0.25,0.1111111111111111,0.42857142857142855,1,1,0,1,0,0,0,0,1,1,14,1,13,0
"Sasha Goodlett","IND",25,187,1,96.46017699115043,96.44970414201184,37,0,0.375,0.4,0.5714285714285714,2,2,0,2,0,0,0,0,1,0.5,2,1,1,0
"Sharnee Zoll-Norman","CHI",19,184,-47,100,109.53678474114442,17,0.4,0.25,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0
"Rachel Jarry","MIN",27,184,-25,94.90084985835695,104.95626822157433,40,0.25,0.16666666666666666,0.5,0.25,4,4,0,2,2,0,0,0,3,0.75,5,4,1,0
"Carolyn Swords","CHI",16,181,5,97.78393351800554,95.34246575342466,35,0,0.5,0.6,0.5,12,12,0,6,6,0,0,0,4,0.3333333333333333,8,3,5,0
"Sancho Lyttle","ATL",6,180,56,105.83333333333333,90.52924791086352,66,0.3333333333333333,1,0.5714285714285714,0.2,8,8,0,3,3,2,0,0,2,0.25,14,4,10,0
"Jasmine Hassell","IND",22,162,-9,86.6220735785953,90.23569023569023,24,1,0.2,0.14285714285714285,0,1,1,0,1,0,0,0,0,0,0,4,1,3,0
"Penny Taylor","PHO",10,161,8,105.0632911392405,100.62111801242236,79,0.18181818181818182,0.3333333333333333,0.16666666666666666,0,1,1,0,0,1,0,0,0,0,0,8,3,5,0
"Nakia Sanford","SEA",15,153,-45,90.68100358422939,105.67375886524823,15,0,0.5,0,0,4,4,0,2,2,0,0,0,1,0.25,1,1,0,0
"Katie Douglas","IND",4,143,6,103.6,101.60642570281124,54,0.3684210526315789,0.8,0.3333333333333333,0.75,2,2,0,2,0,0,0,0,2,1,7,4,3,0
"Lindsey Moore","MIN",23,130,6,88.671875,88.4,19,0.3333333333333333,0.5714285714285714,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,3,1,2,0
"Farhiya Abdi","LAS",17,122,-2,90.78947368421053,90.47619047619047,33,0,0.4,0.125,0.2727272727272727,1,0,1,0,0,0,1,0,0,0,2,0,2,0
"Ruth Riley","ATL",16,121,6,94.87179487179488,93.10344827586208,16,0.3333333333333333,0,0,0.375,4,4,0,2,2,0,0,0,1,0.25,3,1,2,0
"Essence Carson","NYL",4,118,-19,87.94642857142857,96.42857142857142,50,0.5,0.4,0,0.125,2,2,0,1,1,0,0,0,1,0.5,2,0,2,0
"Samantha Prahalis","NYL",11,109,-15,106.48148148148148,111.87214611872146,14,0,0,0.6666666666666666,0.25,1,1,0,1,0,0,0,0,0,0,4,1,3,0
"Erin Thorn","IND",6,67,-17,84.61538461538461,96.2121212121212,7,0,1,0,0.25,1,1,0,0,1,0,0,0,1,1,2,0,2,0
"Chelsea Poppens","SAN",8,63,-23,98.23008849557523,114.52991452991454,6,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"Chelsea Hopkins","SAN",4,58,-20,92.72727272727272,108.92857142857142,3,1,0.3333333333333333,0,0.75,0,0,0,0,0,0,0,0,0,0,3,0,3,0
"Ashley Walker","CON",7,55,8,94.39252336448598,87.73584905660377,8,0,0.3333333333333333,1,0,3,3,0,2,1,0,0,0,1,0.3333333333333333,2,0,2,0
"Natasha Lacy","CON",3,50,19,105.31914893617022,80.8080808080808,5,1,0.6,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,4,1,3,0
