,player,team,position,gamesPlayed,minutesPlayed,gamesStarted,fieldGoals,fieldGoalAttempts,fieldGoalPercentage,threePointers,threePointAttempts,threePointPercentage,twoPointers,twoPointAttempts,twoPointPercentage,freeThrows,freeThrowAttempts,freeThrowPercentage,offensiveReb,totalReb,assists,steals,blocks,turnovers,personalFouls,points,year,shotAttempts,pointsPerShot
2607,Kerri Gardin,CON,F,33,596,23,5.0,13.8,0.365,0.9,3.4,0.256,4.2,10.4,0.4,4.7,7.7,0.607,4.7,12.4,3.4,2.2,2.1,3.3,5.0,15.6,2009,17.2,0.90698
2610,Sandrine Gruda,CON,F-C,26,810,25,9.7,20.7,0.467,0.0,0.0,,9.7,20.7,0.467,3.1,5.5,0.558,4.2,10.5,2.2,1.5,2.6,4.3,5.5,22.4,2009,23.1,0.9697
2611,Becky Hammon*,SAS,G,31,1049,31,10.2,22.8,0.447,3.9,10.5,0.369,6.3,12.3,0.515,6.5,7.2,0.901,1.3,5.3,8.0,2.5,0.6,5.7,2.8,30.8,2009,26.0,1.18462
2612,Lindsey Harding,WAS,G,34,1194,34,7.0,16.1,0.435,0.9,2.7,0.323,6.1,13.4,0.457,3.8,5.1,0.748,1.0,5.8,6.6,1.8,0.6,4.3,2.9,18.6,2009,18.3,1.01639
2613,Laura Harper,SAC,F-C,33,460,11,5.1,13.2,0.388,0.0,0.0,,5.1,13.2,0.388,6.8,9.3,0.732,6.1,12.9,2.3,1.5,2.5,4.8,7.4,17.1,2009,17.3,0.98844
2614,Kristi Harrower,LAS,G,31,520,26,4.1,11.4,0.36,0.8,4.0,0.205,3.3,7.4,0.444,0.9,1.1,0.818,1.7,5.9,7.1,1.6,0.0,2.8,3.3,10.0,2009,11.9,0.84034
2616,Roneeka Hodges,MIN,G,33,902,27,6.5,15.6,0.417,3.8,9.7,0.398,2.7,5.9,0.448,1.7,1.9,0.909,1.1,5.6,3.6,1.2,0.8,2.0,3.1,18.5,2009,16.4,1.12805
2617,Ebony Hoffman,IND,F,34,1005,34,6.4,16.3,0.39,1.3,3.7,0.347,5.1,12.5,0.402,3.6,4.0,0.896,2.9,10.4,2.7,3.0,0.6,4.3,5.5,17.6,2009,18.1,0.97238
2618,Chamique Holdsclaw,ATL,F,25,708,25,9.1,21.9,0.414,0.4,2.1,0.2,8.7,19.9,0.436,5.4,6.4,0.839,2.0,7.5,3.9,2.3,0.5,5.1,4.1,23.9,2009,24.7,0.96761
2619,Quanitra Hollingsworth,MIN,C,34,434,1,5.9,14.1,0.417,0.0,0.0,,5.9,14.1,0.417,7.5,10.7,0.703,5.5,12.9,0.6,1.4,0.9,4.0,7.6,19.3,2009,18.8,1.0266
2621,Alexis Hornbuckle,DET,G,32,850,21,5.0,13.1,0.38,1.5,3.9,0.391,3.4,9.2,0.376,1.6,2.9,0.542,2.8,9.7,5.3,2.6,0.6,4.2,5.7,13.1,2009,14.4,0.90972
2622,Charde Houston,MIN,F,34,792,33,11.3,24.2,0.465,1.5,4.4,0.333,9.8,19.8,0.495,4.6,6.4,0.727,2.8,12.0,3.8,2.8,1.4,4.1,6.9,28.7,2009,27.0,1.06296
2623,Lauren Jackson*,SEA,F-C,26,843,26,10.9,23.5,0.463,3.2,7.4,0.43,7.7,16.1,0.478,7.4,9.3,0.797,3.1,11.8,1.4,2.5,2.9,2.8,6.3,32.4,2009,27.6,1.17391
2624,Tiffany Jackson-Jones,NYL,F,34,495,9,7.2,16.0,0.45,0.0,0.0,,7.2,16.0,0.45,4.9,6.9,0.719,3.8,12.4,2.6,2.3,1.4,4.6,5.9,19.3,2009,19.0,1.01579
2625,Briann January,IND,G,33,683,4,4.9,14.7,0.333,1.9,6.7,0.287,3.0,8.0,0.371,5.7,6.7,0.851,1.8,4.8,5.9,2.8,0.2,4.4,6.0,17.4,2009,17.6,0.98864
2626,Anete Jekabsone-Zogota,CON,G,27,644,16,7.8,18.8,0.415,3.1,8.0,0.394,4.7,10.9,0.43,1.8,2.3,0.786,1.0,6.3,4.7,0.7,0.0,3.9,4.9,20.5,2009,19.8,1.03535
2627,Shannon Johnson,SEA,G,34,618,6,3.2,9.5,0.336,1.6,5.4,0.295,1.6,4.1,0.391,4.2,4.9,0.855,1.2,5.5,4.6,2.4,0.6,4.6,5.0,12.1,2009,11.7,1.03419
2628,Temeka Johnson,PHO,G,34,901,34,6.6,14.9,0.445,1.9,4.6,0.414,4.7,10.3,0.459,2.2,2.6,0.84,0.4,6.4,8.3,1.5,0.2,4.0,4.2,17.4,2009,16.0,1.0875
2629,Vickie Johnson,SAS,G-F,32,737,32,5.8,13.4,0.432,1.5,4.1,0.375,4.3,9.4,0.457,1.7,2.0,0.852,1.7,7.8,5.6,1.2,0.3,2.8,2.9,14.8,2009,14.3,1.03497
2630,Asjha Jones,CON,F,23,727,23,11.3,24.1,0.469,0.4,1.1,0.313,11.0,23.0,0.477,4.3,5.7,0.763,3.1,9.7,4.0,1.4,0.9,3.5,5.6,27.4,2009,26.6,1.03008
2631,Cathrine Kraayeveld,NYL,F,34,888,26,6.3,15.8,0.398,3.6,8.6,0.417,2.7,7.2,0.375,2.2,2.9,0.755,1.9,9.3,1.9,1.3,0.8,3.9,4.5,18.3,2009,17.1,1.07018
2633,Crystal Langhorne,WAS,F-C,34,1013,22,8.2,14.3,0.574,0.0,0.1,0.0,8.2,14.2,0.578,4.1,6.0,0.689,5.1,13.5,1.5,1.7,0.7,3.8,3.7,20.6,2009,16.9,1.21893
2636,Edwige Lawson-Wade,SAS,G,33,583,12,5.3,13.9,0.384,3.8,10.4,0.363,1.6,3.5,0.447,1.4,1.7,0.833,0.8,6.1,6.8,2.7,0.1,2.7,4.9,15.8,2009,14.6,1.08219
2637,Kara Lawson,SAC,G,25,604,5,6.6,17.3,0.38,3.2,9.5,0.336,3.4,7.8,0.433,2.7,2.9,0.939,1.0,4.6,5.5,1.4,0.1,3.0,2.1,19.1,2009,18.6,1.02688
2638,Shalee Lehning,ATL,G,34,707,20,2.5,6.4,0.387,0.4,2.1,0.2,2.1,4.3,0.476,1.7,2.1,0.774,1.3,5.4,8.8,1.2,0.2,3.7,3.0,7.0,2009,7.3,0.9589
2639,Betty Lennox,LAS,G,30,640,13,9.3,22.4,0.414,2.1,6.9,0.301,7.2,15.4,0.465,4.9,5.5,0.894,2.8,11.4,4.5,2.2,0.3,5.8,5.8,25.5,2009,24.8,1.02823
2640,Lisa Leslie*,LAS,C,23,638,21,12.1,23.3,0.518,0.1,0.5,0.167,12.0,22.8,0.526,5.4,7.5,0.722,4.7,12.6,4.1,1.3,2.8,4.9,6.3,29.6,2009,26.6,1.11278
2641,Camille Smith,SEA,F,34,1044,34,6.5,13.8,0.471,0.4,1.4,0.259,6.1,12.4,0.496,4.5,6.6,0.683,3.9,11.6,1.8,2.0,0.7,3.5,6.2,17.9,2009,16.7,1.07186
2642,Sancho Lyttle,ATL,F,34,931,31,9.6,19.0,0.507,0.0,0.1,0.0,9.6,18.9,0.508,3.9,5.3,0.743,3.8,13.3,2.7,3.6,1.2,3.3,5.5,23.2,2009,21.3,1.0892
2643,Hamchetou Maiga-Ba,SAC,F,34,676,5,9.6,19.7,0.486,0.0,0.1,0.0,9.6,19.7,0.488,4.3,6.0,0.714,2.6,6.9,2.9,2.4,0.6,4.0,5.9,23.5,2009,22.3,1.05381
2645,Kelly Mazzante,PHO,G,31,433,2,4.0,10.9,0.364,3.4,9.7,0.352,0.6,1.2,0.455,0.3,0.3,1.0,0.8,4.4,1.9,1.1,0.3,1.1,4.6,11.7,2009,11.0,1.06364
2646,Rashanda McCants,MIN,F,34,482,1,5.9,15.9,0.373,1.2,4.0,0.289,4.8,11.8,0.402,2.3,4.1,0.564,3.2,7.2,2.8,1.6,1.1,3.8,7.8,15.3,2009,17.7,0.86441
2647,Janel McCarville,NYL,F-C,32,848,32,9.4,18.8,0.502,0.1,0.2,0.333,9.4,18.6,0.503,5.6,6.7,0.841,3.9,10.9,5.5,2.6,2.8,5.4,4.9,24.6,2009,21.7,1.13364
2648,Angel McCoughtry,ATL,F-G,34,735,10,10.6,22.3,0.476,1.0,3.4,0.294,9.6,18.9,0.509,6.6,8.9,0.741,2.3,7.0,4.7,4.9,0.8,4.8,6.1,28.8,2009,26.2,1.09924
2649,Taj McWilliams-Franklin,DET,F-C,34,1032,34,7.0,14.3,0.491,0.2,0.8,0.2,6.9,13.6,0.507,2.6,3.4,0.75,3.3,11.4,5.0,1.7,0.8,3.3,4.4,16.8,2009,15.8,1.06329
2650,Chasity Melvin,WAS,C-F,34,756,33,5.7,12.7,0.447,0.0,0.1,0.0,5.7,12.7,0.449,2.2,4.1,0.541,5.3,10.7,2.4,2.3,2.0,3.4,6.8,13.6,2009,14.5,0.93793
2652,Coco Miller,ATL,G,34,407,5,6.0,14.6,0.41,1.0,3.2,0.296,5.0,11.4,0.442,2.8,3.1,0.885,2.4,6.0,3.9,1.4,0.2,3.7,4.4,15.7,2009,16.0,0.98125
2653,Kelly Miller,MIN,G,34,675,25,4.1,11.3,0.362,1.7,5.0,0.333,2.4,6.3,0.386,1.5,1.7,0.909,1.4,5.6,5.1,1.8,0.2,3.8,4.2,11.3,2009,12.0,0.94167
2654,DeLisha Milton-Jones,LAS,F,33,1043,33,6.6,16.5,0.401,1.2,4.2,0.293,5.4,12.3,0.438,2.9,3.8,0.757,2.6,8.0,3.6,2.1,0.4,3.8,4.3,17.3,2009,18.2,0.95055
2655,Leilani Mitchell,NYL,G,34,436,2,3.7,12.2,0.3,1.7,6.3,0.269,1.9,5.8,0.333,0.7,0.7,1.0,1.0,5.0,9.2,1.1,0.2,3.2,5.6,9.7,2009,12.5,0.776
2657,Renee Montgomery,MIN,G,34,764,9,6.8,16.7,0.408,2.8,8.1,0.347,4.0,8.6,0.465,4.0,4.8,0.833,1.0,4.4,4.8,1.7,0.6,4.4,2.5,20.4,2009,18.8,1.08511
2658,Jessica Moore,IND,F-C,31,613,9,4.9,10.3,0.471,0.0,0.1,0.0,4.9,10.2,0.475,2.9,3.9,0.739,3.4,8.2,1.2,1.6,0.5,2.7,7.3,12.6,2009,12.0,1.05
2659,Loree Moore,NYL,G,34,941,32,4.4,13.1,0.335,1.5,5.6,0.26,2.9,7.5,0.391,1.9,2.7,0.688,1.1,7.0,7.5,3.7,0.1,4.4,3.1,12.1,2009,14.3,0.84615
2664,Deanna Nolan,DET,G-F,33,1113,33,10.0,24.6,0.408,1.9,5.8,0.325,8.2,18.9,0.433,4.3,5.4,0.784,1.7,6.6,5.4,2.1,0.5,3.4,4.3,26.2,2009,27.0,0.97037
2666,Courtney Paris,SAC,C,33,442,6,8.1,15.6,0.515,0.0,0.1,0.0,8.1,15.5,0.519,2.8,3.9,0.727,6.6,15.9,2.6,1.3,1.2,2.4,5.7,18.9,2009,17.3,1.09249
2667,Candace Parker,LAS,F-C,25,815,24,8.6,17.7,0.485,0.3,1.6,0.208,8.3,16.1,0.512,4.0,5.2,0.763,3.9,16.0,4.2,1.0,3.5,3.6,3.5,21.5,2009,20.0,1.075
2668,Ticha Penicheiro,SAC,G,30,724,28,3.3,10.0,0.324,0.1,0.7,0.111,3.2,9.4,0.338,4.1,5.1,0.814,0.9,5.9,11.2,2.2,0.3,4.6,3.3,10.7,2009,12.2,0.87705
2669,Jia Perkins,CHI,G,34,931,34,9.0,21.5,0.417,1.7,4.4,0.385,7.3,17.1,0.425,5.9,7.0,0.846,1.6,6.6,5.7,4.1,0.3,3.1,4.4,25.6,2009,24.6,1.04065
2670,Erin Perperoglou,SAS,F,34,579,9,2.9,8.9,0.323,0.6,2.0,0.318,2.2,6.8,0.324,2.1,3.1,0.676,2.0,6.9,2.9,2.2,1.0,3.2,5.3,8.5,2009,10.3,0.82524
2671,Erin Phillips,CON,G,32,740,18,6.0,15.7,0.382,2.4,8.1,0.293,3.6,7.6,0.477,3.6,4.5,0.813,2.1,7.2,4.6,3.0,0.2,3.0,3.6,18.1,2009,17.7,1.0226
2673,Cappie Pondexter,PHO,G,34,1075,34,10.5,22.8,0.46,1.9,5.3,0.358,8.6,17.5,0.491,5.9,6.7,0.881,1.4,6.4,7.6,1.4,0.5,3.8,4.4,28.8,2009,25.7,1.12062
2674,Nicole Powell,SAC,F,34,1035,34,10.0,24.1,0.416,3.9,10.7,0.363,6.1,13.3,0.458,4.8,4.9,0.979,2.6,10.1,3.9,2.5,0.4,4.2,3.1,28.7,2009,26.3,1.09125
2677,Noelle Quinn,LAS,G,34,929,9,6.6,14.0,0.471,1.4,4.4,0.312,5.2,9.6,0.545,1.7,2.1,0.811,1.9,7.0,6.8,2.3,0.6,2.9,3.4,16.3,2009,14.9,1.09396
2678,Ruth Riley,SAS,C,31,650,17,5.6,12.1,0.463,0.3,1.5,0.222,5.3,10.6,0.496,1.9,2.1,0.885,2.9,11.5,2.3,1.2,3.7,2.9,7.4,13.4,2009,13.0,1.03077
2680,Nakia Sanford,WAS,C-F,34,663,13,5.9,12.7,0.47,0.0,0.0,,5.9,12.7,0.47,4.6,7.9,0.578,4.2,11.3,1.7,2.0,1.1,5.6,8.4,16.4,2009,16.2,1.01235
2685,Katie Smith*,DET,G,27,894,27,7.5,17.2,0.435,3.3,7.7,0.432,4.1,9.5,0.438,3.3,3.6,0.918,0.8,3.7,4.4,1.2,0.1,3.6,4.0,21.6,2009,18.8,1.14894
2686,Tangela Smith,PHO,C,34,920,34,7.1,15.8,0.451,2.2,4.8,0.452,4.9,10.9,0.45,1.0,1.2,0.87,1.8,9.5,1.4,1.8,3.0,1.9,5.6,17.4,2009,16.3,1.06748
2687,Belinda Snell,SAS,G,30,553,6,5.9,17.6,0.335,4.1,13.3,0.307,1.8,4.4,0.422,2.2,2.8,0.793,2.0,6.8,3.6,2.6,0.3,2.8,4.8,18.1,2009,18.8,0.96277
2688,Michelle Snow,ATL,C,34,503,2,6.5,13.6,0.479,0.0,0.2,0.0,6.5,13.4,0.486,4.9,6.5,0.761,3.9,14.0,1.6,1.5,1.6,3.8,7.1,17.9,2009,16.5,1.08485
2690,Tammy Sutton-Brown,IND,C,27,680,25,7.3,15.7,0.466,0.0,0.0,,7.3,15.7,0.466,5.8,7.8,0.745,3.4,12.2,1.8,1.2,3.1,3.8,5.8,20.5,2009,19.1,1.0733
2692,Diana Taurasi,PHO,G,31,976,31,9.8,21.2,0.461,3.9,9.5,0.407,5.9,11.7,0.504,7.4,8.3,0.894,0.9,8.7,5.3,1.8,2.1,4.0,4.6,30.9,2009,24.9,1.24096
2695,Tina Thompson*,LAS,F,34,1182,34,6.9,17.9,0.385,2.4,6.4,0.369,4.5,11.5,0.394,3.8,4.4,0.867,2.1,9.0,3.5,1.2,1.1,4.2,3.2,19.9,2009,19.8,1.00505
2696,Erin Thorn,CHI,G,34,577,0,6.6,15.6,0.424,3.4,8.4,0.402,3.2,7.2,0.449,2.8,3.0,0.909,1.2,4.9,4.9,1.8,0.0,2.8,2.9,19.3,2009,16.9,1.14201
2701,DeMya Walker,SAC,F,34,821,30,7.6,15.9,0.476,0.0,0.1,0.0,7.6,15.9,0.478,3.4,4.7,0.726,3.4,10.0,4.1,1.7,1.0,5.9,7.1,18.5,2009,18.0,1.02778
2702,Ann Wauters,SAS,C,17,463,16,10.6,19.4,0.548,0.1,0.7,0.167,10.5,18.7,0.562,4.0,6.0,0.673,3.4,11.0,2.2,1.5,0.7,5.1,4.5,25.4,2009,22.0,1.15455
2703,Lindsay Whalen*,CON,G,34,1000,34,7.3,17.0,0.43,1.1,4.3,0.265,6.2,12.7,0.486,6.0,6.7,0.891,2.1,8.1,8.1,2.2,0.3,3.3,4.5,21.7,2009,19.9,1.09045
2705,Tan White,CON,G,30,659,15,7.6,19.4,0.393,3.9,10.2,0.377,3.8,9.2,0.41,3.3,3.9,0.84,1.7,6.4,5.2,2.8,0.7,2.9,5.7,22.4,2009,21.1,1.06161
2708,Candice Wiggins,MIN,G,34,1017,34,6.8,18.1,0.375,2.1,6.6,0.321,4.7,11.5,0.406,6.7,7.5,0.893,1.5,5.0,4.4,2.1,0.4,4.1,5.0,22.4,2009,21.4,1.04673
2709,Le'coe Willingham,PHO,F,34,713,34,9.1,17.1,0.533,0.1,0.5,0.125,9.0,16.5,0.547,4.5,5.3,0.848,4.3,9.6,2.3,1.5,0.6,3.1,6.1,22.8,2009,19.4,1.17526
2713,Tanisha Wright,SEA,G,33,1072,33,7.6,16.5,0.463,0.4,1.5,0.267,7.2,15.0,0.483,4.9,5.4,0.906,2.2,6.0,6.6,2.5,0.5,4.3,6.1,20.6,2009,18.9,1.08995
2714,Brooke Wyckoff,CHI,F,27,531,23,2.8,7.4,0.378,2.0,5.1,0.392,0.8,2.3,0.348,0.7,0.8,0.875,1.7,7.3,3.8,1.0,2.0,2.9,6.1,8.3,2009,7.8,1.0641
2715,Sophia Young-Malcolm,SAS,F,33,1113,33,10.5,23.2,0.454,0.8,2.6,0.309,9.7,20.5,0.473,7.0,9.1,0.767,3.3,10.3,2.6,2.1,0.8,3.0,3.2,28.8,2009,27.2,1.05882
2716,Shavonte Zellous,DET,G,34,802,4,7.7,19.3,0.397,1.0,3.2,0.306,6.7,16.2,0.415,10.1,11.8,0.856,1.6,6.9,4.0,1.8,1.1,5.0,7.2,26.4,2009,24.5,1.07755
