"Name","TeamAbbreviation","GamesPlayed","Minutes","PlusMinus","OnOffRtg","OnDefRtg","FirstChancePoints","ThreePtOffReboundedPct","AtRimOffReboundedPct","ShortMidRangeOffReboundedPct","LongMidRangeOffReboundedPct","Blocks","Blocked2s","Blocked3s","BlockedAtRim","BlockedShortMidRange","BlockedLongMidRange","BlockedCorner3","BlockedArc3","RecoveredBlocks","BlocksRecoveredPct","Steals","LostBallSteals","BadPassSteals","DefensiveGoaltends"
"Erin Phillips","LAS",12,371,-29,95.15151515151516,98.35329341317366,75,0.23333333333333334,0.3333333333333333,0.5714285714285714,0.1875,2,2,0,2,0,0,0,0,0,0,11,1,10,0
"Alana Beard","LAS",14,365,29,104.41400304414003,99.3948562783661,103,0,0.2857142857142857,0.125,0.19230769230769232,7,7,0,2,4,1,0,0,3,0.42857142857142855,17,9,8,0
"Angel Goodrich","SEA",23,363,-45,94.36416184971098,100,58,0.2857142857142857,0.3076923076923077,0.38095238095238093,0.25,0,0,0,0,0,0,0,0,0,0,14,9,5,0
"Kayla Alexander","SAN",29,358,-68,90.83969465648855,98.95522388059702,70,0,0.2631578947368421,0.1111111111111111,0.6666666666666666,24,24,0,18,5,1,0,0,13,0.5416666666666666,6,1,5,0
"Kia Vaughn","WAS",20,355,74,102.35109717868339,89.76744186046511,92,0,0.36363636363636365,0.16,0.10526315789473684,7,7,0,4,3,0,0,0,4,0.5714285714285714,7,3,4,0
"Erlana Larkins","IND",21,352,45,104.68277945619336,97.44360902255639,50,0,0.36363636363636365,0,0.5,4,4,0,3,1,0,0,0,0,0,20,10,10,0
"Marta Xargay","PHO",20,349,9,100.31645569620252,97.04968944099379,72,0.21428571428571427,0.18181818181818182,0.25,0.09090909090909091,3,3,0,3,0,0,0,0,2,0.6666666666666666,9,4,5,0
"Natasha Howard","IND",30,343,-59,90.5918057663126,98.35082458770614,98,0,0.35294117647058826,0.11764705882352941,0.09523809523809523,13,13,0,5,4,4,0,0,5,0.38461538461538464,13,5,8,0
"Samantha Logic","SAN",27,342,-83,84.69860896445131,97.82945736434108,38,0.22727272727272727,0.75,0.4,0.2777777777777778,7,6,1,4,2,0,0,1,4,0.5714285714285714,8,2,6,0
"Markeisha Gatling","SEA",25,342,-81,88.2262996941896,98.94736842105263,111,0,0.22727272727272727,0.07407407407407407,0,14,14,0,8,6,0,0,0,8,0.5714285714285714,9,2,7,0
"Kaleena Mosqueda-Lewis","SEA",27,333,-23,92.0807453416149,95.50387596899225,145,0.2558139534883721,0.46153846153846156,0.2631578947368421,0,2,2,0,1,1,0,0,0,1,0.5,6,3,3,0
"Quanitra Hollingsworth","SEA",27,331,8,92.65625,91.98113207547169,74,0,0.4,0.2,0,8,8,0,4,3,1,0,0,5,0.625,12,0,12,0
"Tamera Young","CHI",19,325,43,108.32,99.68553459119497,80,0,0.29411764705882354,0.5714285714285714,0.34782608695652173,7,7,0,5,2,0,0,0,5,0.7142857142857143,11,3,8,0
"Jamierra Faulkner","CHI",33,316,-32,99.03691813804173,103.34394904458598,123,0.5,0.45161290322580644,0.3333333333333333,0.25,7,7,0,1,4,2,0,0,4,0.5714285714285714,14,5,9,0
"Bria Hartley","WAS",25,306,-2,89.22800718132854,89.42652329749104,94,0.14814814814814814,0.3125,0.2727272727272727,0.3333333333333333,1,1,0,1,0,0,0,0,0,0,12,4,8,0
"Amanda Zahui B","TUL",31,300,3,98.95652173913044,97.41824440619622,92,0.391304347826087,0.3,0.2,0.2857142857142857,19,18,1,10,7,1,0,1,12,0.631578947368421,7,1,6,0
"Sydney Carter","ATL",26,294,11,98.96193771626297,97.05882352941175,43,0.4,0.4,0.2727272727272727,0.6666666666666666,2,2,0,0,0,2,0,0,1,0.5,9,1,8,0
"Skylar Diggins-Smith","TUL",9,289,80,112.1863799283154,97.67441860465117,136,0.46153846153846156,0.625,0.5384615384615384,0.4117647058823529,3,2,1,1,1,0,1,0,2,0.6666666666666666,14,5,9,0
"Reshanda Gray","ATL",27,288,-29,99.3174061433447,106.81818181818183,75,0,0.4444444444444444,0.3076923076923077,0.2857142857142857,8,8,0,4,4,0,0,0,2,0.25,8,2,6,0
"Cheyenne Parker","CHI",30,279,1,100.3690036900369,100.18450184501845,47,0,0.5185185185185185,0.3,0.4,22,22,0,19,2,1,0,0,8,0.36363636363636365,7,2,5,0
"Armintie Herrington","WAS",25,260,-8,92.01680672268908,90.65040650406505,35,1,0.2727272727272727,0.3333333333333333,0.25,1,1,0,0,1,0,0,0,0,0,13,1,12,0
"Jeanette Pohlen-Mavunga","IND",26,258,-17,91.05058365758755,95.28487229862476,60,0.34782608695652173,0.25,0,0.3333333333333333,1,1,0,0,1,0,0,0,0,0,13,3,10,0
"Elizabeth Williams","CON",21,246,44,96.12068965517243,86.4516129032258,55,0,0.2857142857142857,0.2857142857142857,0.25,19,19,0,12,7,0,0,0,11,0.5789473684210527,6,1,5,0
"Kalana Greene","MIN",13,242,-52,93.40659340659342,104.14847161572052,44,0.3333333333333333,0.2857142857142857,0,0.4444444444444444,3,3,0,0,3,0,0,0,1,0.3333333333333333,9,2,7,0
"Farhiya Abdi","LAS",17,237,-54,82.95454545454545,97.89719626168224,63,0.20833333333333334,0.5,0.25,0.13333333333333333,2,2,0,1,1,0,0,0,0,0,7,2,5,0
"Alex Montgomery","SAN",13,234,-82,82.3394495412844,100,60,0.1875,0.5454545454545454,0.14285714285714285,0.42857142857142855,7,7,0,3,2,2,0,0,2,0.2857142857142857,8,3,5,0
"Erica Wheeler","NYL",20,228,-35,91.83673469387755,99.09909909909909,84,0.14285714285714285,0.5,0.3,0.4166666666666667,0,0,0,0,0,0,0,0,0,0,12,4,8,0
"Ally Malott","WAS",24,216,-33,88.41309823677581,94.58128078817735,74,0.1875,0.6666666666666666,0.5,0.2,3,3,0,2,1,0,0,0,1,0.3333333333333333,3,1,2,0
"Sasha Goodlett","CHI",16,210,57,104.9140049140049,91.58415841584159,26,0,0.125,0.3333333333333333,1,10,10,0,4,6,0,0,0,5,0.5,3,2,1,0
"Cierra Burdick","ATL",11,208,-31,94.2643391521197,99.75609756097562,32,1,0,0.25,0.14285714285714285,6,6,0,2,3,1,0,0,4,0.6666666666666666,10,4,6,0
"Theresa Plaisance","TUL",25,205,-34,90.4040404040404,101.55440414507773,32,0.25,0.7,0.25,0.3333333333333333,4,4,0,2,2,0,0,0,2,0.5,6,2,4,0
"Avery Warley-Talbert","NYL",26,179,-2,87.86127167630057,88.18443804034581,23,0,0.47368421052631576,0,0,3,3,0,2,1,0,0,0,2,0.6666666666666666,7,2,5,0
"Tiffany Jackson","TUL",12,175,-9,95.46827794561933,98.18731117824774,36,0,0.2222222222222222,0.6666666666666666,0,5,5,0,5,0,0,0,0,3,0.6,6,3,3,0
"Andrea Hoover","LAS",12,172,-54,99.01639344262296,114.1025641025641,45,0.42105263157894735,0.2,0.5,0,1,1,0,0,1,0,0,0,0,0,2,1,1,0
"Jennifer Hamson","LAS",25,163,-42,89,102.6578073089701,28,0,0.42857142857142855,1,0,13,13,0,5,7,1,0,0,6,0.46153846153846156,6,0,6,0
