,player,team,position,gamesPlayed,minutesPlayed,gamesStarted,fieldGoals,fieldGoalAttempts,fieldGoalPercentage,threePointers,threePointAttempts,threePointPercentage,twoPointers,twoPointAttempts,twoPointPercentage,freeThrows,freeThrowAttempts,freeThrowPercentage,offensiveReb,totalReb,assists,steals,blocks,turnovers,personalFouls,points,year,shotAttempts,pointsPerShot
1104,Elena Delle Donne,WAS,F-G,29,933,29,12.4,25.3,0.488,2.8,6.8,0.405,9.6,18.5,0.518,6.2,7.0,0.887,2.4,11.8,3.8,1.5,2.2,1.5,2.8,33.6,2018,28.4,1.1831
1105,Diamond DeShields,CHI,G,34,967,33,8.7,20.4,0.425,2.1,6.4,0.328,6.6,14.0,0.468,6.1,7.3,0.836,1.9,8.7,3.9,1.9,0.5,3.7,3.9,25.5,2018,23.6,1.08051
1107,Skylar Diggins-Smith,DAL,G,32,1092,32,8.6,21.3,0.403,2.4,7.9,0.297,6.2,13.3,0.467,7.0,8.3,0.839,1.0,4.9,9.2,2.1,0.8,3.7,3.4,26.5,2018,25.0,1.06
1108,Stefanie Dolson,CHI,C,27,745,25,7.2,15.5,0.467,1.2,3.5,0.346,6.0,12.0,0.503,2.0,2.2,0.938,1.4,8.4,5.5,1.0,1.6,3.3,5.5,17.7,2018,16.5,1.07273
1109,Candice Dupree,IND,F,32,1006,32,10.2,21.0,0.488,0.0,0.1,0.0,10.2,20.9,0.489,3.0,3.7,0.819,1.9,10.6,2.8,1.5,0.6,2.6,2.8,23.5,2018,22.6,1.03982
1113,Sylvia Fowles,MIN,C,34,1087,34,11.4,18.3,0.619,0.0,0.0,,11.4,18.3,0.619,6.1,8.1,0.757,5.8,19.4,3.5,2.3,2.0,4.9,4.9,28.8,2018,21.9,1.31507
1115,Allisha Gray,DAL,G,34,907,34,5.6,13.8,0.403,1.7,6.2,0.27,3.9,7.6,0.511,4.6,5.3,0.863,2.2,6.4,4.6,2.4,0.4,2.6,4.2,17.3,2018,16.1,1.07453
1116,Chelsea Gray,LAS,G,34,1111,34,9.2,19.1,0.484,1.8,4.6,0.392,7.4,14.4,0.513,3.9,4.6,0.835,0.8,5.5,8.4,2.3,0.3,3.8,3.1,24.1,2018,21.1,1.14218
1117,Brittney Griner,PHO,C,34,1108,34,12.3,22.7,0.544,0.0,0.2,0.25,12.3,22.5,0.546,7.6,9.5,0.8,2.9,12.1,3.2,0.8,4.0,3.7,5.1,32.3,2018,26.9,1.20074
1120,Dearica Hamby,LVA,F,33,474,0,9.6,18.3,0.526,1.4,4.7,0.289,8.3,13.6,0.608,4.8,6.5,0.742,3.9,12.4,4.3,2.5,0.9,3.9,7.0,25.4,2018,21.2,1.19811
1123,Bria Hartley,NYL,G,34,806,20,6.6,16.9,0.389,2.3,7.5,0.308,4.3,9.4,0.453,2.9,4.1,0.708,1.6,6.4,7.7,1.8,0.1,4.3,4.8,18.4,2018,18.7,0.98396
1124,Tianna Hawkins,WAS,F,32,532,4,8.0,18.0,0.443,2.5,6.9,0.357,5.5,11.1,0.496,1.4,1.7,0.824,3.5,11.1,2.4,1.7,1.2,3.5,7.8,19.8,2018,18.7,1.05882
1125,Tiffany Hayes,ATL,G,31,897,29,9.9,22.5,0.441,2.4,7.3,0.321,7.6,15.1,0.5,7.7,9.5,0.817,1.6,6.3,4.7,2.0,0.4,2.8,3.6,29.9,2018,26.7,1.11985
1129,Natasha Howard,SEA,F,34,869,33,10.3,18.9,0.547,1.0,3.1,0.327,9.3,15.8,0.59,4.9,6.1,0.798,4.7,12.9,1.9,2.6,4.0,3.8,7.4,26.6,2018,21.6,1.23148
1130,Briann January,PHO,G,33,895,33,4.4,10.4,0.423,2.7,5.7,0.47,1.7,4.7,0.366,1.7,2.1,0.806,0.8,3.9,6.3,1.1,0.2,2.6,4.4,13.2,2018,11.3,1.16814
1132,Glory Johnson,DAL,F,29,652,17,6.6,15.8,0.417,1.3,4.2,0.315,5.3,11.6,0.453,3.6,4.6,0.78,3.6,13.4,3.0,2.2,1.1,3.0,4.7,18.0,2018,17.8,1.01124
1135,Jonquel Jones,CON,C,34,697,16,10.8,19.7,0.55,3.6,7.8,0.467,7.2,11.9,0.604,3.8,5.7,0.671,5.2,13.6,4.1,1.1,3.0,4.0,7.2,29.1,2018,22.2,1.31081
1140,Jantel Lavender,LAS,F,30,511,7,7.1,16.5,0.428,0.3,1.7,0.188,6.8,14.9,0.455,1.9,2.1,0.9,3.5,11.5,2.3,1.4,0.7,3.1,4.3,16.3,2018,17.4,0.93678
1142,Camille Smith,PHO,F,33,536,7,3.2,9.6,0.33,0.8,3.0,0.258,2.4,6.6,0.362,2.3,3.0,0.774,1.5,5.7,3.8,1.7,1.0,2.8,6.8,9.4,2018,10.9,0.86239
1144,Jewell Loyd,SEA,G,34,1010,34,9.2,21.8,0.423,3.4,9.2,0.37,5.8,12.7,0.462,4.9,5.8,0.851,2.1,7.9,6.4,2.2,0.3,3.3,3.1,26.8,2018,24.4,1.09836
1145,Sancho Lyttle,PHO,F,18,419,18,7.5,13.8,0.54,0.0,0.1,0.0,7.5,13.7,0.545,2.6,2.9,0.875,3.1,11.8,3.2,2.0,0.9,2.1,5.0,17.5,2018,15.1,1.15894
1147,Kayla McBride,LVA,G,31,1000,31,9.8,21.7,0.449,2.4,6.0,0.393,7.4,15.7,0.47,6.0,6.5,0.917,1.2,6.0,5.4,1.6,0.2,3.1,1.6,27.9,2018,24.6,1.13415
1148,Erica McCall,IND,F,34,418,2,5.2,13.6,0.385,0.1,1.0,0.125,5.1,12.6,0.406,1.6,2.4,0.684,5.8,11.6,1.6,1.5,2.0,1.5,6.8,12.2,2018,14.7,0.82993
1149,Angel McCoughtry,ATL,F-G,29,799,28,10.7,25.5,0.42,1.3,4.8,0.276,9.4,20.7,0.453,7.4,8.8,0.836,2.9,11.0,5.4,2.4,1.0,4.8,4.7,30.1,2018,29.4,1.02381
1150,Kelsey Mitchell,IND,G,34,829,17,8.9,25.7,0.346,4.4,13.1,0.335,4.5,12.6,0.358,4.9,6.1,0.804,0.6,3.8,5.8,1.4,0.3,4.1,5.1,27.1,2018,28.4,0.95423
1151,Leilani Mitchell,PHO,G,31,461,0,5.1,14.6,0.351,3.5,10.1,0.341,1.7,4.5,0.375,1.3,1.6,0.857,1.1,4.8,7.8,1.6,0.7,4.0,4.5,15.0,2018,15.3,0.98039
1152,Tiffany Mitchell,IND,G,34,871,20,6.4,17.4,0.371,1.0,3.6,0.267,5.5,13.8,0.398,4.5,5.4,0.835,1.5,6.3,4.7,1.8,0.5,2.9,3.5,18.4,2018,19.8,0.92929
1155,Renee Montgomery,ATL,G,34,935,34,5.8,14.8,0.389,4.2,11.3,0.371,1.6,3.5,0.446,3.2,3.6,0.881,0.2,3.1,6.7,2.4,0.1,2.9,3.1,18.9,2018,16.4,1.15244
1156,Maya Moore,MIN,F,34,1081,34,10.7,25.4,0.423,3.2,8.7,0.365,7.6,16.7,0.454,4.8,5.8,0.833,2.3,8.4,4.2,2.7,0.6,2.9,3.0,29.5,2018,28.0,1.05357
1157,Kaleena Mosqueda-Lewis,SEA,F,33,442,4,7.1,17.2,0.412,3.9,9.4,0.42,3.1,7.8,0.403,1.3,1.4,0.917,0.9,5.6,3.1,0.5,0.0,2.7,4.5,19.4,2018,17.8,1.08989
1160,Kia Nurse,NYL,G,34,774,7,6.8,17.0,0.402,2.5,8.4,0.294,4.4,8.6,0.508,4.5,5.1,0.87,1.6,5.4,3.6,1.5,0.3,2.0,4.8,20.6,2018,19.2,1.07292
1161,Chiney Ogwumike,CON,F-C,31,790,31,11.3,18.7,0.603,0.1,0.1,0.5,11.2,18.6,0.603,6.0,7.6,0.797,5.4,14.5,2.0,2.2,1.2,3.3,6.8,28.6,2018,22.0,1.3
1162,Nneka Ogwumike,LAS,F,27,831,27,10.8,20.6,0.525,0.6,1.7,0.346,10.2,18.9,0.541,4.5,5.6,0.816,3.1,11.8,3.4,2.7,0.8,2.6,4.9,26.7,2018,23.1,1.15584
1164,Candace Parker,LAS,F-C,31,949,30,11.1,23.5,0.471,2.3,6.7,0.345,8.8,16.8,0.522,6.6,8.2,0.808,2.9,14.2,8.2,2.1,1.8,5.1,3.6,31.1,2018,27.1,1.1476
1165,Cheyenne Parker,CHI,F,34,670,5,9.6,18.2,0.531,0.5,1.4,0.316,9.2,16.7,0.55,5.8,8.1,0.713,4.5,14.8,1.7,1.4,2.7,3.6,7.1,25.5,2018,21.8,1.16972
1166,JiSu Park,LVA,C,32,417,11,4.5,11.6,0.388,0.0,0.2,0.0,4.5,11.4,0.396,1.5,2.5,0.619,3.2,12.7,3.6,1.2,2.4,2.7,6.4,10.6,2018,12.7,0.83465
1169,Kelsey Plum,LVA,G,31,790,27,6.6,14.2,0.467,2.9,6.7,0.439,3.7,7.5,0.492,2.2,2.5,0.875,0.9,4.6,7.8,1.6,0.3,2.3,4.0,18.4,2018,15.3,1.20261
1172,LaToya Sanders,WAS,F-C,28,686,25,8.9,14.6,0.607,0.0,0.1,0.0,8.9,14.5,0.611,4.0,4.7,0.869,5.0,13.7,3.4,2.7,2.4,2.3,5.0,21.8,2018,16.7,1.30539
1173,Allie Quigley,CHI,G,32,951,32,9.7,20.9,0.466,3.9,9.2,0.42,5.8,11.6,0.502,2.9,3.3,0.857,0.5,4.1,4.3,1.2,0.5,3.5,3.1,26.2,2018,22.4,1.16964
1176,Danielle Robinson,MIN,G,28,521,2,6.9,15.5,0.445,0.3,1.9,0.158,6.6,13.6,0.485,4.1,4.8,0.854,0.8,5.0,9.2,2.6,0.1,4.9,3.8,18.2,2018,17.6,1.03409
1177,Sugar Rodgers,NYL,G,31,608,13,5.7,15.6,0.362,3.6,11.2,0.323,2.0,4.4,0.462,1.6,1.9,0.826,1.6,8.5,5.2,1.8,0.3,3.0,5.6,16.6,2018,16.4,1.0122
1179,Tierra Ruffin-Pratt,WAS,G,33,598,10,4.9,14.4,0.341,1.4,4.5,0.314,3.5,9.9,0.354,4.6,5.4,0.855,2.0,5.9,4.5,1.7,0.5,2.3,4.7,15.9,2018,16.8,0.94643
1182,Odyssey Sims,LAS,G,34,867,24,6.4,16.4,0.388,0.9,3.4,0.273,5.5,13.0,0.418,3.5,4.8,0.722,0.9,5.1,5.8,1.2,0.1,3.2,3.4,17.1,2018,18.5,0.92432
1183,Azura Stevens,DAL,F-C,34,700,9,8.0,18.6,0.43,2.0,6.3,0.318,6.0,12.2,0.488,3.7,4.7,0.788,4.2,11.2,3.2,2.2,2.8,3.7,5.0,21.7,2018,20.7,1.04831
1184,Breanna Stewart,SEA,F,34,1074,34,12.9,24.4,0.529,2.9,7.0,0.415,10.0,17.3,0.576,6.7,8.2,0.82,1.8,13.6,4.1,2.2,2.3,2.9,3.3,35.5,2018,28.0,1.26786
1185,Kiah Stokes,NYL,C,30,427,4,5.1,9.3,0.545,0.0,0.0,,5.1,9.3,0.545,1.0,1.8,0.533,5.2,16.1,1.4,1.3,2.3,2.5,6.7,11.1,2018,10.1,1.09901
1186,Shekinna Stricklen,CON,F,34,639,30,6.1,14.2,0.43,4.6,10.7,0.43,1.5,3.5,0.432,1.0,1.1,0.857,0.7,6.1,1.3,1.6,0.3,1.5,3.6,17.7,2018,14.7,1.20408
1188,Brittney Sykes,ATL,G,29,600,7,8.1,19.8,0.411,1.8,6.9,0.268,6.3,12.9,0.487,5.4,8.2,0.663,1.5,8.5,5.7,0.8,1.5,2.7,4.4,23.6,2018,23.4,1.00855
1189,Stephanie Talbot,PHO,F,31,453,8,4.4,9.5,0.464,1.9,5.0,0.386,2.5,4.5,0.55,2.2,2.4,0.905,2.8,6.8,4.6,1.6,1.1,3.1,5.8,12.9,2018,10.6,1.21698
1190,Diana Taurasi,PHO,G,33,989,33,10.5,23.5,0.446,5.5,14.4,0.383,5.0,9.1,0.545,8.9,9.7,0.925,0.2,6.0,9.1,1.6,0.4,4.4,5.2,35.4,2018,27.8,1.27338
1192,Alyssa Thomas,CON,F,24,734,24,6.8,14.5,0.464,0.0,0.1,0.0,6.8,14.5,0.467,3.6,6.5,0.547,3.2,13.4,7.0,1.9,0.7,3.3,4.8,17.1,2018,17.4,0.98276
1193,Jasmine Thomas,CON,G,34,956,34,8.5,21.3,0.398,2.4,7.8,0.311,6.0,13.4,0.449,3.8,4.4,0.855,1.4,5.9,8.6,2.0,0.4,4.5,3.7,23.1,2018,23.2,0.99569
1195,Kayla Thornton,DAL,F,34,971,32,5.9,13.2,0.447,2.2,6.3,0.355,3.7,7.0,0.53,2.2,2.6,0.86,2.3,7.1,3.2,1.8,0.6,1.9,4.8,16.3,2018,14.3,1.13986
1196,Kristi Toliver,WAS,G,33,1087,33,7.2,16.6,0.433,3.5,9.6,0.36,3.7,6.9,0.535,4.3,4.7,0.918,0.2,3.7,7.0,1.9,0.0,3.5,2.6,22.1,2018,18.7,1.18182
1197,Morgan Tuck,CON,F,34,462,1,8.8,18.5,0.473,2.4,6.9,0.349,6.4,11.6,0.547,2.1,2.5,0.826,2.5,8.5,2.0,1.5,0.4,2.6,4.5,22.0,2018,19.6,1.12245
1198,Yvonne Turner,PHO,G,32,426,3,5.7,15.1,0.376,2.8,8.6,0.324,2.9,6.5,0.444,1.8,2.7,0.682,0.8,6.9,5.2,2.5,0.2,2.4,4.3,15.9,2018,16.3,0.97546
1200,Courtney Vandersloot,CHI,G,30,955,30,7.2,14.7,0.489,2.4,6.0,0.398,4.8,8.7,0.552,3.0,3.6,0.826,0.8,5.9,13.6,2.1,0.9,5.5,3.3,19.8,2018,16.3,1.21472
1201,Kia Vaughn,NYL,C,29,532,27,7.1,13.2,0.533,0.0,0.0,,7.1,13.2,0.533,1.7,2.7,0.643,3.3,11.1,1.9,1.9,0.7,2.8,4.8,15.9,2018,14.4,1.10417
1202,Victoria Vivians,IND,G-F,34,920,26,5.9,14.7,0.404,3.7,9.2,0.399,2.3,5.5,0.412,1.5,1.6,0.931,1.0,6.0,2.3,1.8,0.3,1.9,3.5,17.1,2018,15.4,1.11039
1204,Lindsay Whalen*,MIN,G,32,617,29,5.5,15.1,0.363,1.3,3.5,0.357,4.2,11.6,0.365,3.1,3.5,0.881,0.8,6.9,8.4,1.8,0.3,3.5,3.5,15.4,2018,16.6,0.92771
1205,Erica Wheeler,IND,G,34,737,22,7.0,19.9,0.351,1.5,5.4,0.276,5.5,14.5,0.379,3.3,4.2,0.797,1.4,7.1,9.9,2.0,0.4,3.4,5.4,18.8,2018,21.7,0.86636
1208,Courtney Williams,CON,G,30,812,29,10.7,23.4,0.456,1.2,3.3,0.377,9.4,20.1,0.469,1.1,1.6,0.68,2.9,11.1,5.6,1.4,0.1,3.4,2.9,23.6,2018,24.1,0.97925
1209,Elizabeth Williams,ATL,C-F,33,885,32,6.9,12.6,0.548,0.0,0.0,,6.9,12.6,0.548,3.3,5.9,0.563,4.0,10.8,2.6,1.5,3.4,2.3,5.0,17.0,2018,15.2,1.11842
1210,Gabby Williams,CHI,F,34,781,30,6.6,15.3,0.432,0.5,1.7,0.269,6.1,13.6,0.452,2.3,3.0,0.783,2.7,9.4,3.6,3.6,0.5,2.5,4.3,16.0,2018,16.6,0.96386
1211,Riquna Williams,LAS,G,33,546,3,7.9,19.4,0.407,4.7,12.4,0.375,3.2,6.9,0.465,2.3,2.9,0.8,1.2,4.5,2.1,2.1,0.3,1.6,5.1,22.8,2018,20.7,1.10145
1212,A'ja Wilson,LVA,C,33,1010,33,12.0,26.0,0.462,0.0,0.0,,12.0,26.0,0.462,9.4,12.2,0.774,3.2,12.9,3.6,1.4,2.7,2.3,3.3,33.4,2018,31.4,1.06369
1214,Tanisha Wright,MIN,G,33,586,4,4.5,11.8,0.383,1.7,4.3,0.396,2.8,7.6,0.376,1.8,2.4,0.741,1.0,4.7,5.8,1.4,0.4,3.7,5.6,12.5,2018,12.9,0.96899
1215,Tamera Young,LVA,F,33,881,25,7.3,17.8,0.408,0.2,0.7,0.308,7.0,17.0,0.413,3.7,5.2,0.707,2.0,9.4,5.1,1.8,0.3,3.1,3.8,18.4,2018,20.1,0.91542
1216,Amanda Zahui B.,NYL,C,29,460,0,10.1,20.1,0.5,2.3,6.8,0.344,7.7,13.3,0.58,2.6,4.2,0.605,4.1,9.7,2.3,1.2,1.3,5.0,8.9,25.0,2018,21.9,1.14155
1217,Cecilia Zandalasini,MIN,F,29,478,6,6.6,16.2,0.409,2.5,6.5,0.383,4.1,9.7,0.427,2.3,2.7,0.84,0.7,5.9,3.5,0.9,0.1,3.4,5.6,18.1,2018,17.4,1.04023
1218,Shavonte Zellous,NYL,G,22,531,22,6.1,14.4,0.423,0.8,2.9,0.267,5.3,11.5,0.462,4.5,5.9,0.754,0.6,6.7,6.3,1.3,0.5,2.6,5.5,17.4,2018,17.0,1.02353
1227,Alex Bentley,CON,G,19,413,0,8.8,22.3,0.396,2.6,8.5,0.304,6.2,13.8,0.451,3.1,3.7,0.833,1.2,3.3,7.5,3.1,0.2,3.8,5.4,23.3,2018,23.9,0.9749
1240,Cappie Pondexter,IND,G,17,411,14,8.9,22.8,0.389,1.4,3.5,0.393,7.5,19.2,0.388,2.8,3.3,0.846,0.6,5.2,5.6,1.5,0.0,2.9,3.8,21.9,2018,24.3,0.90123
