"Name","TeamAbbreviation","GamesPlayed","Minutes","PlusMinus","OnOffRtg","OnDefRtg","FirstChancePoints","ThreePtOffReboundedPct","AtRimOffReboundedPct","ShortMidRangeOffReboundedPct","LongMidRangeOffReboundedPct","Blocks","Blocked2s","Blocked3s","BlockedAtRim","BlockedShortMidRange","BlockedLongMidRange","BlockedCorner3","BlockedArc3","RecoveredBlocks","BlocksRecoveredPct","Steals","LostBallSteals","BadPassSteals","DefensiveGoaltends"
"Dearica Hamby","LVA",34,901,206,111.27450980392157,100.27292576419214,275,0.21818181818181817,0.4,0.39285714285714285,0,5,4,1,3,1,0,1,0,4,0.8,36,9,27,0
"Allie Quigley","CHI",34,895,155,110.15712682379349,101.40213123948402,347,0.29545454545454547,0.3333333333333333,0.35714285714285715,0.38095238095238093,7,5,2,2,3,0,0,2,3,0.42857142857142855,24,4,20,0
"Kahleah Copper","CHI",31,891,171,109.26856504745952,99.83230855226383,433,0.19047619047619047,0.3333333333333333,0.40625,0.21739130434782608,1,1,0,0,1,0,0,0,0,0,14,5,9,0
"Aari McDonald","ATL",36,876,-4,97.41136747326956,98.13348416289593,359,0.20930232558139536,0.475,0.3333333333333333,0.29411764705882354,1,1,0,1,0,0,0,0,0,0,53,14,39,0
"Jonquel Jones","CON",33,866,252,108.14426992437463,94.08665105386417,362,0.2028985507246377,0.3448275862068966,0.4375,0.25,38,37,1,29,5,3,0,1,27,0.7105263157894737,35,7,28,0
"Jordin Canada","LAS",32,865,-125,100.35026269702277,107.45920745920746,278,0.16129032258064516,0.21052631578947367,0.17777777777777778,0.2564102564102564,5,5,0,4,1,0,0,0,2,0.4,44,17,27,0
"Lexie Brown","LAS",34,850,-123,100.83086053412462,108.25906120023768,227,0.24,0.3125,0.375,0.15384615384615385,7,6,1,4,2,0,0,1,3,0.42857142857142855,34,4,30,0
"Courtney Vandersloot","CHI",32,849,199,108.26010544815466,96.60222612770943,350,0.16666666666666666,0.391304347826087,0.48,0.2777777777777778,16,16,0,7,7,2,0,0,9,0.5625,38,9,29,0
"Sylvia Fowles","MIN",30,831,-25,103.92156862745098,105.9076923076923,323,0,0.25396825396825395,0.1891891891891892,0.16666666666666666,36,36,0,17,18,1,0,0,18,0.5,31,9,22,0
"Sophie Cunningham","PHO",28,827,-44,102.97029702970298,105.49722050648548,314,0.23,0.08695652173913043,0.15384615384615385,0,10,10,0,5,4,1,0,0,3,0.3,28,7,21,0
"Stefanie Dolson","NYL",36,826,-45,100.43722673329168,103.57142857142857,244,0.25,0.36,0.3333333333333333,0.35,28,28,0,13,15,0,0,0,14,0.5,13,3,10,0
"Sue Bird","SEA",31,818,152,106.51387213510255,98.83649724433559,219,0.10465116279069768,0.42857142857142855,0,0.19230769230769232,4,4,0,1,3,0,0,0,2,0.5,37,17,20,0
"Ezi Magbegor","SEA",33,817,55,102.41635687732342,98.64197530864197,269,0.16666666666666666,0.30952380952380953,0.3055555555555556,0.08333333333333333,58,55,3,29,26,0,0,3,36,0.6206896551724138,29,5,24,0
"Moriah Jefferson","MIN",31,809,-61,106.38569604086845,110.21059349074665,294,0.20512820512820512,0.631578947368421,0.41818181818181815,0.36,4,4,0,1,2,1,0,0,3,0.75,36,10,26,0
"Erica Wheeler","ATL",30,789,-61,96.51387992253066,99.55214331413947,216,0.28888888888888886,0.4642857142857143,0.2631578947368421,0.25806451612903225,2,2,0,1,1,0,0,0,1,0.5,32,11,21,0
"Shakira Austin","WAS",36,769,110,107.4274139095206,99.2627345844504,258,1,0.18181818181818182,0.3333333333333333,0.3333333333333333,30,30,0,10,20,0,0,0,16,0.5333333333333333,27,6,21,0
"Azurá Stevens","CHI",35,768,39,105.6282722513089,102.5390625,312,0.2571428571428571,0.34285714285714286,0.14285714285714285,0.34782608695652173,39,39,0,30,9,0,0,0,22,0.5641025641025641,17,1,16,0
"Alysha Clark","WAS",29,764,123,105.06849315068493,96.64383561643835,211,0.2608695652173913,0.875,0.2916666666666667,0.6666666666666666,8,8,0,2,5,1,0,0,3,0.375,28,6,22,0
"Diamond DeShields","PHO",30,760,-117,98.72739450770261,105.92543275632491,354,0.22727272727272727,0.38461538461538464,0.2786885245901639,0.18518518518518517,15,15,0,7,6,2,0,0,7,0.4666666666666667,30,5,25,0
"Rebekah Gardner","CHI",35,760,18,104.24966799468791,102.8495692511597,266,0.2222222222222222,0.18518518518518517,0.15384615384615385,0.16666666666666666,19,12,7,5,6,1,1,6,9,0.47368421052631576,49,11,38,0
"Sami Whitcomb","NYL",35,746,-76,98.4480431848853,104.0677966101695,208,0.20192307692307693,0.6666666666666666,0.16666666666666666,0,5,5,0,4,1,0,0,0,0,0,25,9,16,0
"Danielle Robinson","IND",31,727,-128,98.55670103092783,106.1862678450034,206,0.2962962962962963,0.4444444444444444,0.4666666666666667,0.11764705882352941,5,5,0,4,0,1,0,0,1,0.2,22,12,10,0
"Queen Egbo","IND",33,720,-141,96.38888888888889,106.03328710124826,189,0,0.46511627906976744,0.12962962962962962,0.2857142857142857,40,38,2,25,11,2,1,1,26,0.65,30,6,24,0
"Crystal Dangerfield","NYL",33,710,8,100.1453488372093,99.70887918486171,169,0.27906976744186046,0.25,0.3225806451612903,0.25,4,4,0,2,2,0,0,0,2,0.5,18,9,9,0
"Shatori Walker-Kimbrough","WAS",35,709,95,100.14245014245014,93.70979270907792,219,0.2,0.3333333333333333,0.24,0.125,10,9,1,3,2,4,0,1,2,0.2,37,9,28,0
"Elena Delle Donne","WAS",25,687,153,108.57142857142857,97.43396226415095,377,0.20689655172413793,0.7142857142857143,0.2894736842105263,0.21739130434782608,27,26,1,5,20,1,0,1,21,0.7777777777777778,12,1,11,0
"Naz Hillmon","ATL",34,674,-27,100.98261526832955,103.02343159486016,107,0,0.5925925925925926,0.5294117647058824,0.1875,10,10,0,7,3,0,0,0,5,0.5,22,6,16,0
"Myisha Hines-Allen","WAS",34,658,17,99.13522012578616,98.02994483845548,266,0.16666666666666666,0.32,0.2542372881355932,0.2916666666666667,10,9,1,5,4,0,0,1,6,0.6,26,8,18,0
"Isabelle Harrison","DAL",35,644,-29,103.39116719242902,104.93343774471418,262,0,0.25862068965517243,0.30357142857142855,0.29411764705882354,5,5,0,2,3,0,0,0,4,0.8,26,7,19,0
"Emily Engstler","IND",35,643,-204,97.89555728760718,112.22136817832437,142,0.3448275862068966,0.3541666666666667,0.34782608695652173,0.2222222222222222,40,37,3,23,13,1,0,3,19,0.475,27,12,15,0
"DiJonai Carrington","CON",36,631,97,104.20634920634922,96.73826571201273,211,0.4,0.46,0.3181818181818182,0.5,4,3,1,1,2,0,0,1,3,0.75,29,13,16,0
"Rachel Banham","MIN",36,630,43,102.44094488188976,99.44664031620553,270,0.27906976744186046,0.2,0.2,0.23076923076923078,4,3,1,1,2,0,0,1,3,0.75,9,3,6,0
"Teaira McCowan","DAL",33,623,72,113.09424520433694,106.91090757701916,239,0,0.31746031746031744,0.2413793103448276,0,22,22,0,13,8,1,0,0,8,0.36363636363636365,11,2,9,0
"Marine Johannes","NYL",24,612,9,105.74712643678161,105.61519405450042,213,0.2153846153846154,0.14285714285714285,0,0.5,3,3,0,2,1,0,0,0,2,0.6666666666666666,14,5,9,0
"Briann January","SEA",36,608,-49,97.7815699658703,100,127,0.1836734693877551,0.6666666666666666,0,0.35714285714285715,8,8,0,4,4,0,0,0,5,0.625,23,6,17,0
"Bridget Carleton","MIN",36,606,56,104.66278101582016,99.75083056478407,148,0.28846153846153844,0.4166666666666667,0.16666666666666666,0.2857142857142857,5,2,3,1,1,0,0,3,4,0.8,16,6,10,0
"Kristy Wallace","ATL",29,602,-68,92.64214046822742,97.51243781094527,169,0.275,0.4117647058823529,0.47619047619047616,0.26666666666666666,6,6,0,2,4,0,0,0,4,0.6666666666666666,17,12,5,0
"Destanni Henderson","IND",36,594,-232,93.80165289256199,113.16225165562913,173,0.2564102564102564,0.4827586206896552,0.4,0.35714285714285715,3,3,0,0,3,0,0,0,1,0.3333333333333333,27,11,16,0
"Liz Cambage","LAS",25,584,-38,103.46576500422654,107.58738277919863,278,0.375,0.4482758620689655,0.22641509433962265,0.05,41,41,0,25,15,1,0,0,28,0.6829268292682927,16,3,13,0
"Tiffany Mitchell","IND",34,553,-179,95.46690843155032,109.21985815602838,195,0.2631578947368421,0.48,0.15384615384615385,0.35714285714285715,2,1,1,0,1,0,0,1,1,0.5,28,5,23,0
"Tyasha Harris","DAL",35,552,13,106.09184629803187,105.56603773584906,142,0.2647058823529412,0.4166666666666667,0.3181818181818182,0.17391304347826086,4,3,1,1,2,0,0,1,3,0.75,13,4,9,0
"Veronica Burton","DAL",36,548,38,104.24128180961358,101.3282732447818,82,0.3333333333333333,0.4,0.2727272727272727,1,11,10,1,6,3,1,0,1,5,0.45454545454545453,34,12,22,0
"Stephanie Talbot","SEA",34,548,-9,98.13432835820895,99.43767572633553,159,0.21951219512195122,0.5,0.3125,0,11,9,2,1,6,2,0,2,5,0.45454545454545453,23,4,19,0
"Han Xu","NYL",32,538,-29,99.4408201304753,102.33426704014938,217,0.3,0.4166666666666667,0.21951219512195122,0.26666666666666666,21,21,0,15,6,0,0,0,15,0.7142857142857143,17,7,10,0
"Rebecca Allen","NYL",25,523,-29,99.02629016553068,101.1605415860735,166,0.2631578947368421,0.36363636363636365,0.2857142857142857,0.08695652173913043,24,19,5,5,10,4,1,4,16,0.6666666666666666,19,3,16,0
"Chiney Ogwumike","LAS",26,478,-15,100.52687038988408,101.89274447949526,126,0.1,0.4230769230769231,0.09090909090909091,0.1,9,8,1,4,3,1,0,1,7,0.7777777777777778,19,6,13,0
"Kiah Stokes","LVA",31,476,42,108.44017094017094,101.8848167539267,60,0.10526315789473684,0.1111111111111111,0.25,0.3333333333333333,25,23,2,15,8,0,2,0,13,0.52,14,2,12,0
"Michaela Onyenwere","NYL",34,468,18,103.69198312236287,101.57894736842105,149,0.18181818181818182,0.3181818181818182,0.2222222222222222,0.16666666666666666,8,8,0,5,2,1,0,0,4,0.5,14,6,8,0
"Rui Machida","WAS",36,458,0,98.20426487093154,98.31460674157303,65,0.2608695652173913,0.5714285714285714,0.09090909090909091,0.45454545454545453,2,2,0,0,2,0,0,0,0,0,16,10,6,0
"Elizabeth Williams","WAS",30,454,28,93.44827586206897,91.27906976744187,124,0,0.4,0.175,0,19,19,0,10,8,1,0,0,8,0.42105263157894735,18,5,13,0
"Olivia Nelson-Ododa","LAS",30,436,-168,88.2217090069284,108.37209302325581,85,0,0.5294117647058824,0.2857142857142857,0.3333333333333333,24,22,2,5,17,0,0,2,11,0.4583333333333333,9,5,4,0
"Awak Kuier","DAL",33,416,-11,103.06748466257669,102.77777777777779,77,0.25,0.25,0.11764705882352941,0.5555555555555556,29,26,3,12,13,1,0,3,14,0.4827586206896552,13,1,12,0
"Epiphanny Prince","SEA",33,406,-30,97.40932642487047,101.03359173126614,111,0.2571428571428571,0.125,0.4444444444444444,0.4,3,3,0,2,1,0,0,0,1,0.3333333333333333,21,4,17,0
"Julie Allemand","CHI",25,402,-1,104.7087980173482,105.22388059701494,67,0.2857142857142857,0.5,0,0,3,2,1,0,1,1,0,1,1,0.3333333333333333,14,4,10,0
"Kia Vaughn","ATL",29,401,6,94.45129469790383,92.90953545232274,54,0,0.4166666666666667,0.23809523809523808,0.15384615384615385,8,8,0,7,1,0,0,0,5,0.625,10,4,6,0
"Theresa Plaisance","LVA",31,401,-43,100.60827250608271,105.58252427184466,109,0.1896551724137931,0,0.14285714285714285,0.25,13,11,2,10,1,0,0,2,6,0.46153846153846156,8,1,7,0
"Monique Billings","ATL",23,401,-9,98.5239852398524,99.26470588235294,123,1,0.38095238095238093,0.1111111111111111,0.23076923076923078,8,8,0,2,6,0,0,0,5,0.625,19,6,13,0
"Chennedy Carter","LAS",24,393,-102,101.88205771643663,113.82316313823164,203,0,0.2962962962962963,0.2727272727272727,0.21739130434782608,9,9,0,4,5,0,0,0,4,0.4444444444444444,15,6,9,0
"Dana Evans","CHI",33,378,-33,99.19246298788696,104.90463215258856,136,0.16666666666666666,0.16666666666666666,0.15,0.3333333333333333,3,3,0,1,2,0,0,0,1,0.3333333333333333,10,6,4,0
"Riquna Williams","LVA",21,377,52,112.4331550802139,104.92021276595746,131,0.17543859649122806,0,0.16666666666666666,0.5,3,3,0,1,2,0,0,0,3,1,9,6,3,0
"Asia (AD) Durr","ATL",25,368,-45,100,107.13324360699866,158,0.21875,0.3333333333333333,0.21875,0.45454545454545453,4,4,0,3,1,0,0,0,3,0.75,10,3,7,0
"Nikolina Milic","MIN",31,364,-12,104.2995839112344,103.66350067842605,142,0.1875,0.41379310344827586,0.15384615384615385,0,8,7,1,4,2,1,1,0,6,0.75,10,3,7,0
"Nia Coffey","ATL",16,336,-78,88.34808259587021,98.68804664723032,94,0.18181818181818182,0.2727272727272727,0.1875,0.058823529411764705,2,2,0,2,0,0,0,0,1,0.5,10,3,7,0
"Emma Cannon","IND",24,335,-105,97.48520710059172,111.04651162790698,135,0.4444444444444444,0.16666666666666666,0.125,0.1875,2,2,0,1,1,0,0,0,1,0.5,14,6,8,0
"Lexie Hull","IND",26,334,-111,92.52199413489735,108.95741556534509,89,0.29411764705882354,0.2,0.4375,0.25,2,2,0,2,0,0,0,0,1,0.5,15,3,12,0
"Natalie Achonwa","MIN",22,332,-7,104.2042042042042,105.09745127436283,100,0,0.3125,0.23076923076923078,0.07692307692307693,7,7,0,3,4,0,0,0,6,0.8571428571428571,9,4,5,0
"Jantel Lavender","SEA",27,329,-45,92.74447949526814,98.5981308411215,87,0.2777777777777778,0.4444444444444444,0.2,0.13636363636363635,4,4,0,2,2,0,0,0,4,1,3,0,3,0
"Tianna Hawkins","WAS",25,325,-5,96.09984399375975,98.41521394611728,101,0.21052631578947367,0.3,0.2857142857142857,0,2,2,0,1,1,0,0,0,2,1,9,2,7,0
"Megan Gustafson","PHO",33,318,-35,97.06336939721793,103.27102803738318,108,0.07692307692307693,0.07692307692307693,0.3333333333333333,0.5,5,4,1,4,0,0,1,0,5,1,6,2,4,0
"Jennie Simms","PHO",23,303,15,98.48484848484848,97.77015437392795,64,0.26666666666666666,0.14285714285714285,0.6666666666666666,0.6666666666666666,1,1,0,0,1,0,0,0,1,1,12,3,9,0
"Tiffany Hayes","ATL",11,303,-48,97.70491803278689,105.92105263157895,165,0.3333333333333333,0.16666666666666666,0.26666666666666666,0.3333333333333333,1,1,0,1,0,0,0,0,1,1,8,0,8,0
"Jasmine Walker","LAS",32,281,-133,89.82142857142858,112.76595744680851,44,0.2,0.2,0,0,3,3,0,3,0,0,0,0,2,0.6666666666666666,6,1,5,0
"Damiris Dantas","MIN",15,262,45,110.43307086614173,101.37524557956779,68,0.24444444444444444,0.4,0.14285714285714285,0.42857142857142855,1,1,0,1,0,0,0,0,0,0,3,1,2,0
"Betnijah Laney","NYL",9,255,-38,89.32806324110673,99.1902834008097,94,0.17647058823529413,0,0,0.1111111111111111,1,1,0,0,1,0,0,0,1,1,4,1,3,0
"Nia Clouden","CON",28,245,15,95.73170731707317,92.12121212121212,58,0.4117647058823529,0.5,0.3333333333333333,0.42857142857142855,1,1,0,0,1,0,0,0,0,0,6,4,2,0
"Satou Sabally","DAL",11,239,-1,105.76923076923077,104.86257928118393,110,0.21212121212121213,0.35714285714285715,0.5,0.2,2,2,0,2,0,0,0,0,0,0,5,2,3,0
"Reshanda Gray","PHO",27,237,-28,99.1304347826087,103.41880341880342,52,0.18181818181818182,0.45454545454545453,0.5,0.4,5,5,0,2,2,1,0,0,2,0.4,7,1,6,0
"Ruthy Hebard","CHI",24,232,-19,94.82758620689656,98.70967741935483,47,0,0.1111111111111111,0.09090909090909091,0.25,3,2,1,2,0,0,0,1,2,0.6666666666666666,8,1,7,0
"Iliana Rupert","LVA",17,223,-48,107.31707317073172,117.43929359823399,56,0.2916666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0
"Kennedy Burke","WAS",16,222,-24,92.69406392694064,98.85057471264369,81,0.55,0.5714285714285714,0.3333333333333333,0.25,4,4,0,2,2,0,0,0,3,0.75,16,3,13,0
"Kristi Toliver","LAS",11,218,-55,93.28859060402685,106.78733031674209,52,0.21739130434782608,0,0.75,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0
"Maya Caldwell","ATL",9,214,-20,103.76470588235294,111.35265700483093,93,0.23076923076923078,0.2222222222222222,0,0.2,2,2,0,0,1,1,0,0,2,1,7,1,6,0
"Joyner Holmes","CON",26,205,-41,92.1760391198044,100.72289156626505,41,0.3125,0.2857142857142857,0,0.3,2,1,1,0,1,0,0,1,0,0,8,2,6,0
"Evina Westbrook","WAS",20,204,-2,102.90556900726392,104.40097799511003,56,0.21428571428571427,0.5,0.36363636363636365,0.4,7,4,3,1,2,1,1,2,4,0.5714285714285714,8,3,5,0
"Beatrice Mompremier","ATL",21,175,-11,97.21448467966574,100.55865921787709,39,0,0.36363636363636365,0.18181818181818182,0,12,11,1,7,3,1,1,0,7,0.5833333333333334,2,0,2,0
"Aisha Sheppard","LVA",23,174,-40,103.36134453781513,113.29639889196676,35,0.21739130434782608,0.6666666666666666,0.25,0,1,1,0,1,0,0,0,0,1,1,5,3,2,0
"DiDi Richards","NYL",14,155,-16,98.38187702265373,102.23642172523962,30,0.14285714285714285,0.08333333333333333,0.5,0.3333333333333333,5,5,0,3,2,0,0,0,2,0.4,1,0,1,0
"Odyssey Sims","CON",7,145,2,103.38983050847457,101.33779264214046,46,0.3333333333333333,0.16666666666666666,0.5454545454545454,0.2857142857142857,2,2,0,2,0,0,0,0,2,1,8,1,7,0
"Yvonne Turner","PHO",9,139,-29,92.02898550724639,103.2846715328467,31,0,0.4,0.16666666666666666,0.4,0,0,0,0,0,0,0,0,0,0,3,1,2,0
"Lindsay Allen","MIN",9,134,-13,104.296875,107.27969348659005,55,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,2,0,2,0
"Sydney Colson","LVA",18,123,-67,85.08064516129032,112.09677419354838,28,0.2857142857142857,0.3333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"Bria Hartley","CON",13,123,-17,99.14163090128756,104.2016806722689,36,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,4,1,3,0
"Jocelyn Willoughby","NYL",11,121,-60,78.92561983471074,104.149377593361,29,0,0.5,0,0,2,2,0,2,0,0,0,0,0,0,5,1,4,0
"Kierstan Bell","LVA",21,121,-60,87.04453441295546,110.88709677419355,23,0.3684210526315789,0,0,0,3,3,0,2,1,0,0,0,2,0.6666666666666666,2,0,2,0
"Sam Thomas","PHO",24,118,-25,88.70967741935483,99.59349593495935,10,0.23076923076923078,0,0,0,2,2,0,0,1,1,0,0,2,1,6,3,3,0
"Alanna Smith","IND",9,116,-36,95.88477366255144,110.24590163934427,30,0.2777777777777778,0,0,0,6,6,0,4,1,1,0,0,3,0.5,8,1,7,0
"Megan Walker","ATL",12,115,29,100.418410041841,89.0295358649789,35,0.18181818181818182,0.5,0.6,0.4,0,0,0,0,0,0,0,0,0,0,3,3,0,0
"Kianna Smith","LAS",11,113,-61,91.11111111111111,118.74999999999999,26,0.23076923076923078,0,0.2,0.4,0,0,0,0,0,0,0,0,0,0,4,2,2,0
"Jasmine Thomas","CON",5,109,34,107.23981900452489,91.44144144144143,27,0.25,0.5555555555555556,1,0.25,1,1,0,1,0,0,0,0,0,0,3,2,1,0
