"Name","TeamAbbreviation","GamesPlayed","Minutes","PlusMinus","OnOffRtg","OnDefRtg","FirstChancePoints","ThreePtOffReboundedPct","AtRimOffReboundedPct","ShortMidRangeOffReboundedPct","LongMidRangeOffReboundedPct","Blocks","Blocked2s","Blocked3s","BlockedAtRim","BlockedShortMidRange","BlockedLongMidRange","BlockedCorner3","BlockedArc3","RecoveredBlocks","BlocksRecoveredPct","Steals","LostBallSteals","BadPassSteals","DefensiveGoaltends"
"Cappie Pondexter","NYL",34,1162,-115,98.90760127446518,103.3423667570009,626,0.33980582524271846,0.421875,0.3333333333333333,0.3125,7,6,1,2,4,0,0,1,4,0.5714285714285714,43,15,28,0
"DeWanna Bonner","PHO",32,1120,-332,92.56786826880285,107.24766562916852,586,0.3821138211382114,0.3673469387755102,0.3739130434782609,0.35714285714285715,28,28,0,16,10,2,0,0,17,0.6071428571428571,54,18,36,0
"Tina Charles","CON",33,1096,138,105.3912213740458,98.47836424155967,442,0.5,0.4,0.20869565217391303,0.2535211267605634,47,47,0,30,15,2,0,0,28,0.5957446808510638,17,2,15,0
"Sancho Lyttle","ATL",34,1074,105,97.8116079923882,92.24586288416076,417,0.25925925925925924,0.18518518518518517,0.23943661971830985,0.3173076923076923,23,23,0,6,13,4,0,0,18,0.782608695652174,82,20,62,0
"Kristi Toliver","LAS",34,1071,151,107.6454033771107,100.70455612963833,538,0.45,0.30434782608695654,0.2564102564102564,0.39622641509433965,3,2,1,1,1,0,1,0,3,1,45,15,30,0
"Kara Lawson","CON",34,1066,176,107.90878214459,99.95119570522206,457,0.425531914893617,0.3,0.35714285714285715,0.3055555555555556,5,3,2,2,0,1,1,1,4,0.8,27,9,18,0
"Sophia Young-Malcolm","SAN",33,1049,194,107.9183266932271,98.79819729594392,466,0.5,0.375,0.2909090909090909,0.20588235294117646,13,13,0,9,4,0,0,0,7,0.5384615384615384,74,29,45,0
"Lindsey Harding","ATL",34,1040,118,101.13524185587363,95.07631708517972,366,0.325,0.37142857142857144,0.3898305084745763,0.26865671641791045,7,6,1,4,1,1,0,1,4,0.5714285714285714,46,10,36,0
"Tamika Catchings","IND",34,1036,177,106.11932687404386,97.34151329243355,484,0.26582278481012656,0.31666666666666665,0.22,0.2714285714285714,29,27,2,16,9,2,0,2,13,0.4482758620689655,70,35,35,0
"Swin Cash","CHI",34,1021,29,98.86539453326456,98.12889812889814,308,0.28205128205128205,0.6037735849056604,0.4594594594594595,0.3170731707317073,17,17,0,12,5,0,0,0,9,0.5294117647058824,34,10,24,0
"Alana Beard","LAS",33,1017,188,108.08786819770344,99.19719016557953,352,0.36538461538461536,0.35,0.37209302325581395,0.39473684210526316,13,11,2,7,2,2,0,2,6,0.46153846153846156,66,28,38,0
"Candace Parker","LAS",33,1014,112,105.5860349127182,100.70316423907585,445,0.2,0.4307692307692308,0.39285714285714285,0.35714285714285715,76,75,1,36,34,5,1,0,36,0.47368421052631576,51,15,36,0
"Maya Moore","MIN",34,1011,350,115.50829875518671,97.10294878427315,460,0.3333333333333333,0.48717948717948717,0.3333333333333333,0.2571428571428571,22,21,1,11,7,3,1,0,11,0.5,50,14,36,0
"Crystal Langhorne","WAS",31,999,-183,95.71815718157183,105.40832882639265,356,0.14285714285714285,0.3793103448275862,0.16,0.27586206896551724,4,4,0,3,1,0,0,0,1,0.25,46,18,28,0
"Becky Hammon","SAN",33,998,151,108.07551127425275,101.21886592474827,425,0.30392156862745096,0.2564102564102564,0.39285714285714285,0.3076923076923077,6,6,0,2,3,1,0,0,4,0.6666666666666666,31,19,12,0
"Katie Douglas","IND",32,990,82,105.11703864997277,99.51560818083962,444,0.2912621359223301,0.32727272727272727,0.45714285714285713,0.39285714285714285,10,9,1,7,2,0,0,1,3,0.3,48,7,41,0
"Danielle Robinson","SAN",34,984,153,109.47816826411075,100.84790673025967,311,0,0.40540540540540543,0.14285714285714285,0.23076923076923078,4,4,0,2,1,1,0,0,3,0.75,46,15,31,0
"Ivory Latta","TUL",34,962,-161,98.50746268656715,106.80489101541734,443,0.27722772277227725,0.37142857142857144,0.2692307692307692,0.25,3,3,0,3,0,0,0,0,1,0.3333333333333333,31,6,25,0
"Glory Johnson","TUL",34,958,-119,99.51482479784366,105.53168635875402,310,0,0.425,0.2558139534883721,0.17647058823529413,20,19,1,7,10,2,1,0,11,0.55,73,14,59,0
"Tanisha Wright","SEA",32,953,-9,96.91956645750142,97.37742303306727,230,0.2631578947368421,0.25925925925925924,0.1794871794871795,0.1891891891891892,4,4,0,2,2,0,0,0,3,0.75,38,12,26,0
"Camille Little","SEA",34,947,26,96.70267197271177,95.44159544159544,322,0.16666666666666666,0.26153846153846155,0.20833333333333334,0.125,17,17,0,11,6,0,0,0,11,0.6470588235294118,24,11,13,0
"Essence Carson","NYL",34,927,-36,96.88737973967176,99.09297052154194,329,0.27419354838709675,0.2962962962962963,0.45161290322580644,0.3116883116883117,25,24,1,13,7,4,0,1,17,0.68,37,13,24,0
"DeLisha Milton-Jones","LAS",34,926,112,106.16549486208763,100.65252854812398,299,0.3448275862068966,0.6538461538461539,0.3181818181818182,0.14634146341463414,24,23,1,14,8,1,0,1,16,0.6666666666666666,34,9,25,0
"Nicole Powell","NYL",34,922,-65,97.82234957020057,101.78058587018954,200,0.3055555555555556,0.36363636363636365,0.3125,0.30434782608695654,14,12,2,6,3,3,1,1,5,0.35714285714285715,45,12,33,0
"Nneka Ogwumike","LAS",33,920,237,110.81376297105408,97.70992366412214,337,0.25,0.3968253968253968,0.4090909090909091,0.15,29,29,0,17,11,1,0,0,18,0.6206896551724138,46,14,32,0
"Katie Smith","SEA",34,919,-69,93.93761035903474,97.76864357017028,217,0.3125,0.3333333333333333,0.3,0.2,4,3,1,1,1,1,1,0,2,0.5,20,9,11,0
"Leilani Mitchell","NYL",34,908,-88,95.9349593495935,102.17263652378155,196,0.3472222222222222,0.5,0.3684210526315789,0.36363636363636365,5,5,0,4,0,1,0,0,4,0.8,35,17,18,0
