"Name","TeamAbbreviation","GamesPlayed","Minutes","PlusMinus","OnOffRtg","OnDefRtg","FirstChancePoints","ThreePtOffReboundedPct","AtRimOffReboundedPct","ShortMidRangeOffReboundedPct","LongMidRangeOffReboundedPct","Blocks","Blocked2s","Blocked3s","BlockedAtRim","BlockedShortMidRange","BlockedLongMidRange","BlockedCorner3","BlockedArc3","RecoveredBlocks","BlocksRecoveredPct","Steals","LostBallSteals","BadPassSteals","DefensiveGoaltends"
"DeWanna Bonner","PHO",34,1000,276,108.18038804404824,94.35058078141499,318,0.2631578947368421,0.3235294117647059,0.2,0.08,15,13,2,6,4,3,1,1,9,0.6,49,7,42,0
"Candace Parker","LAS",30,999,76,102.70692347735555,99.42348008385746,516,0.2972972972972973,0.4358974358974359,0.2222222222222222,0.3088235294117647,41,38,3,20,13,5,1,2,22,0.5365853658536586,54,12,42,0
"Erika de Souza","ATL",33,986,138,101.48261758691207,94.81519507186859,339,0,0.35294117647058826,0.34285714285714286,0.2857142857142857,49,48,1,31,14,3,1,0,26,0.5306122448979592,37,12,25,0
"Crystal Langhorne","SEA",34,983,-134,95.70378745053702,103.04568527918781,366,0,0.20512820512820512,0.21428571428571427,0.2702702702702703,12,12,0,5,7,0,0,0,8,0.6666666666666666,21,5,16,0
"Sue Bird","SEA",33,963,-114,95.8380843785633,103.10166570936244,323,0.29411764705882354,0,0.2682926829268293,0.20689655172413793,1,1,0,0,1,0,0,0,0,0,26,13,13,0
"Angel McCoughtry","ATL",31,962,112,101.13695090439276,95.64541213063764,505,0.3333333333333333,0.4027777777777778,0.375,0.24390243902439024,12,12,0,6,3,3,0,0,7,0.5833333333333334,74,31,43,0
"Tiffany Hayes","ATL",34,956,116,102.17046056114346,95.72559366754618,397,0.30434782608695654,0.4666666666666667,0.4074074074074074,0.3888888888888889,9,9,0,9,0,0,0,0,5,0.5555555555555556,34,12,22,0
"Jantel Lavender","LAS",34,953,12,97.76444929116686,97.3224043715847,329,0,0.37254901960784315,0.2692307692307692,0.16326530612244897,27,27,0,18,9,0,0,0,17,0.6296296296296297,17,3,14,0
"Courtney Paris","TUL",34,944,21,106.14182021217196,105.49943883277217,204,0,0.5333333333333333,0.38235294117647056,0,36,36,0,19,15,2,0,0,26,0.7222222222222222,28,10,18,0
"Tamera Young","CHI",34,937,-98,96.89966178128525,101.28205128205127,204,0,0.37142857142857144,0.11764705882352941,0.2909090909090909,5,5,0,3,2,0,0,0,0,0,23,8,15,0
"Emma Meesseman","WAS",34,931,6,97.62731481481481,97.0554272517321,267,0,0.17391304347826086,0.325,0.2647058823529412,34,33,1,20,11,2,0,1,21,0.6176470588235294,48,17,31,0
"Shavonte Zellous","IND",34,931,9,100.9313154831199,101.05448154657293,315,0.39285714285714285,0.48717948717948717,0.20833333333333334,0.27692307692307694,16,16,0,9,6,1,0,0,6,0.375,24,7,17,0
"Alyssa Thomas","CON",34,927,-24,98.5244040862656,99.8298355076574,276,0.5,0.38333333333333336,0.3333333333333333,0.4411764705882353,7,4,3,3,1,0,1,2,2,0.2857142857142857,35,14,21,0
"Anna Cruz","NYL",34,922,-67,94.2627653471027,98.3323749281196,228,0.3333333333333333,0.35714285714285715,0.25,0.30434782608695654,9,7,2,4,1,2,0,2,7,0.7777777777777778,44,17,27,0
"Bria Hartley","WAS",34,921,-29,95.38011695906432,97.58965314520869,277,0.38461538461538464,0.4,0.25,0.3076923076923077,2,2,0,1,1,0,0,0,2,1,24,8,16,0
"Nneka Ogwumike","LAS",33,921,-20,99.77452085682076,101.07284020327498,441,0.3333333333333333,0.3472222222222222,0.2,0.16279069767441862,16,16,0,6,9,1,0,0,7,0.4375,58,20,38,0
"Chiney Ogwumike","CON",31,921,-26,100.45377197958027,102.56849315068493,318,0,0.3670886075949367,0.4375,0.23076923076923078,37,36,1,25,10,1,0,1,19,0.5135135135135135,36,10,26,0
"Janel McCarville","MIN",34,920,157,107.09382151029747,97.88812785388129,227,0.2,0.4230769230769231,0.30434782608695654,0.2711864406779661,29,29,0,25,4,0,0,0,18,0.6206896551724138,41,9,32,0
"Alana Beard","LAS",33,913,-33,99.20454545454545,100.45172219085262,256,0.3684210526315789,0.2727272727272727,0.25,0.2537313432835821,15,15,0,5,5,5,0,0,8,0.5333333333333333,37,15,22,0
"Briann January","IND",31,903,5,99.76176295413937,100,286,0.375,0.28125,0.391304347826087,0.3,9,9,0,3,4,2,0,0,4,0.4444444444444444,38,11,27,0
"Kayla McBride","SAN",34,884,-44,103.82049727107339,106.74772036474165,400,0.2,0.3902439024390244,0.6129032258064516,0.265625,4,4,0,4,0,0,0,0,2,0.5,33,8,25,0
"Alex Bentley","CON",34,872,-8,101.02224894768491,101.1384062312762,367,0.3148148148148148,0.23076923076923078,0.3488372093023256,0.3516483516483517,3,3,0,3,0,0,0,0,0,0,44,26,18,0
"Jessica Breland","CHI",32,849,-10,97.89734075448361,99.37616968184653,256,0,0.39285714285714285,0.3191489361702128,0.2597402597402597,58,57,1,40,16,1,1,0,36,0.6206896551724138,29,5,24,0
"Allie Quigley","CHI",34,843,-38,97.43433109346364,100.61614294516328,340,0.20967741935483872,0.21052631578947367,0.3870967741935484,0.2857142857142857,7,7,0,3,4,0,0,0,7,1,23,7,16,0
"Jayne Appel Marinelli","SAN",34,843,-111,99.10141206675225,105.75079872204472,134,0,0.5555555555555556,0.25,0.14285714285714285,30,30,0,24,5,1,0,0,21,0.7,16,4,12,0
"Epiphanny Prince","CHI",26,840,-74,97.48585795097424,103.0437539632213,355,0.2982456140350877,0.3870967741935484,0.41379310344827586,0.4,11,10,1,5,3,2,0,1,8,0.7272727272727273,49,11,38,0
"Sophia Young-Malcolm","SAN",34,823,-65,103.47997373604727,106.8359375,234,0.25,0.32432432432432434,0.32142857142857145,0.25,6,6,0,4,2,0,0,0,5,0.8333333333333334,37,14,23,0
"Marissa Coleman","IND",34,815,10,100.26720106880427,99.66577540106951,272,0.25757575757575757,0.48,0.391304347826087,0.3191489361702128,11,11,0,9,2,0,0,0,5,0.45454545454545453,27,13,14,0
"Monique Currie","WAS",34,804,67,102.90933694181327,97.84656796769852,295,0.36507936507936506,0.2962962962962963,0.4117647058823529,0.32,5,4,1,4,0,0,0,1,5,1,36,20,16,0
"Kia Vaughn","WAS",33,795,16,99.5162404975812,98.07162534435263,245,1,0.40476190476190477,0.15789473684210525,0.29310344827586204,15,15,0,13,2,0,0,0,8,0.5333333333333333,31,11,20,0
"Kelsey Bone","CON",34,793,-80,98.00531914893618,103.11877903118778,252,0.5,0.4507042253521127,0.3939393939393939,0.3333333333333333,17,17,0,9,8,0,0,0,8,0.47058823529411764,22,9,13,0
"Armintie Herrington","LAS",34,789,63,99.667994687915,95.80279813457695,108,0,0.36,0.5882352941176471,0.4,6,6,0,4,2,0,0,0,2,0.3333333333333333,51,9,42,0
"Becky Hammon","SAN",32,784,-58,99.72413793103448,104.2995839112344,231,0.24285714285714285,0.17391304347826086,0.3076923076923077,0.4375,4,4,0,1,2,1,0,0,0,0,13,7,6,0
"Penny Taylor","PHO",33,777,217,109.87239758226998,95.17102615694165,329,0.2830188679245283,0.3125,0.28,0.23076923076923078,15,15,0,8,4,3,0,0,4,0.26666666666666666,40,12,28,0
"Kristi Toliver","LAS",27,770,44,100.86149768058317,98.92904953145917,293,0.2647058823529412,0.2222222222222222,0.21428571428571427,0.2,1,0,1,0,0,0,0,1,1,1,30,11,19,0
"Seimone Augustus","MIN",24,749,101,107.38916256157634,100.28149190710766,354,0.23809523809523808,0.6818181818181818,0.28888888888888886,0.29577464788732394,2,2,0,0,2,0,0,0,2,1,10,2,8,0
"Alex Montgomery","NYL",34,745,-91,94.0756602426838,100.71479628305933,163,0.19444444444444445,0.29411764705882354,0.25,0.34615384615384615,6,5,1,3,1,1,0,1,3,0.5,24,15,9,0
"Tanisha Wright","SEA",29,740,-111,97.75784753363229,105.6589724497394,218,0.45454545454545453,0.2413793103448276,0.25,0.25,4,4,0,0,4,0,0,0,4,1,27,13,14,0
"Karima Christmas-Kelly","IND",34,735,-47,98.89217134416545,101.16788321167884,206,0.3902439024390244,0.4528301886792453,0.35294117647058826,0.25,9,9,0,5,4,0,0,0,6,0.6666666666666666,30,11,19,0
"Roneeka Hodges","TUL",34,726,-45,104.81049562682215,107.93304221251819,144,0.3132530120481928,0.4444444444444444,0.38461538461538464,0.125,5,5,0,3,0,2,0,0,4,0.8,17,9,8,0
"Shoni Schimmel","ATL",34,725,15,97.91666666666666,96.94232105628909,226,0.3917525773195876,0.3333333333333333,0.38095238095238093,0.41025641025641024,3,2,1,1,1,0,0,1,1,0.3333333333333333,26,8,18,0
"Lindsey Harding","LAS",31,705,-43,96.65454545454546,100.29239766081872,164,0.25,0.36666666666666664,0.39473684210526316,0.3333333333333333,1,1,0,0,1,0,0,0,0,0,32,8,24,0
"Danielle Adams","SAN",34,700,81,104.32190760059612,100,292,0.26744186046511625,0.23404255319148937,0.2,0.2631578947368421,24,23,1,12,11,0,0,1,14,0.5833333333333334,22,10,12,0
"Jamierra Faulkner","CHI",34,694,-75,94.51127819548871,99.47722180731888,251,0.3125,0.3548387096774194,0.34146341463414637,0.25,7,7,0,3,3,1,0,0,4,0.5714285714285714,33,10,23,0
"Damiris Dantas","MIN",30,655,104,107.47217806041336,99.919935948759,138,0,0.25,0.17391304347826086,0.19047619047619047,11,11,0,7,4,0,0,0,4,0.36363636363636365,15,2,13,0
"Jordan Hooper","TUL",34,648,9,103.87045813586097,104.48,166,0.27956989247311825,0.42857142857142855,0.2857142857142857,0.3333333333333333,7,7,0,4,2,1,0,0,2,0.2857142857142857,12,3,9,0
"Stefanie Dolson","WAS",34,627,18,96.4041095890411,94.45865302642795,174,0.6666666666666666,0.21739130434782608,0.4642857142857143,0.34285714285714286,37,36,1,21,15,0,0,1,19,0.5135135135135135,12,2,10,0
"Erin Phillips","PHO",33,623,135,107.83645655877342,96.41943734015345,169,0.225,0.18181818181818182,0.2,0.22727272727272727,1,1,0,0,1,0,0,0,1,1,23,2,21,0
"Kara Lawson","WAS",28,610,32,99.91326973113617,99.2028343666962,178,0.2962962962962963,0.6,0.42857142857142855,0.3548387096774194,1,1,0,0,1,0,0,0,0,0,8,3,5,0
"Tan White","MIN",34,604,43,103.36496980155306,99.6548748921484,146,0.25,0.3,0.3076923076923077,0.38461538461538464,5,5,0,2,3,0,0,0,3,0.6,30,12,18,0
"Sylvia Fowles","CHI",20,596,-12,96.289592760181,97.46376811594203,204,0,0.24561403508771928,0.16666666666666666,0,41,41,0,29,12,0,0,0,25,0.6097560975609756,28,7,21,0
"Kelsey Griffin","CON",31,594,43,100.35366931918655,95.78947368421052,99,0.3684210526315789,0.3939393939393939,0.631578947368421,0.3225806451612903,15,15,0,8,5,2,0,0,8,0.5333333333333333,39,18,21,0
"Jasmine Thomas","ATL",34,594,-22,94.37340153452685,96.08510638297872,139,0.36363636363636365,0.28125,0.4230769230769231,0.4,5,5,0,0,2,3,0,0,2,0.4,16,7,9,0
"Shekinna Stricklen","SEA",33,578,-45,98.23255813953489,102.51396648044692,227,0.18840579710144928,0,0.13636363636363635,0,3,2,1,1,1,0,0,1,2,0.6666666666666666,20,6,14,0
"Temeka Johnson","SEA",34,578,-57,97.20885466794995,102.0076481835564,187,0.34615384615384615,0.2962962962962963,0.3333333333333333,0.15384615384615385,2,2,0,0,2,0,0,0,1,0.5,24,11,13,0
"Natasha Howard","IND",34,576,-31,98.31302717900657,101.02899906454631,178,0,0.34545454545454546,0.2777777777777778,0.23333333333333334,23,22,1,18,3,1,0,1,13,0.5652173913043478,26,7,19,0
"Plenette Pierson","NYL",33,573,23,97.49536178107607,95.00924214417745,201,0,0.3157894736842105,0.23076923076923078,0.2413793103448276,4,4,0,2,2,0,0,0,2,0.5,14,5,9,0
"Sugar Rodgers","NYL",34,564,-32,94.53345900094251,97.09193245778611,182,0.12727272727272726,0.3333333333333333,0.4827586206896552,0.3888888888888889,10,10,0,5,3,2,0,0,4,0.4,23,8,15,0
"Alysha Clark","SEA",34,561,-66,98.67075664621677,103.41023069207623,124,0.2857142857142857,0.38461538461538464,0.2727272727272727,0,10,8,2,0,8,0,0,2,3,0.3,16,8,8,0
"Tierra Ruffin-Pratt","WAS",34,550,-56,92.45647969052224,96.56488549618321,135,0.35714285714285715,0.5,0.30434782608695654,0.2222222222222222,4,4,0,1,3,0,0,0,0,0,24,9,15,0
"Shenise Johnson","SAN",30,537,-17,102.27722772277228,103.65251727541954,167,0.19230769230769232,0.5384615384615384,0.3333333333333333,0.1935483870967742,3,3,0,2,1,0,0,0,1,0.3333333333333333,29,11,18,0
"Renee Montgomery","CON",33,536,-83,95.6820412168793,103.01850048685492,204,0.2786885245901639,0.6190476190476191,0.5,0.25,2,2,0,1,1,0,0,0,1,0.5,20,9,11,0
"Celine Dumerc","ATL",28,527,57,98.50187265917603,93.7794533459001,82,0.5428571428571428,0.8571428571428571,0,0.3125,2,1,1,1,0,0,0,1,2,1,30,13,17,0
"Jia Perkins","SAN",23,520,36,104.24242424242424,101.01419878296147,258,0.2037037037037037,0.4166666666666667,0.34782608695652173,0.13953488372093023,5,5,0,3,1,1,0,0,0,0,34,13,21,0
"Devereaux Peters","MIN",28,504,-17,100.7423117709438,102.2198731501057,106,0,0.2727272727272727,0.35714285714285715,0.20930232558139536,28,27,1,20,5,2,0,1,13,0.4642857142857143,22,6,16,0
"Mistie Bass","PHO",34,497,-19,100.20920502092049,101.34854771784232,105,0,0.35714285714285715,0.4166666666666667,0.1875,13,11,2,6,5,0,1,1,7,0.5384615384615384,16,2,14,0
"Noelle Quinn","SEA",32,483,-43,94.90150637311703,98.2896237172178,108,0.34782608695652173,0.25,0.2777777777777778,0.2608695652173913,3,3,0,1,2,0,0,0,1,0.3333333333333333,17,9,8,0
"Courtney Vandersloot","CHI",17,450,22,104.1522491349481,101.84971098265896,106,0.38461538461538464,0.35,0.25,0.23809523809523808,9,9,0,4,3,2,0,0,4,0.4444444444444444,21,6,15,0
"Avery Warley-Talbert","NYL",28,443,-47,94.81302774427022,101.21506682867557,78,0,0.5142857142857142,0.5,0,10,10,0,6,4,0,0,0,9,0.9,10,2,8,0
"Monica Wright","MIN",24,441,31,102.93083235638922,99.0643274853801,127,0.4166666666666667,0.3888888888888889,0.23529411764705882,0.34782608695652173,8,8,0,5,3,0,0,0,3,0.375,17,5,12,0
"Sasha Goodlett","CHI",34,440,-21,98.9571263035921,100.69044879171462,93,0,0.2727272727272727,0.3076923076923077,0.4444444444444444,17,17,0,7,10,0,0,0,10,0.5882352941176471,11,1,10,0
"Aneika Morello","ATL",34,435,-62,95.4861111111111,102.78099652375434,104,0,0.5263157894736842,0.25,0.18181818181818182,23,23,0,18,5,0,0,0,16,0.6956521739130435,7,2,5,0
"Tamika Catchings","IND",16,429,32,102.71317829457364,99.0909090909091,208,0.375,0.36666666666666664,0.47058823529411764,0.2682926829268293,13,13,0,7,6,0,0,0,7,0.5384615384615384,27,8,19,0
"Elena Delle Donne","CHI",16,408,55,106.21039290240812,98.86363636363636,236,0.17647058823529413,0.625,0.53125,0.23684210526315788,24,24,0,18,5,1,0,0,13,0.5416666666666666,9,1,8,0
"Sandrine Gruda","LAS",34,405,-47,90.8974358974359,96.92307692307692,106,0,0.3888888888888889,0.25,0.23076923076923078,5,5,0,2,3,0,0,0,2,0.4,13,1,12,0
"Layshia Clarendon","IND",29,398,-38,98.32635983263599,101.36425648021827,99,0.18181818181818182,0.4375,0.35,0.45,0,0,0,0,0,0,0,0,0,0,11,3,8,0
"Swin Cash","NYL",32,392,-31,90.42553191489363,94.54787234042554,87,0.2222222222222222,0.4117647058823529,0.1875,0.20833333333333334,5,5,0,2,3,0,0,0,2,0.4,12,2,10,0
"Jenna O'Hea","SEA",29,389,-72,95.07523939808482,106.08575380359612,130,0.27906976744186046,0.3333333333333333,0.4,0.2,9,9,0,2,7,0,0,0,8,0.8888888888888888,12,3,9,0
"Courtney Clements","CHI",33,376,-4,100.54570259208731,99.73082099596232,72,0.1111111111111111,0.2857142857142857,0.6666666666666666,0.1724137931034483,2,2,0,2,0,0,0,0,2,1,12,0,12,0
"Essence Carson","NYL",26,365,-25,90.40697674418605,92.16524216524218,79,0.1875,0.16666666666666666,0.16666666666666666,0.34782608695652173,4,3,1,3,0,0,1,0,2,0.5,9,4,5,0
"Tianna Hawkins","WAS",34,360,-9,96.58246656760772,98.21162444113264,103,0.2727272727272727,0.5217391304347826,0.16666666666666666,0.06666666666666667,7,7,0,5,1,1,0,0,4,0.5714285714285714,14,10,4,0
"Jennifer Lacy","TUL",34,358,-105,99.28469241773962,113.012729844413,108,0.2631578947368421,0.5,0.2727272727272727,0.3,4,4,0,2,2,0,0,0,3,0.75,6,2,4,0
"Anete Jekabsone-Zogota","PHO",32,343,-68,96.45608628659475,104.83383685800604,74,0.30303030303030304,0,0.3333333333333333,0.21052631578947367,0,0,0,0,0,0,0,0,0,0,5,2,3,0
"DeLisha Milton-Jones","ATL",21,342,-50,94.80916030534351,102.13089802130898,101,0.3333333333333333,0.45454545454545453,0.375,0.3055555555555556,9,9,0,7,2,0,0,0,2,0.2222222222222222,9,5,4,0
"Nicole Powell","SEA",26,339,-25,98.15745393634842,100.32840722495895,48,0.19444444444444445,0.6666666666666666,0,0,3,2,1,0,2,0,0,1,1,0.3333333333333333,20,10,10,0
"Shameka Christon","SAN",31,338,-28,99.84423676012462,104.69483568075118,93,0.37037037037037035,0,0.3333333333333333,0.4444444444444444,4,4,0,3,1,0,0,0,1,0.25,7,4,3,0
"Allison Hightower","CON",14,335,-23,97.63779527559056,100.46875,101,0.2777777777777778,0.45454545454545453,0.1875,0.4,4,3,1,2,1,0,0,1,2,0.5,18,6,12,0
"Shay Murphy","PHO",27,326,49,101.4308426073132,92.61006289308176,94,0.4,0.3,0.4,0.25,2,1,1,1,0,0,1,0,1,0.5,18,6,12,0
"Markeisha Gatling","CHI",29,319,-47,101.4354066985646,109.63081861958266,72,0,0.21428571428571427,0.2222222222222222,0,13,13,0,9,4,0,0,0,9,0.6923076923076923,3,0,3,0
"Maggie Lucas","IND",30,311,15,104.27350427350429,101.19047619047619,91,0.29545454545454547,0.5,0.5,0.36363636363636365,5,5,0,3,2,0,0,0,1,0.2,8,2,6,0
"Kayla Pedersen","CON",31,310,-2,93.96551724137932,92.08754208754208,39,0,0.45,0.5,0,4,4,0,2,2,0,0,0,2,0.5,6,2,4,0
"Rebekkah Brunson","MIN",11,303,19,104.48275862068967,101.73310225303294,50,0,0.35294117647058826,0.2222222222222222,0.19047619047619047,8,8,0,6,2,0,0,0,4,0.5,3,1,2,0
"Kayla Alexander","SAN",33,298,-9,102.8268551236749,105.3475935828877,71,0,0.19047619047619047,0.21052631578947367,0.3333333333333333,10,10,0,5,4,1,0,0,4,0.4,4,1,3,0
"Lynetta Kizer","IND",31,281,-28,96.875,103.76237623762377,92,0,0.4482758620689655,0.3888888888888889,0.2857142857142857,8,8,0,6,2,0,0,0,3,0.375,9,3,6,0
"Sydney Carter","IND",23,279,-50,87.52399232245682,98.06201550387597,66,0.3,0.3125,0.1111111111111111,0.4,3,2,1,1,1,0,0,1,3,1,8,4,4,0
"Vicki Baugh","TUL",33,268,-27,106.69291338582677,110.91617933723197,56,0,0.2727272727272727,0.25,0.42857142857142855,7,7,0,3,4,0,0,0,3,0.42857142857142855,11,2,9,0
"Candice Wiggins","LAS",17,237,-22,93.04347826086958,97.61388286334056,23,0.35294117647058826,0.3333333333333333,0.5555555555555556,0,3,3,0,1,2,0,0,0,1,0.3333333333333333,12,2,10,0
"Matee Ajavon","ATL",24,230,-63,92.35807860262008,105.4229934924078,45,0.5,0.42857142857142855,0.25,0.16666666666666666,1,1,0,1,0,0,0,0,0,0,11,7,4,0
"Danielle McCray","CON",18,208,-13,94,97.00748129675812,25,0.75,0.3125,0.2,0.3888888888888889,1,1,0,1,0,0,0,0,1,1,11,4,7,0
"Kelly Faris","CON",25,192,3,99.7275204359673,97.58064516129032,28,0.45454545454545453,0,0.14285714285714285,0,2,2,0,1,1,0,0,0,1,0.5,3,1,2,0
"Angel Goodrich","TUL",29,181,-58,94.52449567723342,108.73239436619718,29,0,0.2,0.6,1,0,0,0,0,0,0,0,0,0,0,9,3,6,0
"Jelena Milovanovic","WAS",16,181,33,96.66666666666667,86.93009118541033,64,0.3333333333333333,0.4,0.3,0.4,1,1,0,1,0,0,0,0,0,0,5,3,2,0
"Tricia Liston","MIN",25,180,-68,92.24137931034483,111.46131805157593,51,0.3125,0.3333333333333333,0,0.25,3,3,0,3,0,0,0,0,1,0.3333333333333333,1,1,0,0
"Angel Robinson","SEA",25,179,-15,95.95015576323988,97.58308157099698,42,0,0.2857142857142857,0.125,0,8,8,0,3,5,0,0,0,1,0.125,6,2,4,0
"Riquna Williams","TUL",11,178,-22,104.77611940298507,113.37386018237082,76,0.35,0.4,0.5,0.15384615384615385,2,2,0,1,1,0,0,0,0,0,15,6,9,0
"Krystal Thomas","IND",21,177,-28,93.45794392523365,101.86335403726707,34,0,0.4,0,0,15,15,0,9,5,1,0,0,11,0.7333333333333333,4,3,1,0
"Amanda Thompson","ATL",21,174,-40,87.02064896755162,99.11242603550296,22,0,0.38461538461538464,0,0,10,10,0,9,1,0,0,0,2,0.2,5,0,5,0
"Asia Taylor","MIN",22,173,-9,100.29411764705883,105.1051051051051,52,0,0.16666666666666666,0.5,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0
"Shanece McKinney","NYL",24,164,-28,86.46864686468648,94.77124183006536,28,0,0.18181818181818182,0.1,0,4,4,0,3,1,0,0,0,2,0.5,2,2,0,0
"Charde Houston","NYL",17,142,-7,100.36630036630036,104.46096654275094,51,0.16666666666666666,0.5555555555555556,0.2222222222222222,0.6666666666666666,6,6,0,5,1,0,0,0,2,0.3333333333333333,9,6,3,0
"Farhiya Abdi","LAS",17,142,-49,86.02150537634408,105.86080586080587,31,0.2,0.3333333333333333,0.2,0.18181818181818182,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"Ewelina Kobryn","PHO",20,137,-30,94.48529411764706,104.36363636363636,29,0,0,0.5,0.3333333333333333,2,2,0,2,0,0,0,0,2,1,6,1,5,0
"Nadia Colhado","ATL",16,137,5,91.24087591240875,89.0909090909091,38,0,0.2857142857142857,0,0,6,6,0,5,1,0,0,0,4,0.6666666666666666,5,1,4,0
"Gennifer Brandon","CHI",16,122,-41,90.83333333333334,109.74576271186442,22,0,0.25,0.25,0.4,7,7,0,7,0,0,0,0,4,0.5714285714285714,3,1,2,0
"Lindsey Moore","MIN",12,102,-2,109.18367346938776,109.0909090909091,12,0.4,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,4,2,2,0
"Theresa Plaisance","TUL",19,89,-11,106.14525139664805,109.83606557377048,10,0,0,0.2857142857142857,0,5,5,0,2,3,0,0,0,1,0.2,4,2,2,0
"Natasha Lacy","NYL",11,82,-4,87.67123287671232,88,13,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,11,6,5,0
"Kalana Greene","WAS",20,78,-10,87.32394366197184,87.01298701298701,15,0.5,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,7,1,6,0
"Chucky Jeffery","NYL",15,72,-9,80.2919708029197,90.15151515151514,15,0,0,0,0.25,1,1,0,1,0,0,0,0,1,1,6,3,3,0
"Tiffany Jackson","TUL",7,71,-11,91.48936170212767,101.44927536231884,13,0,0,0.5,0,1,1,0,1,0,0,0,0,0,0,4,2,2,0
"Ebony Hoffman","CON",8,68,-12,94.3089430894309,100.78740157480314,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0
"Tiffany Bias","PHO",17,68,-51,96.3768115942029,128.67132867132867,15,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,0
"Waltiea Rolle","SEA",6,66,19,97.54098360655738,83.33333333333334,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
