"Name","TeamAbbreviation","GamesPlayed","Minutes","PlusMinus","OnOffRtg","OnDefRtg","FirstChancePoints","ThreePtOffReboundedPct","AtRimOffReboundedPct","ShortMidRangeOffReboundedPct","LongMidRangeOffReboundedPct","Blocks","Blocked2s","Blocked3s","BlockedAtRim","BlockedShortMidRange","BlockedLongMidRange","BlockedCorner3","BlockedArc3","RecoveredBlocks","BlocksRecoveredPct","Steals","LostBallSteals","BadPassSteals","DefensiveGoaltends"
"Kia Nurse","NYL",34,1001,-246,96.44110275689223,108.77192982456141,396,0.27586206896551724,0.4642857142857143,0.24242424242424243,0.2894736842105263,4,3,1,1,0,2,0,1,2,0.5,25,8,17,0
"Courtney Vandersloot","CHI",33,991,135,107.95061728395062,102.03980099502486,337,0.24324324324324326,0.3181818181818182,0.2777777777777778,0.38461538461538464,15,14,1,7,5,2,0,1,9,0.6,45,14,31,0
"Kayla McBride","LVA",34,990,86,101.18343195266272,97.08641975308642,401,0.3625,0,0.325,0.4305555555555556,2,2,0,0,1,1,0,0,2,1,42,14,28,0
"Courtney Williams","CON",34,988,103,102.61941448382127,97.5295934122491,393,0.5,0.3,0.4268292682926829,0.26666666666666666,13,11,2,8,3,0,1,1,6,0.46153846153846156,46,8,38,0
"Jonquel Jones","CON",34,980,204,105.22233712512927,94.87046632124353,374,0.20212765957446807,0.44680851063829785,0.19607843137254902,0.13333333333333333,68,65,3,22,42,1,0,3,47,0.6911764705882353,43,7,36,0
"Allie Quigley","CHI",34,972,93,105.81983805668015,102.04290091930542,421,0.2708333333333333,0.3,0.14814814814814814,0.2631578947368421,7,6,1,5,1,0,1,0,3,0.42857142857142855,27,10,17,0
"Leilani Mitchell","PHO",32,972,-32,98.98989898989899,101.44617032672735,386,0.24731182795698925,0.3684210526315789,0.42857142857142855,0.2413793103448276,10,8,2,4,4,0,0,2,3,0.3,30,12,18,0
"Renee Montgomery","ATL",34,949,-172,90.26881720430107,100.16233766233766,283,0.22058823529411764,0.2857142857142857,0.4166666666666667,0.21052631578947367,6,6,0,4,2,0,0,0,5,0.8333333333333334,31,13,18,0
"Danielle Robinson","MIN",34,919,124,102.61984392419174,96.02908277404923,319,0.32,0.43859649122807015,0.34285714285714286,0.2549019607843137,7,7,0,4,2,1,0,0,4,0.5714285714285714,42,19,23,0
"Elizabeth Williams","ATL",32,909,-183,90.50056882821389,100.73821692220329,223,0,0.3835616438356164,0.23404255319148937,0.42857142857142855,53,53,0,31,20,2,0,0,34,0.6415094339622641,24,10,14,0
"Elena Delle Donne","WAS",31,901,372,119.18367346938777,97.54959159859976,504,0.35294117647058826,0.5,0.2153846153846154,0.1891891891891892,40,39,1,13,24,2,0,1,28,0.7,18,2,16,0
"Nneka Ogwumike","LAS",32,892,143,103.3010813887308,95.70692615912995,422,0.23255813953488372,0.46153846153846156,0.21568627450980393,0.20408163265306123,15,15,0,4,10,1,0,0,9,0.6,60,22,38,0
"Alysha Clark","SEA",31,881,121,101.78359096313912,95.04181600955795,261,0.28846153846153844,0.5714285714285714,0.19444444444444445,0.23076923076923078,17,16,1,4,9,3,1,0,11,0.6470588235294118,33,8,25,0
"Brittney Sykes","ATL",34,880,-113,93.68790181180596,100.23364485981308,317,0.24324324324324326,0.36065573770491804,0.35,0.30952380952380953,16,15,1,9,5,1,0,1,7,0.4375,20,6,14,0
"Betnijah Laney","IND",34,878,-88,97.79236276849642,103.04295942720763,173,0.26666666666666666,0.2631578947368421,0.34782608695652173,0.3191489361702128,4,3,1,1,1,1,0,1,1,0.25,48,10,38,0
"Mercedes Russell","SEA",34,870,49,100.54380664652568,98.35566382460414,179,0,0.2727272727272727,0.29545454545454547,0.2727272727272727,17,16,1,8,8,0,0,1,12,0.7058823529411765,37,19,18,0
"Kelsey Plum","LVA",34,868,88,102.32426303854875,97.7233921457029,248,0.189873417721519,0.631578947368421,0.3333333333333333,0.26,4,4,0,0,4,0,0,0,3,0.75,27,11,16,0
"Jordin Canada","SEA",30,865,65,101.20336943441636,97.23391461214673,272,0.5161290322580645,0.3611111111111111,0.36,0.18867924528301888,7,6,1,3,3,0,0,1,1,0.14285714285714285,68,30,38,0
"Tierra Ruffin-Pratt","LAS",34,856,83,101.7931858936043,96.6010733452594,188,0.4222222222222222,0.3333333333333333,0.17647058823529413,0.14814814814814814,20,18,2,12,6,0,0,2,11,0.55,26,14,12,0
"Briann January","PHO",32,852,-25,98.52760736196319,100.74119827053737,191,0.14285714285714285,0.09090909090909091,0.4,0.2647058823529412,3,2,1,0,2,0,1,0,2,0.6666666666666666,26,3,23,0
"Kelsey Mitchell","IND",34,852,-11,102.0933014354067,103.99515738498789,422,0.336,0.2702702702702703,0.38235294117647056,0.39655172413793105,4,4,0,3,1,0,0,0,4,1,15,5,10,0
"Erica Wheeler","IND",34,850,-21,99.50155763239874,100.747198007472,321,0.2608695652173913,0.3103448275862069,0.25,0.2826086956521739,5,5,0,0,5,0,0,0,2,0.4,40,15,25,0
"Stefanie Dolson","CHI",34,850,95,103.95348837209303,99.23798358733882,267,0.24528301886792453,0.3333333333333333,0.11764705882352941,0.2222222222222222,34,33,1,22,11,0,0,1,18,0.5294117647058824,21,5,16,0
"Dearica Hamby","LVA",34,842,138,104.76190476190476,96.36576787807738,321,0.23529411764705882,0.35,0.30952380952380953,0,12,12,0,4,8,0,0,0,6,0.5,33,7,26,0
"Tiffany Mitchell","IND",33,833,-93,100.43183220234422,106.10357583230581,293,0.3404255319148936,0.30612244897959184,0.34285714285714286,0.40476190476190477,3,3,0,0,0,3,0,0,3,1,19,5,14,0
"Kayla Thornton","DAL",27,822,-111,94.36435124508519,101.57170923379175,229,0.373134328358209,0.5172413793103449,0.2765957446808511,0.3333333333333333,8,8,0,4,4,0,0,0,5,0.625,24,10,14,0
"Tiffany Hayes","ATL",29,817,-148,93.04075235109718,102.38393977415308,360,0.3026315789473684,0.3050847457627119,0.37037037037037035,0.13333333333333333,8,8,0,5,2,1,0,0,3,0.375,29,7,22,0
"Liz Cambage","LVA",32,807,102,101.82926829268294,95.78497251069028,408,0.1111111111111111,0.41304347826086957,0.2761904761904762,0.1875,51,51,0,23,25,3,0,0,25,0.49019607843137253,19,6,13,0
"Shekinna Stricklen","CON",34,804,179,106.23818525519849,94.95904221802142,271,0.42016806722689076,0.6,0.4444444444444444,0.07692307692307693,7,7,0,1,5,1,0,0,5,0.7142857142857143,34,10,24,0
"LaToya Sanders","WAS",34,804,313,117.40276862228082,96.4520367936925,177,0,0.3333333333333333,0.2,0.20408163265306123,47,46,1,19,26,1,0,1,25,0.5319148936170213,30,8,22,0
"Ariel Atkins","WAS",33,804,336,116.18798955613576,94.93754109138725,312,0.35555555555555557,0.5555555555555556,0.13513513513513514,0.2647058823529412,18,17,1,9,7,1,0,1,7,0.3888888888888889,48,26,22,0
"Isabelle Harrison","DAL",31,794,-107,95.92114208021754,103.3356024506467,212,0.3333333333333333,0.2857142857142857,0.2545454545454545,0.20588235294117646,25,20,5,9,11,0,1,4,10,0.4,35,5,30,0
"Jessica Breland","ATL",33,767,-156,91.77807486631015,101.52722443559097,210,0.2857142857142857,0.4444444444444444,0.39285714285714285,0.24210526315789474,35,35,0,20,12,3,0,0,23,0.6571428571428571,42,11,31,0
"Jackie Young","LVA",34,767,19,100.06472491909386,98.45261121856866,206,0.3333333333333333,0.4222222222222222,0.44285714285714284,0.2,12,10,2,4,5,1,0,2,7,0.5833333333333334,26,12,14,0
"Teaira McCowan","IND",34,752,-6,101.85950413223141,103.125,200,0,0.33766233766233766,0.27586206896551724,0,44,44,0,30,13,1,0,0,23,0.5227272727272727,20,6,14,0
"A'ja Wilson","LVA",26,740,48,100.6631299734748,97.48010610079575,369,0,0.37142857142857144,0.25252525252525254,0.2571428571428571,45,40,5,15,20,5,0,5,29,0.6444444444444445,13,6,7,0
"Chiney Ogwumike","LAS",32,697,14,98.09941520467837,97.07602339181287,214,0.5,0.4166666666666667,0.35,0.13513513513513514,23,23,0,13,8,2,0,0,10,0.43478260869565216,33,15,18,0
"Jewell Loyd","SEA",27,686,38,98.32699619771863,95.50989345509893,308,0.25862068965517243,0.45454545454545453,0.29411764705882354,0.27586206896551724,3,3,0,3,0,0,0,0,2,0.6666666666666666,35,12,23,0
"Kristi Toliver","WAS",23,678,197,117.02954898911354,101.94855806703039,257,0.21666666666666667,0.25,0.22727272727272727,0.3333333333333333,2,1,1,0,0,1,0,1,1,0.5,27,10,17,0
"Glory Johnson","DAL",28,676,-134,95.7223567393059,105.76923076923076,188,0.2835820895522388,0.45454545454545453,0.4482758620689655,0.24,18,17,1,7,10,0,0,1,6,0.3333333333333333,39,11,28,0
"Sami Whitcomb","SEA",33,674,-24,99.22600619195046,101.6342412451362,209,0.3448275862068966,0.42857142857142855,0.5714285714285714,0.3333333333333333,4,4,0,3,1,0,0,0,2,0.5,36,9,27,0
"Cheyenne Parker","CHI",34,670,-49,101.60349854227405,103.81294964028777,228,0.3076923076923077,0.37681159420289856,0.15384615384615385,0.26666666666666666,42,42,0,30,12,0,0,0,23,0.5476190476190477,25,9,16,0
"Damiris Dantas","MIN",26,667,80,102.1688613477924,96.19565217391303,204,0.27692307692307694,0.2631578947368421,0.35714285714285715,0.2777777777777778,15,13,2,7,4,2,0,2,5,0.3333333333333333,19,4,15,0
"Sydney Wiese","LAS",32,659,73,103.14176245210727,98.14957594448727,141,0.20754716981132076,0.4117647058823529,0.75,0.5714285714285714,8,8,0,3,4,1,0,0,4,0.5,15,3,12,0
"Brittany Boyd","NYL",33,649,-178,94.68488990129082,107.87282361847085,162,0.09090909090909091,0.32558139534883723,0.4375,0.375,4,3,1,2,0,1,0,1,2,0.5,47,21,26,0
"Alex Bentley","ATL",29,634,-223,86.48867313915858,103.77510040160644,226,0.2828282828282828,0.42857142857142855,0.034482758620689655,0.352112676056338,9,9,0,1,6,2,0,0,4,0.4444444444444444,21,12,9,0
"Kaela Davis","DAL",33,634,-145,94.07345575959933,106.35451505016722,176,0.125,0.37209302325581395,0.3191489361702128,0.3076923076923077,6,6,0,4,1,1,0,0,2,0.3333333333333333,18,4,14,0
"Natalie Achonwa","IND",30,633,-73,96.76637025060631,103.9279869067103,218,0.3333333333333333,0.3448275862068966,0.30434782608695654,0.0975609756097561,20,20,0,13,6,1,0,0,12,0.6,18,4,14,0
"Tamera Young","LVA",34,628,72,100,95.01187648456056,153,0.5555555555555556,0.2857142857142857,0.5,0.2,4,3,1,1,1,1,1,0,2,0.5,23,5,18,0
"Jantel Lavender","CHI",23,619,8,101.10759493670885,99.7643362136685,190,0.3684210526315789,0.3448275862068966,0.2777777777777778,0.2564102564102564,13,13,0,10,3,0,0,0,9,0.6923076923076923,7,0,7,0
"Tanisha Wright","NYL",31,613,-73,98.4258492129246,104.56053067993366,130,0.13636363636363635,0.3888888888888889,0.3888888888888889,0.25,9,6,3,5,1,0,0,3,6,0.6666666666666666,32,14,18,0
"Lexie Brown","MIN",33,605,33,99.65986394557824,96.28064243448858,221,0.22784810126582278,0.45454545454545453,0.4444444444444444,0.2727272727272727,1,1,0,1,0,0,0,0,0,0,31,7,24,0
"Yvonne Turner","PHO",29,595,-20,101.15146147032773,101.3077593722755,173,0.19607843137254902,0.25,0.375,0.15,2,2,0,1,1,0,0,0,0,0,17,12,5,0
"Riquna Williams","LAS",23,593,38,101.52931180968565,97.96782387806942,268,0.2875,0.5,0.5,0.19230769230769232,4,4,0,1,1,2,0,0,2,0.5,26,18,8,0
"Aerial Powers","WAS",30,593,183,116.20253164556962,101.70357751277683,292,0.37681159420289856,0.2222222222222222,0.36666666666666664,0.28,6,5,1,3,1,1,0,1,4,0.6666666666666666,25,11,14,0
"Shatori Walker-Kimbrough","WAS",34,580,125,112.92576419213974,101.3009540329575,194,0.3617021276595745,0.4444444444444444,0.25,0.25,8,7,1,3,3,1,0,1,5,0.625,28,12,16,0
"Crystal Langhorne","SEA",34,577,-130,90.2262443438914,100.17777777777778,158,0.28205128205128205,0.4782608695652174,0.14814814814814814,0.09090909090909091,9,9,0,1,8,0,0,0,2,0.2222222222222222,10,5,5,0
"Candace Parker","LAS",22,571,67,105.50133096716948,99.11660777385158,219,0.13636363636363635,0.2962962962962963,0.15789473684210525,0.15384615384615385,17,15,2,12,2,1,1,1,9,0.5294117647058824,23,8,15,0
"Stephanie Talbot","MIN",33,561,-29,94.71326164874552,97.83783783783784,158,0.21311475409836064,0.36363636363636365,0.18181818181818182,0.3,9,7,2,2,5,0,0,2,8,0.8888888888888888,30,5,25,0
"Amanda Zahui B","NYL",24,558,-137,96.17097061442564,108.56378233719892,184,0.19148936170212766,0.15384615384615385,0.20833333333333334,0.625,33,32,1,24,6,2,0,1,18,0.5454545454545454,26,8,18,0
"Monique Billings","ATL",29,553,-69,93.51763584366063,100.28653295128939,118,0,0.2903225806451613,0.41379310344827586,0.11538461538461539,12,12,0,6,4,2,0,0,6,0.5,17,4,13,0
"Bria Hartley","NYL",24,545,-147,95.65217391304347,108.44811753902663,201,0.28888888888888886,0.38235294117647056,0.35,0.23076923076923078,1,1,0,1,0,0,0,0,1,1,18,6,12,0
"Emma Meesseman","WAS",23,543,173,116.01895734597156,100.47801147227533,280,0.48,0.35294117647058826,0.2727272727272727,0.14285714285714285,15,13,2,5,7,1,1,1,10,0.6666666666666666,20,9,11,0
"Bria Holmes","CON",34,529,-77,95.35545023696682,101.78571428571428,189,0.20930232558139536,0.28125,0.25,0.46153846153846156,7,6,1,3,2,1,0,1,3,0.42857142857142855,16,3,13,0
"Gabby Williams","CHI",33,527,-51,95.42056074766356,98.9843028624192,171,0.2,0.4,0.21428571428571427,0.21428571428571427,7,7,0,5,2,0,0,0,2,0.2857142857142857,23,6,17,0
"Reshanda Gray","NYL",34,519,-109,96.11650485436893,105.26819923371649,119,0,0.35555555555555557,0.35,0.23076923076923078,7,7,0,3,4,0,0,0,6,0.8571428571428571,16,5,11,0
"Kahleah Copper","CHI",34,502,-75,94.9367088607595,100.86455331412104,210,0.21875,0.36363636363636365,0.23809523809523808,0.22727272727272727,3,3,0,2,1,0,0,0,0,0,14,5,9,0
"Asia Durr","NYL",18,480,-83,95.55785123966942,103.81050463439752,161,0.22580645161290322,0.42857142857142855,0.3157894736842105,0.16666666666666666,7,7,0,3,4,0,0,0,4,0.5714285714285714,10,1,9,0
"Tianna Hawkins","WAS",31,477,44,109.44798301486199,105.6745182012848,227,0.21428571428571427,0.42105263157894735,0.4090909090909091,0.2857142857142857,4,4,0,1,3,0,0,0,3,0.75,14,7,7,0
"Maite Cazorla","ATL",31,477,-22,93.17443120260022,93.73007438894793,78,0.24390243902439024,0.5,0.125,0.6666666666666666,1,0,1,0,0,0,0,1,0,0,18,5,13,0
"Brianna Turner","PHO",29,462,-15,102.10409745293467,102.96703296703298,87,0,0.3076923076923077,0.14285714285714285,1,21,20,1,10,10,0,0,1,12,0.5714285714285714,7,2,5,0
"Brooke McCarty-Williams","DAL",34,447,-54,93.07048984468341,99.28486293206197,67,0.2903225806451613,0.45454545454545453,0.35714285714285715,0.3333333333333333,1,1,0,0,1,0,0,0,1,1,16,5,11,0
"Theresa Plaisance","CON",31,442,-60,91.13475177304963,98.92857142857143,135,0.2127659574468085,0.3,0.43478260869565216,0.25,19,18,1,4,14,0,0,1,9,0.47368421052631576,9,5,4,0
"Kaleena Mosqueda-Lewis","SEA",31,435,-115,91.636798088411,104.50236966824644,162,0.22641509433962265,0.75,0.15384615384615385,0.25925925925925924,5,5,0,2,3,0,0,0,3,0.6,8,3,5,0
"Shavonte Zellous","SEA",31,432,-101,87.60736196319019,99.63325183374083,113,0.22727272727272727,0.4166666666666667,0.25,0.23076923076923078,6,6,0,0,6,0,0,0,1,0.16666666666666666,10,4,6,0
"Camille Little","PHO",29,425,58,101.50187734668336,94.59798994974875,88,0.2857142857142857,0,0.21739130434782608,0.3333333333333333,8,8,0,5,3,0,0,0,2,0.25,11,2,9,0
"Essence Carson","PHO",23,425,13,100,98.49812265331664,125,0.16,0.2,0,0.13333333333333333,8,6,2,1,2,3,0,2,5,0.625,12,5,7,0
"Kennedy Burke","IND",31,423,-60,98.18621523579202,105.44135429262394,112,0.2692307692307692,0.4782608695652174,0.3076923076923077,0.4444444444444444,10,9,1,6,3,0,0,1,4,0.4,18,0,18,0
"Rebecca Allen","NYL",24,412,-2,97.5,97.73809523809524,154,0.2972972972972973,0.8333333333333334,0.45454545454545453,0.2647058823529412,18,16,2,6,7,3,0,2,10,0.5555555555555556,12,4,8,0
"Sophie Cunningham","PHO",32,389,-3,101.34589502018842,100.53191489361703,100,0.16129032258064516,0.2857142857142857,0.2,0.6,4,4,0,2,2,0,0,0,2,0.5,11,3,8,0
"Nia Coffey","ATL",28,389,-129,89.62264150943396,106.4343163538874,106,0.3888888888888889,0.5555555555555556,0.25,0.4444444444444444,13,13,0,7,5,1,0,0,6,0.46153846153846156,14,5,9,0
"Sugar Rodgers","LVA",33,382,13,98.29842931937173,96.21903520208605,100,0.2692307692307692,1,0.16666666666666666,0.2222222222222222,12,11,1,5,6,0,1,0,5,0.4166666666666667,13,8,5,0
"Sydney Colson","LVA",33,379,40,97.38903394255874,90.86229086229086,96,0.375,0.4,0.2,0.2222222222222222,4,2,2,1,1,0,0,2,3,0.75,31,15,16,0
"Kalani Brown","LAS",28,377,-56,95.44235924932975,101.72185430463577,103,0,0.4,0.14285714285714285,0.125,22,21,1,9,10,2,0,1,13,0.5909090909090909,9,3,6,0
"Astou Ndour","CHI",21,368,20,106.8421052631579,104.76190476190477,109,0.3157894736842105,0.3,0.2222222222222222,0.4166666666666667,14,14,0,7,6,1,0,0,9,0.6428571428571429,10,1,9,0
"Nayo Raincock-Ekunwe","NYL",28,367,3,97.40437158469945,96.86221009549796,83,0.5,0.36363636363636365,0.2222222222222222,0,4,4,0,4,0,0,0,0,3,0.75,8,1,7,0
"Marina Mabrey","LAS",31,355,-13,96.24478442280945,98.05285118219749,118,0.36,0.5,0.2727272727272727,0.09090909090909091,7,6,1,2,4,0,0,1,3,0.42857142857142855,19,2,17,0
"Rachel Banham","CON",29,353,-10,101.72166427546628,103.00859598853867,85,0.3617021276595745,0,0.25,0.4,2,2,0,1,1,0,0,0,1,0.5,8,3,5,0
"Morgan Tuck","CON",33,352,-48,97.4468085106383,103.23033707865169,107,0.38461538461538464,0.13333333333333333,0.2727272727272727,0.14285714285714285,3,3,0,0,3,0,0,0,1,0.3333333333333333,13,5,8,0
"Marie Gülich","ATL",31,349,-76,88.72620790629576,99.41690962099125,84,0.3125,0.3076923076923077,0.36363636363636365,0.21428571428571427,24,24,0,13,11,0,0,0,12,0.5,5,1,4,0
"Imani McGee-Stafford","DAL",29,346,-20,98.1981981981982,101.2012012012012,83,1,0.5,0.23076923076923078,0.375,18,18,0,9,9,0,0,0,6,0.3333333333333333,17,6,11,0
"Marine Johannes","NYL",19,345,-33,101.43884892086331,104.82954545454545,110,0.25,0.5,0.3333333333333333,0.375,3,2,1,1,1,0,1,0,1,0.3333333333333333,8,3,5,0
"Temi Fagbenle","MIN",18,271,26,101.66666666666666,96.6728280961183,81,0,0.36363636363636365,0.3333333333333333,0.1,6,5,1,2,3,0,0,1,4,0.6666666666666666,6,1,5,0
"Carolyn Swords","LVA",29,257,-42,93.87351778656127,102.78330019880715,55,0,0.3,0.3,0.36363636363636365,3,3,0,1,2,0,0,0,2,0.6666666666666666,7,3,4,0
"Kristine Anigwe","DAL",27,250,-26,100.4149377593361,106.25,42,0,0.5833333333333334,0.4,0.14285714285714285,8,8,0,4,4,0,0,0,6,0.75,9,3,6,0
"Sancho Lyttle","PHO",20,250,3,99.15433403805496,98.93842887473461,48,0,0.2,0.2,0.09090909090909091,5,5,0,4,1,0,0,0,2,0.4,12,3,9,0
"Alexis Jones","LAS",20,243,-7,96.56565656565657,97,77,0.4444444444444444,0.25,0.3333333333333333,0.2222222222222222,4,4,0,1,2,1,0,0,3,0.75,6,3,3,0
"Megan Gustafson","DAL",25,238,3,97.55555555555556,96.88888888888889,54,0.125,0.3333333333333333,0.3333333333333333,0,6,6,0,4,2,0,0,0,4,0.6666666666666666,4,2,2,0
"Alana Beard","LAS",16,235,18,100.43196544276458,97.17391304347827,47,0.5,0.25,0.5,0.15384615384615385,3,3,0,3,0,0,0,0,1,0.3333333333333333,12,5,7,0
"Brionna Jones","CON",27,227,-65,95.56541019955655,109.01098901098902,63,0,0.43478260869565216,0.5384615384615384,0,7,7,0,5,2,0,0,0,5,0.7142857142857143,9,4,5,0
"Shenise Johnson","IND",17,219,17,97.93577981651376,95.57109557109557,71,0.30434782608695654,0.5833333333333334,0.1111111111111111,0.14285714285714285,2,2,0,1,1,0,0,0,1,0.5,12,5,7,0
"Myisha Hines-Allen","WAS",27,211,7,103.48837209302326,105.54216867469879,56,0.3333333333333333,0.3076923076923077,0.4,0.5,11,10,1,3,6,1,0,1,4,0.36363636363636365,9,4,5,0
"Natisha Hiedeman","CON",20,205,-38,92.85714285714285,101.1820330969267,63,0.3076923076923077,0.6666666666666666,0.375,0.5,2,2,0,1,1,0,0,0,0,0,8,1,7,0
"Stephanie Mavunga","IND",24,204,19,109.92555831265508,103.41463414634147,49,0,0.3333333333333333,0.3333333333333333,0.16666666666666666,7,7,0,3,2,2,0,0,1,0.14285714285714285,6,3,3,0
"Courtney Paris","SEA",30,190,-71,87.87878787878788,108.63509749303621,8,0,0,0.3333333333333333,0,3,3,0,2,1,0,0,0,1,0.3333333333333333,8,2,6,0
"Maria Vadeeva","LAS",15,180,6,95.53072625698324,94.11764705882354,89,0.2727272727272727,0.5833333333333334,0.17391304347826086,0,3,3,0,0,3,0,0,0,1,0.3333333333333333,15,1,14,0
"Alaina Coates","ATL",23,167,-2,96.40718562874252,95.85798816568048,39,0,0.4166666666666667,0.42857142857142855,0,11,10,1,6,4,0,0,1,3,0.2727272727272727,5,1,4,0
"JiSu Park","LVA",25,163,9,87.61609907120743,86.43533123028391,19,0,0.3333333333333333,0.3333333333333333,0.16666666666666666,4,4,0,3,1,0,0,0,3,0.75,5,2,3,0
"Seimone Augustus","MIN",12,156,-29,97.6897689768977,105.51948051948052,36,0.2,0,0.6363636363636364,0.05,1,1,0,1,0,0,0,0,0,0,5,0,5,0
"Katie Lou Samuelson","CHI",20,153,-25,104.64396284829722,111.34969325153375,45,0.3,1,1,0.6666666666666666,2,2,0,1,1,0,0,0,1,0.5,6,4,2,0
"Azurá Stevens","DAL",9,144,-72,78.94736842105263,103.67647058823529,31,0.125,0.4,0.36363636363636365,0.2,10,10,0,6,4,0,0,0,4,0.4,5,2,3,0
"Han Xu","NYL",18,143,21,102.73037542662115,95.23809523809524,46,0,0,0.125,0.36363636363636365,4,3,1,2,1,0,0,1,3,0.75,3,2,1,0
"Layshia Clarendon","CON",9,138,-2,96.66666666666666,96.33699633699634,52,0,0.5,0.5454545454545454,1,0,0,0,0,0,0,0,0,0,0,3,1,2,0
"Alanna Smith","PHO",18,134,-7,86.5079365079365,89.28571428571429,15,0.13333333333333333,0.42857142857142855,0.4,0,5,5,0,2,3,0,0,0,4,0.8,5,2,3,0
"Diana Taurasi","PHO",6,129,-49,91.8918918918919,109.96168582375479,26,0.08695652173913043,0.3333333333333333,0.3333333333333333,0,1,1,0,1,0,0,0,0,1,1,2,1,1,0
"Jessica Shepard","MIN",6,112,32,101.84331797235023,87.90697674418605,23,0,0.5,0.5,0.3333333333333333,1,1,0,1,0,0,0,0,0,0,2,1,1,0
"Blake Dietrick","SEA",17,106,-22,87.62376237623762,99.00497512437812,6,0.16666666666666666,0,0,0.3333333333333333,2,2,0,0,2,0,0,0,2,1,3,0,3,0
"Tiffany Bias","NYL",12,105,-1,93.62745098039215,93.20388349514563,23,0.13333333333333333,0,0.5,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,3,1,2,0
"Erica McCall","IND",15,104,-20,102.40384615384615,110.95238095238095,10,0,0.16666666666666666,0.4,0.125,6,6,0,4,2,0,0,0,3,0.5,1,1,0,0
"Asia Taylor","PHO",12,96,2,91.75824175824175,85.05154639175258,24,0,0.5,0.5,0.25,1,1,0,1,0,0,0,0,1,1,2,1,1,0
