,player,team,position,gamesPlayed,minutesPlayed,gamesStarted,fieldGoals,fieldGoalAttempts,fieldGoalPercentage,threePointers,threePointAttempts,threePointPercentage,twoPointers,twoPointAttempts,twoPointPercentage,freeThrows,freeThrowAttempts,freeThrowPercentage,offensiveReb,totalReb,assists,steals,blocks,turnovers,personalFouls,points,year,shotAttempts,pointsPerShot
2441,Lindsey Harding,WAS,G,34,1130,34,7.4,16.7,0.445,0.7,2.5,0.288,6.7,14.2,0.472,3.9,5.0,0.766,0.8,4.9,6.5,2.2,0.3,4.4,3.2,19.4,2010,18.9,1.02646
2443,Roneeka Hodges,SAS,G,34,859,19,5.8,16.2,0.357,3.0,9.8,0.308,2.8,6.4,0.433,1.5,2.0,0.758,1.4,6.7,2.8,0.9,0.6,2.5,2.5,16.2,2010,17.1,0.94737
2444,Ebony Hoffman,IND,F,34,815,33,6.9,17.3,0.397,1.7,5.3,0.317,5.2,12.0,0.432,2.2,2.6,0.85,2.8,9.3,2.8,2.6,0.8,3.4,5.9,17.6,2010,18.4,0.95652
2445,Chamique Holdsclaw,SAS,F,29,840,29,10.2,20.7,0.494,0.7,2.0,0.355,9.5,18.7,0.508,3.7,4.5,0.806,3.2,9.8,3.7,2.7,0.6,4.1,3.8,24.8,2010,22.7,1.09251
2448,Amber Holt,TUL,F,33,697,9,6.9,16.8,0.408,1.9,6.0,0.314,5.0,10.8,0.461,4.6,5.7,0.802,2.0,7.1,4.1,2.1,0.5,2.6,3.6,20.2,2010,19.3,1.04663
2449,Charde Houston,MIN,F,34,758,8,10.2,24.6,0.416,3.1,8.4,0.365,7.2,16.2,0.442,3.3,4.7,0.704,2.1,9.2,3.1,2.9,1.3,4.5,4.7,26.9,2010,26.7,1.00749
2452,Lauren Jackson*,SEA,F-C,32,993,32,11.9,25.7,0.462,2.9,8.4,0.346,9.0,17.3,0.519,8.8,9.6,0.91,4.8,14.3,2.1,1.6,2.1,2.5,4.9,35.5,2010,29.9,1.18729
2453,Briann January,IND,G,30,657,7,5.2,14.0,0.371,1.7,4.7,0.356,3.5,9.3,0.379,5.7,6.9,0.826,1.6,4.7,7.5,3.0,0.3,5.5,6.0,17.8,2010,17.0,1.04706
2455,Temeka Johnson,PHO,G,34,928,34,6.3,15.3,0.411,1.5,5.0,0.309,4.7,10.3,0.46,2.0,2.5,0.796,1.0,5.6,8.3,1.7,0.4,3.6,4.3,16.1,2010,16.4,0.98171
2456,Asjha Jones,CON,F,30,774,29,9.2,20.5,0.448,0.4,1.3,0.3,8.8,19.2,0.459,2.6,3.0,0.848,3.2,9.7,4.4,0.9,0.9,3.6,4.4,21.3,2010,21.8,0.97706
2459,Cathrine Kraayeveld,CHI,F,34,722,14,4.7,13.3,0.35,2.3,7.3,0.316,2.4,6.1,0.39,1.6,1.8,0.875,1.8,6.9,3.2,1.6,1.4,3.6,3.6,13.2,2010,14.1,0.93617
2461,Jennifer Lacy,TUL,F,24,402,3,6.6,17.1,0.383,2.1,5.3,0.386,4.5,11.8,0.381,5.1,6.8,0.75,3.2,8.7,2.3,2.3,0.9,4.1,6.8,20.3,2010,20.1,1.00995
2463,Crystal Langhorne,WAS,F-C,34,1158,34,10.2,17.3,0.589,0.0,0.3,0.167,10.1,17.0,0.596,5.2,6.7,0.772,4.5,15.2,1.8,1.4,0.3,4.1,3.4,25.6,2010,20.2,1.26733
2464,Ivory Latta,TUL,G,18,517,16,7.4,17.5,0.422,2.8,7.7,0.37,4.5,9.8,0.462,3.6,4.6,0.776,0.7,2.5,6.7,1.7,0.2,3.7,3.0,21.2,2010,19.5,1.08718
2465,Edwige Lawson-Wade,SAS,G,33,724,19,4.9,13.2,0.37,3.1,9.3,0.339,1.8,4.0,0.444,2.9,3.1,0.907,1.2,4.7,6.9,2.6,0.1,3.3,5.2,15.8,2010,14.6,1.08219
2466,Kara Lawson,CON,G,34,854,32,6.0,14.8,0.409,2.8,7.7,0.359,3.3,7.1,0.462,2.0,2.3,0.895,0.5,5.2,7.1,0.8,0.0,2.9,2.9,16.9,2010,15.8,1.06962
2467,Shalee Lehning,ATL,G,33,775,33,3.0,6.5,0.453,0.8,2.2,0.361,2.2,4.3,0.5,0.9,1.9,0.467,1.7,5.5,9.8,1.5,0.4,3.8,4.2,7.6,2010,7.3,1.0411
2471,Camille Smith,SEA,F,34,838,34,8.2,16.4,0.5,0.5,1.5,0.348,7.7,14.9,0.515,5.2,7.3,0.711,4.6,11.3,3.1,3.5,1.3,3.8,6.8,22.1,2010,19.6,1.12755
2472,Sancho Lyttle,ATL,F,32,930,31,8.3,17.2,0.484,0.0,0.0,,8.3,17.2,0.484,4.5,6.2,0.725,5.3,16.3,3.6,2.8,1.0,3.2,4.9,21.2,2010,19.9,1.06533
2473,Hamchetou Maiga-Ba,MIN,F,34,467,9,4.7,12.2,0.384,0.0,0.1,0.0,4.7,12.1,0.387,2.4,3.6,0.667,3.8,8.5,3.4,1.4,0.5,3.9,5.9,11.7,2010,13.8,0.84783
2477,Janel McCarville,NYL,F-C,34,967,34,7.0,15.2,0.462,0.2,0.6,0.273,6.9,14.6,0.47,2.3,2.8,0.82,3.6,11.1,4.1,2.5,1.3,4.8,4.9,16.5,2010,16.4,1.0061
2478,Angel McCoughtry,ATL,F-G,34,1044,34,11.3,27.7,0.408,1.5,5.8,0.262,9.8,21.9,0.447,8.8,10.9,0.803,2.9,7.7,4.8,3.0,1.0,5.0,4.9,32.8,2010,32.5,1.00923
2479,Taj McWilliams-Franklin,NYL,F-C,34,994,34,7.5,14.7,0.511,0.3,1.2,0.261,7.2,13.5,0.534,4.1,4.9,0.826,4.0,9.9,3.7,2.5,1.6,2.8,5.4,19.5,2010,16.9,1.15385
2480,Chasity Melvin,WAS,C-F,34,659,12,6.1,14.0,0.434,0.0,0.0,,6.1,14.0,0.434,2.2,3.4,0.643,5.7,12.9,1.9,1.9,1.4,3.3,5.7,14.3,2010,15.5,0.92258
2482,Kelly Miller,ATL,G,30,493,1,3.0,10.4,0.29,2.2,6.8,0.329,0.8,3.6,0.216,2.1,2.4,0.88,1.2,5.4,7.7,2.2,0.2,3.6,4.8,10.4,2010,11.5,0.90435
2483,DeLisha Milton-Jones,LAS,F,34,1096,34,9.1,19.5,0.47,1.2,3.9,0.317,7.9,15.6,0.508,5.2,6.0,0.866,1.6,7.6,4.1,1.8,1.0,4.5,5.1,24.7,2010,22.1,1.11765
2484,Leilani Mitchell,NYL,G,34,978,34,5.7,13.0,0.441,3.9,8.1,0.486,1.8,4.9,0.367,1.9,2.3,0.814,1.4,4.8,7.1,3.0,0.3,2.8,4.3,17.3,2010,14.0,1.23571
2487,Renee Montgomery,CON,G,34,940,23,8.6,21.4,0.401,3.6,10.3,0.349,5.0,11.2,0.449,3.9,4.5,0.855,0.8,4.0,7.5,2.6,0.2,4.2,3.6,24.6,2010,23.4,1.05128
2488,Jessica Moore,IND,F-C,33,431,0,4.6,10.9,0.427,0.0,0.1,0.0,4.6,10.8,0.432,3.1,3.7,0.833,3.5,8.4,1.7,0.7,0.5,3.7,7.3,12.3,2010,12.5,0.984
2492,Ticha Penicheiro,LAS,G,32,843,30,3.0,7.2,0.41,0.1,0.6,0.111,2.9,6.7,0.435,3.6,4.4,0.819,1.0,7.8,13.5,2.6,0.1,4.4,3.5,9.6,2010,9.1,1.05495
2493,Jia Perkins,CHI,G,34,936,34,8.3,20.9,0.396,2.2,6.2,0.349,6.1,14.7,0.416,2.0,2.5,0.814,2.0,5.6,4.7,3.2,0.3,2.3,3.5,20.7,2010,22.0,0.94091
2494,Cappie Pondexter,NYL,G,34,1167,34,11.6,24.1,0.483,2.9,6.8,0.43,8.7,17.3,0.504,7.2,8.1,0.892,1.0,7.0,7.6,1.4,0.2,3.7,4.0,33.4,2010,27.7,1.20578
2495,Nicole Powell,NYL,F,34,895,34,6.7,17.2,0.389,3.9,10.0,0.395,2.7,7.2,0.38,1.6,1.9,0.839,2.0,8.5,4.5,2.0,0.4,2.9,4.0,18.9,2010,18.0,1.05
2496,Armintie Herrington,ATL,G,34,561,0,4.5,11.7,0.387,0.0,0.3,0.0,4.5,11.4,0.398,5.1,8.6,0.594,3.6,8.7,5.3,2.6,0.2,3.1,4.4,14.2,2010,15.5,0.91613
2497,Epiphanny Prince,CHI,G,34,665,2,9.4,22.0,0.427,1.9,5.7,0.338,7.5,16.3,0.458,6.1,7.8,0.784,1.1,5.5,7.4,4.4,0.4,4.8,5.4,26.8,2010,25.4,1.05512
2498,Noelle Quinn,LAS,G,34,1104,34,6.4,14.5,0.443,1.6,4.1,0.402,4.8,10.4,0.459,1.8,2.3,0.776,1.2,6.3,4.5,1.6,0.5,2.2,2.6,16.3,2010,15.5,1.05161
2503,Nakia Sanford,WAS,C-F,34,608,22,6.7,13.9,0.478,0.0,0.0,,6.7,13.9,0.478,4.6,6.7,0.697,4.5,12.5,2.2,2.2,0.7,6.0,8.8,18.0,2010,16.8,1.07143
2505,Katie Smith*,WAS,G,33,1016,33,5.7,14.5,0.395,2.8,7.8,0.362,2.9,6.7,0.433,2.2,2.9,0.764,0.7,3.7,4.5,1.3,0.3,2.8,4.9,16.5,2010,15.8,1.0443
2506,Tangela Smith,PHO,C,34,992,34,5.7,14.4,0.395,2.5,7.1,0.347,3.2,7.3,0.441,1.3,1.7,0.75,1.6,8.5,1.4,1.1,1.4,1.8,5.6,15.1,2010,15.1,1.0
2508,Michelle Snow,SAS,C,34,821,33,9.3,16.2,0.574,0.0,0.1,0.0,9.3,16.1,0.576,4.1,5.7,0.719,3.4,13.5,3.5,2.1,1.6,3.6,4.6,22.7,2010,18.7,1.2139
2511,Tammy Sutton-Brown,IND,C,34,875,34,6.2,13.8,0.45,0.0,0.1,0.0,6.2,13.7,0.452,4.2,6.0,0.707,4.2,10.5,1.7,2.0,3.3,3.3,5.4,16.6,2010,16.4,1.0122
2513,Diana Taurasi,PHO,G,31,998,31,10.2,23.8,0.427,3.8,10.3,0.374,6.3,13.6,0.466,9.5,10.4,0.912,0.6,6.3,7.0,1.8,0.9,5.3,5.3,33.7,2010,28.4,1.18662
2514,Penny Taylor,PHO,F,32,959,32,8.6,17.0,0.509,2.3,5.2,0.442,6.3,11.8,0.538,5.8,6.5,0.893,1.6,7.0,8.0,2.3,0.4,3.8,4.4,25.4,2010,19.9,1.27638
2517,Tina Thompson*,LAS,F,33,1095,33,9.4,21.1,0.446,2.7,7.7,0.352,6.7,13.4,0.5,4.5,5.2,0.872,3.0,9.8,2.8,1.8,1.1,3.7,4.6,26.0,2010,23.4,1.11111
2518,Erin Thorn,CHI,G,34,683,0,5.5,13.3,0.412,3.3,7.8,0.42,2.2,5.5,0.4,2.5,2.8,0.889,0.9,5.0,5.7,1.6,0.2,3.5,3.1,16.7,2010,14.5,1.15172
2519,Kristi Toliver,LAS,G,34,703,4,7.8,17.7,0.438,2.7,7.8,0.349,5.0,9.9,0.507,3.2,4.0,0.815,1.7,5.5,3.2,1.3,0.1,3.7,4.7,21.5,2010,19.5,1.10256
2524,Lindsay Whalen*,MIN,G,33,1110,33,6.1,14.9,0.41,0.7,3.0,0.227,5.4,11.9,0.456,6.1,6.8,0.899,1.4,6.0,8.4,2.1,0.2,3.5,3.9,19.0,2010,17.9,1.06145
2525,Tan White,CON,G,34,857,10,7.2,17.2,0.42,2.9,8.0,0.366,4.3,9.2,0.468,3.1,3.9,0.8,0.5,5.4,4.7,3.2,0.2,3.2,5.5,20.5,2010,18.9,1.08466
2527,Le'coe Willingham,SEA,F,33,515,2,7.3,13.6,0.538,1.5,3.2,0.452,5.8,10.3,0.566,2.9,4.4,0.667,6.7,14.2,2.3,1.7,0.5,3.1,6.4,19.0,2010,15.5,1.22581
2528,Lindsay Wisdom-Hylton,LAS,F,32,482,1,6.5,12.9,0.5,0.0,0.2,0.0,6.5,12.7,0.508,2.6,3.7,0.706,5.0,11.7,1.5,1.9,2.6,2.4,5.4,15.5,2010,14.5,1.06897
2529,Monica Wright,MIN,G,34,866,24,8.1,22.0,0.37,1.9,5.5,0.34,6.3,16.5,0.379,4.0,4.9,0.819,1.7,5.7,2.9,2.0,0.4,3.9,5.9,22.1,2010,24.2,0.91322
2530,Tanisha Wright,SEA,G,34,988,34,5.8,14.2,0.41,1.2,3.0,0.411,4.6,11.1,0.41,4.1,4.9,0.844,1.5,6.1,8.4,2.2,0.5,3.9,6.0,17.0,2010,16.4,1.03659
2531,Sophia Young-Malcolm,SAS,F,34,1082,34,10.6,21.1,0.501,0.5,1.9,0.263,10.1,19.2,0.524,3.9,5.9,0.658,2.2,8.7,4.0,2.6,0.4,3.4,4.4,25.5,2010,23.7,1.07595
2532,Tamera Young,CHI,F,32,595,22,6.8,18.9,0.362,1.2,4.2,0.277,5.7,14.6,0.387,4.7,6.8,0.684,3.0,8.8,4.5,2.2,0.6,4.4,5.7,19.5,2010,21.9,0.89041
2533,Shanna Zolman,TUL,G,30,639,16,8.0,19.9,0.404,4.4,10.3,0.422,3.7,9.6,0.384,1.8,2.3,0.8,0.7,3.2,3.7,2.0,0.2,3.7,2.9,22.2,2010,20.9,1.0622
2554,Tiffany Jackson-Jones,TUL,F,25,593,17,5.7,14.2,0.399,0.1,0.1,1.0,5.6,14.2,0.395,4.2,5.3,0.797,4.0,11.9,2.8,2.8,0.7,4.4,4.0,15.6,2010,16.5,0.94545
2558,Plenette Pierson,NYL,F,25,418,0,11.1,24.3,0.458,0.1,0.5,0.25,11.0,23.8,0.462,6.3,7.7,0.817,3.2,12.0,3.6,2.2,1.0,5.9,8.6,28.6,2010,27.7,1.03249
2560,Shavonte Zellous,IND,G,27,418,0,5.9,16.4,0.362,0.9,3.2,0.28,5.0,13.2,0.381,7.4,10.0,0.747,1.8,7.1,4.4,1.5,2.0,4.2,6.9,20.2,2010,20.8,0.97115
